uuid,title,description,keywords,snippet,url,image_url,language,published_at,source,relevance_score,type,industry,match_score,sentiment_score
7741f9f3-cbc9-423d-8a30-3a2724efc187,Cathie Wood Buys Another $6.3M In Alibaba Rival JD And Sells $17M In Netflix,"Cathie Wood-led Ark Investment Management on Friday snapped up 87,900 shares, worth about $6.29 million, in JD.com Inc (NASDAQ:JD) on the dip.  Sh...",,"Cathie Wood-led Ark Investment Management on Friday snapped up 87,900 shares, worth about $6.29 million, in JD.com Inc (NASDAQ:JD) on the dip.

Shares of the co...",https://markets.businessinsider.com/news/etf/cathie-wood-buys-another-6-3m-in-alibaba-rival-jd-and-sells-17m-in-netflix-1030536924,https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2012/thibault-penin-awol7qqsffm-unsplash_2_0.jpg,en,2021-06-19T14:30:08.000000Z,markets.businessinsider.com,,equity,Communication Services,21.08576616666667,0.509767
5523b922-5f7f-4aa2-9b6f-6a6590e814ec,Cathie Wood’s ARK Invest Sells for 6,"Here's a look at the ARK Invest Sells for June 18, 2021.",,"Cathie Wood's ARK Invest Sells for 6/18

ARK Invest funds were somewhat mixed as the broad markets slid into the weekend. ARKW performed the best out of the gro...",https://247wallst.com/investing/2021/06/19/cathie-woods-ark-invest-sells-for-6-18/,https://247wallst.com/wp-content/uploads/2019/09/imageforentry13-31e.jpg,en,2021-06-19T04:25:53.000000Z,247wallst.com,,equity,Communication Services,14.142141333333333,0.58835
94cb78d5-6912-444b-bc41-13110da7fda5,US stock markets deliver worst week in 4 months,"US stock markets ended the week on a negative note, with all three indices ending in the red. Despite the weakness, big tech is outperforming.",,"US stock markets ended the week on a negative note, with the value-focused Dow Jones falling 1.6% on Friday and 3.5% for the week.

The S&P 500 fared slightly b...",https://www.raskmedia.com.au/2021/06/21/us-stock-markets-deliver-worst-week-in-4-months/,https://www.raskmedia.com.au/wp-content/uploads/2021/05/us-stock-min-1.jpg,en,2021-06-20T21:21:02.000000Z,raskmedia.com.au,,equity,Communication Services,33.36966,0.8158
762d7c36-8734-4e8d-8ad6-5ccf5c285cee,"Facebook, Alphabet Keep Rising; Apple, Netflix Fade",The so-called FAANG stocks and their lofty valuations are being reconsidered by investors after their synchronized rise last year amid the pandemic.,"Computers/Consumer Electronics, Retail/Wholesale, Etailing, Internet Search Engines, Media Content Distribution, E-commerce, Online Service Providers, Media/Entertainment, Streaming Services, Retail, Social Media Platforms/Tools, Technology, Financial Performance, Earnings, Share Price Movement/Disruptions, Corporate/Industrial News, Political/General News, Health, Medical Conditions, Outbreaks/Epidemics, Infectious Diseases, Equity Markets, Commodity/Financial Market News, Content Types, Factiva Filters, C&E Exclusion Filter, C&E Industry News Filter, SYND, WSJ-PRO-WSJ.com, Amazon.com, AMZN, Apple, AAPL, Alphabet, GOOGL, Netflix, NFLX, Facebook, FB, Cisco Systems, CSCO, Carnival, CCL, Intel, INTC, Darden Restaurants, David Bahnsen, Kevin Landis, Daniel Morgan, Jim Golan, financial performance, earnings, share price movement, disruptions, corporate, industrial news, political, general news, health, medical conditions, outbreaks, epidemics, infectious diseases, equity markets, commodity, financial market news, content types, factiva filters, c&e exclusion filter, c&e industry news filter, computers, consumer electronics, retail, wholesale, etailing, internet search engines, media content distribution, e-commerce, online service providers, media, entertainment, streaming services, social media platforms, tools, technology","Big tech stocks are going their own ways in 2021.

It is a far cry from last year, when the so-called FAANG stocks took a commanding role in a market driven by ...",https://www.wsj.com/articles/facebook-alphabet-keep-rising-apple-netflix-fade-11624181583?mod=rss_Technology,https://images.wsj.net/im-354279/social,en,2021-06-20T09:33:00.000000Z,online.wsj.com,,equity,Communication Services,14.1718215,0.059883
8e06b047-7e9a-4421-af88-0cded7a5f535,10 Best Data Stocks to Buy Now,"In this article, we will take a look at the 10 best data stocks to buy now based on the data of over 860 hedge funds tracked by Insider Monkey. You can...",,"In this article, we will take a look at the 10 best data stocks to buy now based on the data of over 860 hedge funds tracked by Insider Monkey. You can skip our...",https://www.insidermonkey.com/blog/10-best-data-stocks-to-buy-now-952148/,https://d2gr5kl7dt2z3t.cloudfront.net/blog/wp-content/uploads/2021/06/21084801/luke-chesser-JKUTrJ4vK00-unsplash.jpg,en,2021-06-21T12:48:52.000000Z,insidermonkey.com,,equity,Communication Services,22.751457666666667,0.7420999999999999
f0ae1540-8867-46c3-b984-42f6cbc3d921,US stock market report – Spielberg inks streaming deal with Netflix,"The value trade continued at full steam overnight, with the Dow Jones jumping 1.8% on little news. Netflix (NASDAQ:NFLX) is making headlines.",,"The value or reflation trade continued at full steam overnight, with the Dow Jones jumping 1.8% on little news outside of another member of the Federal Reserve ...",https://www.raskmedia.com.au/2021/06/22/us-stock-market-report-spielberg-inks-streaming-deal-with-netflix/,https://www.raskmedia.com.au/wp-content/uploads/2021/04/us-stock-min.jpg,en,2021-06-21T23:05:40.000000Z,raskmedia.com.au,,equity,Communication Services,34.67693,-0.11315
6109e957-f72f-4ddc-bb43-ba56aa9a60dc,"Ray Dalio says Fed can’t tighten ‘without having big, negative effect’ on markets",Billionaire hedge-fund investor Ray Dalio says the Federal Reserve might find itself in a jam where it can't significantly tighten policy “without having a...,article_normal,Billionaire hedge-fund investor Ray Dalio says the Federal Reserve might find itself in a jam where it can't significantly tighten policy “without having a bi...,https://www.marketwatch.com/story/ray-dalio-says-fed-cant-tighten-without-having-big-negative-effect-on-markets-2021-06-21,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,en,2021-06-21T21:00:05.000000Z,marketwatch.com,,equity,Communication Services,22.697799666666665,0.4215
7eee3c28-e963-4a07-bcc3-08554ac3f5d7,"Netflix, Spielberg's company teaming on multiple new films per year (NASDAQ:NFLX)",Netflix (NFLX -1.3%) and legendary director Steven Spielberg have a surprising partnership that will add juice to a heavily amped up moviemaking schedule for the streaming leader,,,https://seekingalpha.com/news/3708341-netflix-spielbergs-company-teaming-on-multiple-new-films-per-year,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/168796308/medium_image_168796308.jpg,en,2021-06-21T16:28:30.000000Z,seekingalpha.com,,equity,Communication Services,21.187466,0.0
cd9550fc-9b3f-4206-8d38-030bf89bd665,Spielberg’s deal with Netflix is latest chapter in complicated relationship,Steven Spielberg's star-crossed relationship with streaming --- Netflix Inc. in particular --- has been long debated and dissected. A Luddite protecting his...,"article_normal, Audiovisual Production, Media Content Distribution, Internet/Online Services, Leisure/Arts, Media, Streaming Services, Technology, Corporate/Industrial News, Partnerships/Collaborations, Political/General News, Arts/Entertainment, Movies, Netflix Inc., NFLX, corporate, industrial news, partnerships, collaborations, political, general news, arts, entertainment, movies, audiovisual production, media content distribution, internet, online services, leisure, media, streaming services, technology",Steven Spielberg’s star-crossed relationship with streaming — Netflix Inc. in particular — has been long debated and dissected. A Luddite protecting his t...,https://www.marketwatch.com/story/spielbergs-deal-with-netflix-is-latest-chapter-in-complicated-relationship-11624302924,https://images.mktw.net/im-352219/social,en,2021-06-21T19:15:00.000000Z,marketwatch.com,,equity,Communication Services,19.887093499999995,-0.1344
de1dab48-d6fa-43d0-97b2-f14aff5253d4,Microsoft And Netflix Among Top Trending Stocks This Week,"Last week, investors were most worried by the Fed’s intentions to raise interest rates in late 2023, after stating in March that it did not foresee raising interest rates until well beyond then. According to our AI models, these are the top trending stocks this week.","Moderna, Boeing Company, Forbes, Federal Reserve, Nike, Netflix, Boeing, Microsoft, MSFT","Getty

Friday was an unfortunate day for the stock market, as the witching hour clipped a small portion of recent gains from each of the stock market indices: 1...",https://www.forbes.com/sites/qai/2021/06/21/microsoft-and-netflix-among-top-trending-stocks-this-week/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5f15bf69114061000696c8b4%2F0x0.jpg,en,2021-06-21T17:20:08.000000Z,forbes.com,,equity,Communication Services,15.399746833333333,0.18875700000000004
