title,url,summary,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published
Why Boeing Stock Is Gaining Today,https://www.fool.com/investing/2022/11/08/why-boeing-stock-is-gaining-today/,October was another steady month for orders.,0.026605,Neutral,,-0.020145,Neutral,20221108T191248
"Travel Returns To Pre-Pandemic Levels, But Some Airlines, Other Industry-Related Companies Struggle - Airbnb  ( NASDAQ:ABNB ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/news/large-cap/22/11/29619830/travel-returns-to-pre-pandemic-levels-but-some-airlines-other-industry-related-companies-struggle,"According to TSA checkpoint travel numbers, flights have returned to pre-COVID-19 pandemic highs for fall as compared to 2019. Meanwhile, the Bureau of Labor Statistics reported airline fares have increased by 43% year-over-year for the month of September.",0.153744,Somewhat-Bullish,,0.077942,Neutral,20221108T183840
"Airbus speeds deliveries, books key Chinese jet order",https://www.reuters.com/business/aerospace-defense/airbus-speeds-deliveries-books-key-chinese-jet-order-2022-11-08/,"PARIS, Nov 8 ( Reuters ) - Airbus ( AIR.PA ) deliveries accelerated in October to reach 497 airplanes so far this year, or an underlying total of 495 after excluding two Aeroflot deliveries cancelled due to Western sanctions against Russia, the planemaker said on Tuesday.",-0.096946,Neutral,,-0.230768,Somewhat-Bearish,20221108T182700
Boeing urges air taxi safety standards be as strict as for commercial jets,https://www.reuters.com/business/aerospace-defense/boeing-urges-air-taxi-safety-standards-be-strict-commercial-jets-2022-11-08/,"[1/2] The Boeing logo is displayed on a screen, at the New York Stock Exchange ( NYSE ) in New York, U.S., August 7, 2019. REUTERS/Brendan McDermid/File Photo",0.171829,Somewhat-Bullish,,0.008379,Neutral,20221108T181100
"QuoteMedia Q3 2022 Financial Results and Investors' Conference Call November 10, 2022 - QuoteMedia  ( OTC:QMCI ) ",https://www.benzinga.com/pressreleases/22/11/g29620436/quotemedia-q3-2022-financial-results-and-investors-conference-call-november-10-2022,"PHOENIX, Nov. 08, 2022 ( GLOBE NEWSWIRE ) -- QuoteMedia, Inc. QMCI, a leading provider of market data and financial applications, today announced that its earnings for its quarter ended September 30, 2022 will be released the morning of November 10, 2022.",0.187897,Somewhat-Bullish,,0.115445,Neutral,20221108T171845
"QuoteMedia Q3 2022 Financial Results and Investors' Conference Call November 10, 2022",https://www.globenewswire.com/news-release/2022/11/08/2551273/24049/en/QuoteMedia-Q3-2022-Financial-Results-and-Investors-Conference-Call-November-10-2022.html,"PHOENIX, Nov. 08, 2022 ( GLOBE NEWSWIRE ) -- QuoteMedia, Inc. ( OTCQB: QMCI ) , a leading provider of market data and financial applications, today announced that its earnings for its quarter ended September 30, 2022 will be released the morning of November 10, 2022.",0.208648,Somewhat-Bullish,,0.123189,Neutral,20221108T171800
Yieldstreet Provides Q3 Update On Its Alternative Investments - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/markets/22/11/29619580/yieldstreet-provides-q3-update-on-its-alternative-investments,"Yieldstreet is a New York-based alternative investments platform with more than $3 billion in total investments. Since its establishment in 2015, Yieldstreet has delivered market-beating returns and currently has more than 400,000 registered members.",0.213075,Somewhat-Bullish,,0.142987,Neutral,20221108T163725
Boeing deliveries fall in October while orders rise,https://www.reuters.com/business/aerospace-defense/boeing-deliveries-fall-october-while-orders-rise-2022-11-08/,"[1/2] Boeing 787 Dreamliners are shown in final production at widebody factory in North Charleston, South Carolina, U.S., January 17, 2019. REUTERS/Eric Johnson",-0.009511,Neutral,,-0.020318,Neutral,20221108T163400
Raytheon sees castings shortages spilling into next year amid aftermarket demand,https://www.reuters.com/business/aerospace-defense/raytheon-sees-castings-shortages-spilling-into-next-year-amid-aftermarket-demand-2022-11-08/,"Nov 8 ( Reuters ) - U.S. aerospace giant Raytheon Technologies Corp ( RTX.N ) said on Tuesday stability in supply of castings, used in making engines, may only happen well into next year after a strong recovery in aftermarket sales put further pressure on a battered supply chain.",0.100534,Neutral,,0.262171,Somewhat-Bullish,20221108T160800
Boeing's aircraft deliveries slipped in October on 737 fuselage flaw,https://www.cnbc.com/2022/11/08/boeings-aircraft-deliveries-slipped-in-october-on-737-fuselage-flaw.html,Supply chain problems have hindered manufacturers from raising production rates.,-0.229851,Somewhat-Bearish,,-0.054084,Neutral,20221108T160002
"For Boeing, Things Are Getting Better-Quietly",https://www.barrons.com/articles/boeing-stock-getting-better-quietly-51667919762,"For Boeing, Things Are Getting ...",0.227558,Somewhat-Bullish,,0.391836,Bullish,20221108T150200
EA Licensed Esports Platform Realm Launches in Apex Legends,https://investingnews.com/ea-licensed-esports-platform-realm-launches-in-apex-legends/,"Realm delivers a new type of experience for competitors of all skill levels, with verifiability powered by the Hedera Consensus Service A new competition has arrived in Apex Legends.",0.212751,Somewhat-Bullish,,0.070418,Neutral,20221108T143028
Orders fly in for C919 jet at China's biggest air show,https://www.scmp.com/economy/china-economy/article/3198903/chinas-c919-orders-fly-home-grown-passenger-jet-countrys-biggest-air-show,"The Commercial Aircraft Corporation of China says it has secured orders from seven local leasing firms for 300 of its narrow-body C919 planes, with the first delivery to China Eastern Airlines by the end of the year.",0.023482,Neutral,,-0.010412,Neutral,20221108T141510
EA Licensed Esports Platform Realm Launches in Apex Legends,https://www.benzinga.com/pressreleases/22/11/n29615984/ea-licensed-esports-platform-realm-launches-in-apex-legends,"Realm delivers a new type of experience for competitors of all skill levels, with verifiability powered by the Hedera Consensus Service CALGARY, AB, Nov. 8, 2022 /PRNewswire/ -- A new competition has arrived in Apex Legends.",0.212749,Somewhat-Bullish,,0.070372,Neutral,20221108T140500
Calhoun's New Jet Delay Threatens Boeing's Future In Airliner Business,https://www.forbes.com/sites/richardaboulafia/2022/11/08/boeing-airbus-calhoun-new-jet-delay/,Calhoun's rationale for waiting till the mid-2030s to launch a new airliner is based on a misunderstanding of how the commercial jet market has worked. It gives Airbus a free path to gaining over 70% market share - and perhaps knocking Boeing out of the business.,0.031163,Neutral,,-0.025813,Neutral,20221108T133753
"Kratos Defense  ( KTOS )  Q3 Revenues Beat, Earnings Fall Y/Y",https://www.zacks.com/stock/news/2015219/kratos-defense-ktos-q3-revenues-beat-earnings-fall-yy,Kratos Defense's (KTOS) total Q3 revenues of $228.6 million surpass the Zacks Consensus Estimate by 0.7% and increase 14% year over year.,0.140787,Neutral,,0.041044,Neutral,20221108T122900
Embraer says talks for manufacturing aircraft in India progressing well,https://www.business-standard.com/article/companies/embraer-says-talks-for-manufacturing-aircraft-in-india-progressing-well-122110801112_1.html,Says it's looking at various partnering options for next-gen turboprop aircraft ...,0.152019,Somewhat-Bullish,,0.202413,Somewhat-Bullish,20221108T105700
Emirates adds five Boeing 777 Freighters to cargo cart,https://www.reuters.com/business/aerospace-defense/emirates-adds-five-boeing-777-freighters-cargo-cart-2022-11-08/,"Nov 8 ( Reuters ) - Boeing Co ( BA.N ) said on Tuesday Emirates Airline has ordered five 777 Freighters, worth more than $1.7 billion at list prices, to expand its cargo fleet. The airplanes will be operated by Emirates SkyCargo, adding to its existing fleet of 11 Freighters, Boeing said in a ...",0.059901,Neutral,,0.172921,Somewhat-Bullish,20221108T075500
Air show seeks to position China as global competitor,https://apnews.com/article/europe-business-china-united-states-6ea41026cd95877a3fb78ac36d88d907,"In this photo released by Xinhua News Agency, A J-20 stealth fighter jet, foreground, taxis with a YU-20 aerial tanker while a training for the upcoming 14th China International Aviation and Aerospace Exhibition in Zhuhai in southern China's Guangdong province on Nov. 5, 2022.",-0.059678,Neutral,,0.048335,Neutral,20221108T075342
Emirates buys 5 Boeing 777 freighters in $1.7B-valued deal,https://apnews.com/article/middle-east-business-dubai-united-arab-emirates-f2421ad78d8275d8a1cea71c35957005,"DUBAI, United Arab Emirates ( AP ) - Long-hauled carrier Emirates is buying five Boeing 777 freighters in a deal valued at more than $1.7 billion, further expanding its cargo flight capacity, the two companies announced Tuesday.",0.233853,Somewhat-Bullish,,0.275877,Somewhat-Bullish,20221108T072447
Emirates Expands its Cargo Fleet With Five Boeing 777 Freighters,https://markets.businessinsider.com/news/stocks/emirates-expands-its-cargo-fleet-with-five-boeing-777-freighters-1031885199,"DUBAI, United Arab Emirates, Nov. 8, 2022 /PRNewswire/ -- Boeing [NYSE:BA] and Emirates today announced the Middle East carrier is further expanding its all-Boeing dedicated freighter fleet with an order for five 777 Freighters, valued at more than $1.7 billion at list prices.",0.329418,Somewhat-Bullish,,0.569006,Bullish,20221108T063000
China Shows Off Newly Approved Passenger Jet At Major Airshow,https://www.barrons.com/news/china-shows-off-newly-approved-passenger-jet-at-major-airshow-01667887207,China Shows Off Newly Approved Passenger Jet At Major ...,0.038558,Neutral,,-0.301822,Somewhat-Bearish,20221108T060224
China Shows Off Newly Approved Passenger Jet At Major Airshow,https://www.barrons.com/articles/china-shows-off-newly-approved-passenger-jet-at-major-airshow-01667887207,China Shows Off Newly Approved Passenger Jet At Major ...,0.038558,Neutral,,-0.301822,Somewhat-Bearish,20221108T060155
Avcorp Completes Plan of Arrangement with Latécoère S.A.,https://www.newswire.ca/news-releases/avcorp-completes-plan-of-arrangement-with-latecoere-s-a--833501087.html,"VANCOUVER, BC, Nov. 7, 2022 /CNW/ - Avcorp Industries Inc. ( TSX: AVP ) ( the ""Company"" or ""Avcorp"" ) is pleased to announce the successful completion of the previously announced plan of arrangement under the Canada Business Corporations Act ( the ""Arrangement"" ) between Avcorp and Albatross ...",0.221524,Somewhat-Bullish,,0.117535,Neutral,20221107T230400
"14 Stocks To Watch If Donald Trump Announces 2024 Presidential Bid: 6 For Now, 8 For Later - Digital World Acq  ( NASDAQ:DWAC ) ",https://www.benzinga.com/news/22/11/29599251/14-stocks-to-watch-if-donald-trump-announces-2024-presidential-bid-6-for-now-8-for-later,Former President Donald Trump has hinted at announcing a run for president again in the 2024 election. New reports said Trump could formally announce his plan on Nov. 14 to run as the Republican nominee for president in the 2024 election.,0.281854,Somewhat-Bullish,,0.290434,Somewhat-Bullish,20221107T193113
News Exclusive | U.S. CFOs Ask Congress to Repeal Change to R&D Tax Rules,https://www.wsj.com/articles/u-s-cfos-ask-congress-to-repeal-change-to-r-d-tax-rules-11667845533,"Nearly 180 finance chiefs warn of ""grave harm"" from requirement to amortize over time instead of deducting costs immediately ...",0.073394,Neutral,,-0.000985,Neutral,20221107T190000
Air Transport Services  ( ATSG )  Up 3.1% Since Q3 Earnings Beat,https://www.zacks.com/stock/news/2014963/air-transport-services-atsg-up-31-since-q3-earnings-beat,Revenues at Air Transport Services (ATSG) increase 10.9% year over year in third-quarter 2022.,0.153139,Somewhat-Bullish,,0.000998,Neutral,20221107T184900
South Korea Has Quietly Become One Of The World's Biggest Weapons Suppliers,https://www.forbes.com/sites/jeremybogaisky/2022/11/07/south-korea-has-quietly-become-one-of-the-worlds-biggest-weapons-suppliers/,"With Russia's invasion of Ukraine coming on top of rising tensions over China's territorial claims in the South China Sea and Mideast dysfunction, it's a gold rush time for weapons makers. South Korea is cashing in after a decades-long drive to join the top ranks of global arms suppliers.",0.031497,Neutral,,-0.051747,Neutral,20221107T182324
Inside the new business 'snuggle class' double beds,https://www.cnn.com/travel/article/business-snuggle-class-double-beds/index.html,"As the aviation industry looks towards a future with more videoconferencing and fewer business travelers filling business class seats, it's wooing upmarket leisure passengers to fill the gap. Airlines are hoping that more business travelers will bring along their partners for ""blended"" or ...",0.198977,Somewhat-Bullish,,0.074829,Neutral,20221107T154603
Pentagon Blocks Contractor Push for Inflation Bailout,https://www.forbes.com/sites/williamhartung/2022/11/07/pentagon-blocks-contractor-push-for-inflation-bailout/,"In a rare victory for taxpayers, the Pentagon announced last week that it will not give special treatment to weapons contractors based on their overwrought and inaccurate claims about the impacts of inflation on the arms industry.",-0.007415,Neutral,,0.09319,Neutral,20221107T150225
Military Satellite Payloads and Subsystems Market to record USD 2.3 Bn incremental growth; Market to have fragmented structure -- Technavio,https://www.prnewswire.com/news-releases/military-satellite-payloads-and-subsystems-market-to-record-usd-2-3-bn-incremental-growth-market-to-have-fragmented-structure--technavio-301668018.html,Military Satellite Payloads and Subsystems Market to record USD 2.3 Bn incremental growth. Market to have fragmented structure -- Technavio PR ...,0.174624,Somewhat-Bullish,,0.048377,Neutral,20221107T143000
$100 Invested In This Stock 20 Years Ago Would Be Worth $500 Today - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/news/earnings/22/11/29592455/100-invested-in-this-stock-20-years-ago-would-be-worth-500-today,"Boeing BA has outperformed the market over the past 20 years by 1.15% on an annualized basis producing an average annual return of 8.53%. Currently, Boeing has a market capitalization of $95.49 billion.",0.160819,Somewhat-Bullish,,0.387251,Bullish,20221107T142457
"AEROMEXICO EXPANDS ITS GLOBAL NETWORK TO ITALY, JAPAN, AND SPAIN",https://www.globenewswire.com/news-release/2022/11/07/2549847/0/en/AEROMEXICO-EXPANDS-ITS-GLOBAL-NETWORK-TO-ITALY-JAPAN-AND-SPAIN.html,"Mexico City, November 7, 2022. - Aeromexico is excited to announce its continued commitment to connect Mexico with the world next summer. Starting March 25th the airline will fly non-stop to Rome and resume service to Asia through a daily non-stop flight to Tokyo, both from Mexico City.",0.261649,Somewhat-Bullish,,0.203243,Somewhat-Bullish,20221107T141200
"Real Planes, Virtual Adversaries In Red6 AR",https://www.forbes.com/sites/charliefink/2022/11/07/real-planes-virtual-adversaries-in-red6-combat-simulation/,New Tech Is Endorsed by Military Trainers and Pilots ...,0.071715,Neutral,,0.039983,Neutral,20221107T134048
"Curtiss-Wright  ( CW )  Q3 Earnings Top Estimates, Sales Rise Y/Y",https://www.zacks.com/stock/news/2014618/curtiss-wright-cw-q3-earnings-top-estimates-sales-rise-yy,Curtiss-Wright's (CW) Q3 net sales of $631 million improve 3% year over year. The company updates its earnings expectation for 2022.,0.218539,Somewhat-Bullish,,0.040679,Neutral,20221107T132800
"Spirit AeroSystems  ( SPR )  Reports Q3 Loss, Revenues Rise Y/Y",https://www.zacks.com/stock/news/2014616/spirit-aerosystems-spr-reports-q3-loss-revenues-rise-yy,"Spirit AeroSystems' (SPR) total third-quarter revenues of $1,277 million miss the Zacks Consensus Estimate by 1.4% but rise 30% on a year-over-year basis.",0.098042,Neutral,,0.05291,Neutral,20221107T131800
Atlas Air Awarded Extension of Air Force One Pilot Training Agreement - Atlas Air Worldwide Hldgs  ( NASDAQ:AAWW ) ,https://www.benzinga.com/pressreleases/22/11/g29590268/atlas-air-awarded-extension-of-air-force-one-pilot-training-agreement,"PURCHASE, N.Y., Nov. 07, 2022 ( GLOBE NEWSWIRE ) -- Atlas Air Worldwide Holdings, Inc. AAWW today announced that the United States Air Force ( USAF ) has extended its agreement with Atlas Air to train pilots and flight engineers for Air Force One.",0.173006,Somewhat-Bullish,,0.089133,Neutral,20221107T130006
Satellite Manufacturing and Launch System Market Worth $54.17 Bn by 2027 | CAGR of 12.45%,https://www.benzinga.com/pressreleases/22/11/g29590231/satellite-manufacturing-and-launch-system-market-worth-54-17-bn-by-2027-cagr-of-12-45,"Pune, India, Nov. 07, 2022 ( GLOBE NEWSWIRE ) -- The global satellite manufacturing and launch system market size is expected to reach USD 54.17 billion in 2027, exhibiting a CAGR of 12.45% during the forecast period, states Fortune Business Insights, in a report, titled ""Satellite Manufacturing ...",0.30086,Somewhat-Bullish,,0.082934,Neutral,20221107T130000
PCX Aerosystems Acquires Timken Aerospace Drive Systems,https://www.prnewswire.com/news-releases/pcx-aerosystems-acquires-timken-aerospace-drive-systems-301669556.html,"NEWINGTON, Conn., Nov. 7, 2022 /PRNewswire/ -- PCX Aerostructures, LLC dba PCX Aerosystems ( ""PCX"" ) , a leading manufacturer of highly engineered, precision, Flight Critical aerospace components and complex assemblies for rotorcraft and fixed wing aerospace platforms, has completed the ...",0.121523,Neutral,,-0.035233,Neutral,20221107T090000
"Down 76%, Should Investors Stay Away From This Space Stock?",https://www.fool.com/investing/2022/11/06/should-investors-stay-away-from-this-space-stock/,"At the rate Virgin Galactic is burning cash, it might run out before its business is fully up and running.",-0.026394,Neutral,,0.077297,Neutral,20221106T122400
9 Exciting Bits Of Airline News For Fall Travelers,https://www.forbes.com/sites/ramseyqubein/2022/11/05/9-exciting-bits-of-airline-news-for-fall-travel/,"No matter where you plan to go this fall, this is some of the latest airline news to keep top of mind. From new airline lounges and updated onboard cuisine to free inflight gifts for some passengers, these airlines have a lot planned for fall travel.",0.217199,Somewhat-Bullish,,0.074105,Neutral,20221106T014500
Are Investors Missing the Opportunity in Industrials?,https://www.fool.com/investing/2022/11/05/are-investors-missing-the-opportunity-in-industria/,"Nick Santhanam, co-author of ""The Titanium Economy: How Industrial Technology Can Create a Better, Faster, Stronger America,"" gives investors some insight.",0.194969,Somewhat-Bullish,,0.10491,Neutral,20221105T120000
C919 narrowbody jet to make its first public appearance at China air show,https://www.reuters.com/business/aerospace-defense/c919-narrowbody-jet-make-its-first-public-appearance-china-air-show-2022-11-05/,"[1/2] The fifth prototype of China's home-built C919 passenger plane takes off for its first test flight from Shanghai Pudong International Airport in Shanghai, China October 24, 2019. Picture taken October 24, 2019. REUTERS/Stringer",0.016273,Neutral,,-0.065286,Neutral,20221105T051600
Grand Laureates Announced at Aviation Week Network's 65th Annual Laureate Awards,https://apnews.com/article/technology-business-climate-and-environment-2b900fa992a426b0767fa3f160f808b6,"""The Grand Laureates represent the best of the best in cutting edge aerospace and technology. All of our 18 Laureates are making a significant impact not only in our industry but in the world.""- Joe Anselmo, Aviation Week Editorial Director",0.369247,Bullish,,0.118275,Neutral,20221105T030255
Investing Action Plan: Gearing Up For Election Week,https://www.investors.com/research/investing-action-plan/stock-market-investing-action-plan-gearing-up-for-election-week/,"Another Fed slap-down knocked all the big benchmarks back below key levels of support, ending a four-week advance for the Dow. That put the stock market's uptrend under pressure, with the Nasdaq just a couple clicks off its bear-market lows.",0.060198,Neutral,,-0.090064,Neutral,20221104T211051
Why Boeing and the Airlines Are Flying Higher Today,https://www.fool.com/investing/2022/11/04/why-boeing-and-the-airlines-are-flying-higher-toda/,A strong economy and rumors about China reopening have aviation-related stocks flying high.,0.160743,Somewhat-Bullish,,0.463537,Bullish,20221104T181641
Boeing Unusual Options Activity - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/markets/options/22/11/29574320/boeing-unusual-options-activity,"A whale with a lot of money to spend has taken a noticeably bearish stance on Boeing. Looking at options history for Boeing BA we detected 27 strange trades. If we consider the specifics of each trade, it is accurate to state that 25% of the investors opened trades with bullish expectations and ...",0.146788,Neutral,,0.057373,Neutral,20221104T171646
Why Virgin Galactic Stock Popped on Friday,https://www.fool.com/investing/2022/11/04/why-virgin-galactic-stock-popped-on-friday/,Virgin Galactic is a space tourism company without profits -- and also without operational space planes.,0.100092,Neutral,,0.0,Neutral,20221104T165739
Boeing Stock Is Rising. The Company Finally Provided Guidance.,https://www.barrons.com/articles/boeing-stock-earnings-guidance-51667579945,Shares of commercial aerospace giant Boeing are on quite a little run after last week's earnings disappointment. Shares have wiped out all the earnings-related losses and then some. Providing financial guidance for the first time since January 2019 seems to have done the trick.,0.058395,Neutral,,0.103452,Neutral,20221104T164311
Germany's Leader Seeks Accord With China on Covid Vaccines,https://www.nytimes.com/2022/11/04/business/germany-china-covid-vaccine.html,Chancellor Olaf Scholz said during a visit to Beijing that China and the European Union were working toward approval of each other's pandemic vaccines.,0.062257,Neutral,,-0.018471,Neutral,20221104T162953
Market Rally Tumbles On Hawkish Powell: Weekly Review,https://www.investors.com/news/stock-market-rally-tumbles-on-hawkish-fed-chief-powell-jobs-earnings-also-in-focus-weekly-review/,"The stock market rally came under pressure as the major indexes reversed sharply lower following the latest big Fed rate hike and Fed chief Jerome Powell's hawkish comments about peak rates. The jobs report was mixed, with nonfarm payrolls higher than expected but unemployment also climbing.",-0.056336,Neutral,,0.064211,Neutral,20221104T160647
"Satellite Transponder Market Research Report by Bandwidth, Service, Application, Region - Global Forecast to 2027 - Cumulative Impact of COVID-19",https://www.prnewswire.com/news-releases/satellite-transponder-market-research-report-by-bandwidth-service-application-region---global-forecast-to-2027---cumulative-impact-of-covid-19-301668442.html,"NEW YORK, Nov. 4, 2022 /PRNewswire/ -- Satellite Transponder Market Research Report by Bandwidth, Service, Application, Region - Global Forecast to 2027 - Cumulative Impact of COVID-19 Read the full report: https://www.reportlinker.com/p06341249/?utm_source=PRN",0.253761,Somewhat-Bullish,,0.142312,Neutral,20221104T141500
Why Boeing Believes It Has An Edge In Any New Air Force Tanker Competition,https://www.forbes.com/sites/lorenthompson/2022/11/04/why-boeing-believes-it-has-an-edge-in-any-new-air-force-tanker-competition/,"Boeing thinks its KC-46 Pegasus is the most capable aerial refueler ever built, and the Air Force seems to agree.",0.052354,Neutral,,0.051205,Neutral,20221104T134909
After Delivering the Last AH-1Z To the U.S. Military It's Unclear Where Bell Goes Next,https://www.forbes.com/sites/erictegler/2022/11/04/after-delivering-the-last-ah-1z-to-the-us-military-its-unclear-where-bell-goes-next/,"Bell Textron﻿ Inc. delivered the 189th and last AH-1Z Viper to the Marine Corps on Tuesday, completing the Program of Record for the latest version of the storied H-1 platform. But if it's not selected for the Army's Future Vertical Lift programs where does Bell go next?",0.030873,Neutral,,0.028436,Neutral,20221104T130000
"Musk Reportedly Suspends Twitter Work On Crypto Wallet, Boeing's Jeppesen Hit By Potential Ransomware Attack, Lyft Cuts Workforce: Top Stories Friday, Nov. 04 - Bitcoin  ( BTC/USD ) , Ethereum  ( ETH/USD ) ",https://www.benzinga.com/general/biotech/22/11/29568583/musk-reportedly-suspends-twitter-work-on-crypto-wallet-boeings-jeppesen-hit-by-potential-ransomwa,Tesla Inc TSLA CEO Elon Musk has ordered Twitter Inc's teams to find up to $1 billion in annual infrastructure cost savings raising concerns that Twitter could go down during high-traffic events like the U.S. midterm elections.,-0.081054,Neutral,,0.06121,Neutral,20221104T125258
"Zillow, Redfin, Boeing And This Waste Services Company Feature On CNBC's 'Final Trades' - Redfin  ( NASDAQ:RDFN ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/trading-ideas/long-ideas/22/11/29564026/zillow-redfin-boeing-and-this-waste-services-company-feature-on-cnbcs-final-trades,"On CNBC's ""Halftime Report Final Trades,"" Jim Lebenthal of Cerity Partners said that things are improving at Boeing Co. BA faster than expected. Though the stock is ""where it was about six months ago but things are a lot better than they were then,"" he added. Check out other stocks making moves ...",0.263897,Somewhat-Bullish,,0.514295,Bullish,20221104T122731
"Boeing's Jeppesen Unit Sees Potential Ransomware Attack, Causes Flight Planning Disruptions - Boeing  ( NYSE:BA ) ",https://www.benzinga.com/news/large-cap/22/11/29566536/boeings-jeppesen-unit-sees-potential-ransomware-attack-causes-flight-planning-disruptions,"Boeing Co's BA unit Jeppesen was impacted by a cyber incident affecting access to its flight planning software. Jeppesen, a U.S.-based firm, provides analytical services to air carriers.",-0.011919,Neutral,,0.317347,Somewhat-Bullish,20221104T121013
Boeing subsidiary Jeppesen's services impacted by cyber incident,https://www.reuters.com/business/aerospace-defense/boeing-subsidiary-jeppesens-services-impacted-by-cyber-incident-2022-11-04/,Nov 4 ( Reuters ) - Boeing Co ( BA.N ) said on Friday its subsidiary Jeppesen was impacted by a cyber incident which affected certain flight planning products and services.,-0.019343,Neutral,,-0.126516,Neutral,20221104T100700
European connect: SpiceJet links Amritsar and Italy with one-stop flights,https://www.business-standard.com/article/economy-policy/european-connect-spicejet-links-amritsar-and-italy-with-one-stop-flights-122110400447_1.html,SpiceJet is connecting Amritsar with Rome Fiumicino with a Boeing 737 Max twice a week and will also fly the plane between Amritsar and Milan Bergamo thrice weekly ...,0.130353,Neutral,,0.093909,Neutral,20221104T065200
Boeing  ( NYSE:BA )  Lifted to Hold at StockNews.com,https://www.etfdailynews.com/2022/11/04/boeing-nyseba-lifted-to-hold-at-stocknews-com/,"Boeing ( NYSE:BA - Get Rating ) was upgraded by equities researchers at StockNews.com from a ""sell"" rating to a ""hold"" rating in a report issued on Friday. Several other research firms have also weighed in on BA. Robert W.",0.30721,Somewhat-Bullish,,0.511108,Bullish,20221104T065042
Boeing  ( NYSE:BA )  Lifted to Hold at StockNews.com,https://reporter.am/2022/11/04/boeing-nyseba-lifted-to-hold-at-stocknews-com.html,"Boeing ( NYSE:BA - Get Rating ) was upgraded by analysts at StockNews.com from a ""sell"" rating to a ""hold"" rating in a research note issued on Friday. Several other brokerages also recently commented on BA. Robert W.",0.26632,Somewhat-Bullish,,0.453125,Bullish,20221104T065041
Starbucks' Howard Schultz: 'The soul of the company was being compromised',https://www.ft.com/content/33c71eb1-e396-477a-b156-f32fcfe17fbc,"The CEO on succession, unions and the future of the coffee chain ...",0.033897,Neutral,,-0.087891,Neutral,20221104T050058
Wall Street down for fourth straight day on Fed rate hike worry,https://www.moneycontrol.com/news/business/markets/wall-street-down-for-fourth-straight-day-on-fed-rate-hike-worry-2-9447361.html,"Following the Federal Reserve's statement on Wednesday, comments from Fed Chair Jerome Powell that it was ""very premature"" to be thinking about pausing its rate hikes sent stocks lower as U.S. bond yields and the U.S. dollar rose, a pattern that extended into Thursday.",0.0,Neutral,,0.089749,Neutral,20221104T010606
LATAM group completes restructuring and emerges with solid financial position and most extensive network in South America,https://www.globenewswire.com/news-release/2022/11/03/2548441/0/en/LATAM-group-completes-restructuring-and-emerges-with-solid-financial-position-and-most-extensive-network-in-South-America.html,The group emerges with over US$2.2 billion of liquidity and approximately US$3.6 billion less debt as compared to pre-filing period. The group emerges with over US$2.2 billion of liquidity and approximately US$3.6 billion less debt as compared to pre-filing period.,0.36179,Bullish,,0.186322,Somewhat-Bullish,20221103T220900
This Dow Stock Could Climb a Lot Further From Here,https://www.fool.com/investing/2022/11/03/this-dow-stock-could-climb-a-lot-further-from-here/,"After taking a crushing blow in recent years, Boeing is back.",0.112146,Neutral,,0.245343,Somewhat-Bullish,20221103T213100
Air Lease revenue rises as travel boom boosts demand for jets,https://www.reuters.com/business/aerospace-defense/air-lease-revenue-rises-strong-demand-jets-2022-11-03/,"Nov 3 ( Reuters ) - Aircraft lessor Air Lease Corp ( AL.N ) reported a rise in third-quarter revenue on Thursday, helped by strong demand from airlines looking to expand their fleet to tap a boom in travel.",0.245846,Somewhat-Bullish,,0.035369,Neutral,20221103T203800
"This Week In XR: COD's $800 Million Weekend, Leia Raises Debt, Google Buys Facemoji",https://www.forbes.com/sites/charliefink/2022/11/03/this-week-in-xr-800-million-cod-leia-raises-debt-google-buys-facemoji/,One console game just showed us how small VR sales really are. Gulp.,0.038269,Neutral,,0.170923,Somewhat-Bullish,20221103T200804
ATSG Reports Strong Third Quarter 2022 Results,https://apnews.com/article/travel-health-ohio-business-b87b698c312d410395b08ef1d8a75ea3,"Air Transport Services Group, Inc. ( Nasdaq: ATSG ) , the leading provider of medium wide-body aircraft leasing, contracted air transportation, and related services, today reported consolidated financial results for the third quarter and nine months ended September 30, 2022.",0.170696,Somewhat-Bullish,,0.07198,Neutral,20221103T200345
Dow Jones Nearly Flat; Donald Trump Stock Steady After Vote Delay; Coinbase Earnings Due As Bitcoin Rises,https://www.investors.com/market-trend/stock-market-today/dow-jones-flat-donald-trump-stock-steady-after-vote-delay-coinbase-earnings-due-coin-stock-bitcoin-gains/,Dow Jones Nearly Flat. Donald Trump Stock Steady After Vote Delay. Coinbase Earnings Due As Bitcoin Rises Investor's Business Daily ...,0.065283,Neutral,,0.090781,Neutral,20221103T191726
Why Boeing Stock Is Seeing Blue Skies - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/trading-ideas/movers/22/11/29554151/why-boeing-stock-is-seeing-blue-skies,Boeing Co BA shares are trading higher by 6.72% to $157.24 Thursday after the company said it expects to generate a free cash flow of $3-$5 billion in 2023. The higher forecast follows expected ramp-up deliveries of 737 MAX and 787 jets.,-0.035829,Neutral,,-0.068105,Neutral,20221103T185538
