iter	RMSE
2681	3.192433251e-05
2682	3.175258235e-05
2683	3.147370801e-05
2684	3.122964439e-05
2685	3.106746413e-05
2686	3.096070199e-05
2687	3.080863957e-05
2688	3.065840354e-05
2689	3.056547076e-05
2690	3.053877517e-05
2691	3.049442946e-05
2692	3.038523008e-05
2693	3.023624603e-05
2694	3.01107405e-05
2695	3.004597122e-05
2696	2.990613969e-05
2697	2.972295005e-05
2698	2.955574346e-05
2699	2.937591919e-05
2700	2.915645211e-05
2701	2.897522096e-05
2702	2.876736528e-05
2703	2.864824481e-05
2704	2.861960291e-05
2705	2.842654909e-05
2706	2.822845601e-05
2707	2.816956501e-05
2708	2.804669528e-05
2709	2.785057422e-05
2710	2.78173943e-05
2711	2.767254436e-05
2712	2.764336514e-05
2713	2.746987558e-05
2714	2.725852347e-05
2715	2.719314041e-05
2716	2.716889918e-05
2717	2.697690513e-05
2718	2.674929849e-05
2719	2.672944896e-05
2720	2.670648386e-05
2721	2.658116156e-05
2722	2.645475795e-05
2723	2.64120881e-05
2724	2.635380071e-05
2725	2.624700065e-05
2726	2.614066668e-05
2727	2.600075951e-05
2728	2.583100778e-05
2729	2.577093791e-05
2730	2.565324306e-05
2731	2.555927443e-05
2732	2.544540584e-05
2733	2.540107885e-05
2734	2.523983985e-05
2735	2.519334259e-05
2736	2.517422899e-05
2737	2.507163996e-05
2738	2.504024779e-05
2739	2.491247499e-05
2740	2.476876678e-05
2741	2.464770296e-05
2742	2.450674092e-05
2743	2.438865167e-05
2744	2.430857083e-05
2745	2.4235079e-05
2746	2.408822628e-05
2747	2.395986442e-05
2748	2.39192992e-05
2749	2.388869607e-05
2750	2.385998301e-05
2751	2.379000186e-05
2752	2.366445583e-05
2753	2.361586735e-05
2754	2.339830837e-05
2755	2.33771296e-05
2756	2.327568082e-05
2757	2.324599573e-05
2758	2.315967123e-05
2759	2.301506672e-05
2760	2.298962789e-05
2761	2.296241676e-05
2762	2.28328699e-05
2763	2.278472629e-05
2764	2.276388546e-05
2765	2.26254685e-05
2766	2.255612155e-05
2767	2.253770602e-05
2768	2.242334518e-05
2769	2.229349869e-05
2770	2.218505094e-05
2771	2.20919287e-05
2772	2.196502008e-05
2773	2.18716712e-05
2774	2.1803638e-05
2775	2.16073205e-05
2776	2.15357082e-05
2777	2.151242058e-05
2778	2.138643042e-05
2779	2.127715537e-05
2780	2.126044369e-05
2781	2.107590626e-05
2782	2.094783652e-05
2783	2.091124321e-05
2784	2.073399198e-05
2785	2.063754441e-05
2786	2.057885481e-05
2787	2.050085359e-05
2788	2.037479336e-05
2789	2.017723861e-05
2790	2.016097742e-05
2791	2.010241419e-05
2792	2.005045551e-05
2793	2.00360045e-05
2794	2.00241964e-05
2795	1.984923286e-05
2796	1.967013536e-05
2797	1.965262754e-05
2798	1.953222862e-05
2799	1.947230505e-05
2800	1.93787887e-05
2801	1.932177161e-05
2802	1.929986235e-05
2803	1.92450296e-05
2804	1.907557768e-05
2805	1.891520958e-05
2806	1.87453753e-05
2807	1.865094336e-05
2808	1.855079498e-05
2809	1.851521559e-05
2810	1.843736054e-05
2811	1.841253004e-05
2812	1.830495259e-05
2813	1.820915869e-05
2814	1.805263345e-05
2815	1.790040231e-05
2816	1.781211911e-05
2817	1.771605187e-05
2818	1.761073133e-05
2819	1.755448158e-05
2820	1.749789221e-05
2821	1.742176818e-05
2822	1.72863331e-05
2823	1.720161252e-05
2824	1.711396109e-05
2825	1.702937213e-05
2826	1.695520821e-05
2827	1.693696459e-05
2828	1.691567829e-05
2829	1.678581916e-05
2830	1.674763357e-05
2831	1.666254422e-05
2832	1.664051728e-05
2833	1.662295557e-05
2834	1.657161042e-05
2835	1.644232266e-05
2836	1.637699287e-05
2837	1.631064265e-05
2838	1.61860109e-05
2839	1.616713775e-05
2840	1.614076653e-05
2841	1.607128354e-05
2842	1.593105115e-05
2843	1.59131923e-05
2844	1.58709031e-05
2845	1.579441109e-05
2846	1.570279607e-05
2847	1.557991802e-05
2848	1.553154714e-05
2849	1.543659119e-05
2850	1.530576355e-05
2851	1.526320685e-05
2852	1.518972007e-05
2853	1.510210092e-05
2854	1.495558093e-05
2855	1.488561525e-05
2856	1.481735449e-05
2857	1.478807608e-05
2858	1.469234462e-05
2859	1.463127571e-05
2860	1.460972046e-05
2861	1.459277496e-05
2862	1.4571135e-05
2863	1.45513714e-05
2864	1.444207374e-05
2865	1.436298695e-05
2866	1.427994948e-05
2867	1.426308809e-05
2868	1.415939706e-05
2869	1.41190227e-05
2870	1.40124057e-05
2871	1.392945808e-05
2872	1.390816264e-05
2873	1.389592091e-05
2874	1.386017375e-05
2875	1.38112773e-05
2876	1.376809173e-05
2877	1.370272985e-05
2878	1.363411344e-05
2879	1.356697799e-05
2880	1.352719237e-05
2881	1.35003955e-05
2882	1.342611645e-05
2883	1.335686657e-05
2884	1.334264789e-05
2885	1.331392346e-05
2886	1.329832996e-05
2887	1.321148166e-05
2888	1.31595758e-05
2889	1.314133974e-05
2890	1.308171313e-05
2891	1.297701441e-05
2892	1.296882992e-05
2893	1.295936905e-05
2894	1.285849036e-05
2895	1.277971016e-05
2896	1.271371443e-05
2897	1.267107987e-05
2898	1.265872705e-05
2899	1.257225413e-05
2900	1.248346121e-05
2901	1.237525134e-05
2902	1.232674226e-05
2903	1.231075703e-05
2904	1.229607467e-05
2905	1.225339847e-05
2906	1.223447469e-05
2907	1.219659868e-05
2908	1.208183895e-05
2909	1.205480756e-05
2910	1.197187033e-05
2911	1.191919974e-05
2912	1.184416473e-05
2913	1.172004352e-05
2914	1.170834694e-05
2915	1.168851731e-05
2916	1.167021456e-05
2917	1.159332732e-05
2918	1.157138014e-05
2919	1.153692889e-05
2920	1.152750137e-05
2921	1.151538102e-05
2922	1.145195398e-05
2923	1.14088052e-05
2924	1.139315948e-05
2925	1.132451592e-05
2926	1.124275372e-05
2927	1.123103663e-05
2928	1.11823298e-05
2929	1.114415947e-05
2930	1.106514219e-05
2931	1.098324467e-05
2932	1.092698727e-05
2933	1.086244326e-05
2934	1.082002769e-05
2935	1.073834915e-05
2936	1.06904613e-05
2937	1.067398671e-05
2938	1.058969161e-05
2939	1.057873481e-05
2940	1.050913715e-05
2941	1.049045428e-05
2942	1.045694284e-05
2943	1.039450383e-05
2944	1.038159875e-05
2945	1.037356392e-05
2946	1.030125051e-05
2947	1.028935655e-05
2948	1.01940451e-05
2949	1.009511237e-05
2950	1.008587967e-05
2951	1.007467585e-05
2952	1.006953734e-05
2953	1.004999849e-05
2954	1.001666191e-05
2955	9.953113064e-06
2956	9.871073767e-06
2957	9.792523653e-06
2958	9.773422136e-06
2959	9.756348701e-06
2960	9.746258315e-06
2961	9.669434725e-06
2962	9.663766357e-06
2963	9.659588004e-06
2964	9.636699063e-06
2965	9.6042048e-06
2966	9.512714489e-06
2967	9.483887043e-06
2968	9.427839873e-06
2969	9.362450883e-06
2970	9.321689521e-06
2971	9.218305111e-06
2972	9.177383373e-06
2973	9.164704181e-06
2974	9.107739332e-06
2975	9.097033551e-06
2976	9.088687717e-06
2977	9.074927439e-06
2978	9.04227345e-06
2979	9.022554185e-06
2980	8.95927861e-06
2981	8.896372595e-06
2982	8.860672879e-06
2983	8.796650521e-06
2984	8.787216987e-06
2985	8.76941989e-06
2986	8.728614064e-06
2987	8.717030293e-06
2988	8.664477404e-06
2989	8.606500595e-06
2990	8.553203684e-06
2991	8.491338666e-06
2992	8.428047894e-06
2993	8.394411849e-06
2994	8.387664153e-06
2995	8.373183249e-06
2996	8.366020598e-06
2997	8.349341607e-06
2998	8.339895474e-06
2999	8.287432752e-06
3000	8.271342362e-06
3001	8.260733565e-06
3002	8.250938522e-06
3003	8.215770102e-06
3004	8.201496069e-06
3005	8.193873236e-06
3006	8.162801179e-06
3007	8.151793725e-06
3008	8.122137537e-06
3009	8.088441397e-06
3010	8.035554348e-06
3011	8.001460728e-06
3012	7.965277553e-06
3013	7.926853679e-06
3014	7.905443215e-06
3015	7.860235251e-06
3016	7.834265563e-06
3017	7.825618144e-06
3018	7.819728129e-06
3019	7.813111053e-06
3020	7.806425073e-06
3021	7.733585507e-06
3022	7.665384694e-06
3023	7.623301911e-06
3024	7.616884348e-06
3025	7.610056595e-06
3026	7.578100498e-06
3027	7.508896847e-06
3028	7.499633694e-06
3029	7.406125868e-06
3030	7.389927034e-06
3031	7.321722918e-06
3032	7.315438693e-06
3033	7.273629972e-06
3034	7.2470964e-06
3035	7.179604052e-06
3036	7.156480834e-06
3037	7.118402035e-06
3038	7.085414947e-06
3039	7.058557716e-06
3040	7.005816495e-06
3041	6.932726584e-06
3042	6.928507723e-06
3043	6.868622115e-06
3044	6.835805038e-06
3045	6.771884205e-06
3046	6.723230009e-06
3047	6.714888139e-06
3048	6.671056573e-06
3049	6.623317846e-06
3050	6.603763896e-06
3051	6.559093603e-06
3052	6.540997896e-06
3053	6.491906091e-06
3054	6.487336615e-06
3055	6.480596234e-06
3056	6.406334258e-06
3057	6.391674937e-06
3058	6.381662563e-06
3059	6.376466915e-06
3060	6.350132934e-06
3061	6.281024802e-06
3062	6.275686264e-06
3063	6.222902197e-06
3064	6.214686707e-06
3065	6.176388864e-06
3066	6.156502738e-06
3067	6.148458275e-06
3068	6.082765968e-06
3069	6.064796283e-06
3070	6.040639208e-06
3071	6.006953695e-06
3072	5.998603769e-06
3073	5.947612837e-06
3074	5.942226165e-06
3075	5.919330546e-06
3076	5.870779929e-06
3077	5.815183815e-06
3078	5.809531456e-06
3079	5.803658452e-06
3080	5.768128047e-06
3081	5.761288018e-06
3082	5.755245478e-06
3083	5.75015416e-06
3084	5.736347149e-06
3085	5.732647818e-06
3086	5.729113317e-06
3087	5.707336172e-06
3088	5.66428588e-06
3089	5.629867995e-06
3090	5.58799767e-06
3091	5.574309317e-06
3092	5.563500941e-06
3093	5.557966759e-06
3094	5.513912141e-06
3095	5.481243886e-06
3096	5.440297759e-06
3097	5.437924563e-06
3098	5.427070423e-06
3099	5.373359681e-06
3100	5.329805798e-06
3101	5.28662285e-06
3102	5.255945759e-06
3103	5.220073997e-06
3104	5.213591107e-06
3105	5.20326166e-06
3106	5.191498786e-06
3107	5.172148726e-06
3108	5.153909649e-06
3109	5.118788392e-06
3110	5.083120769e-06
3111	5.075464676e-06
3112	5.044205186e-06
3113	5.020859827e-06
3114	4.995945528e-06
3115	4.974606031e-06
3116	4.947249951e-06
3117	4.915772972e-06
3118	4.890667431e-06
3119	4.869701691e-06
3120	4.856634684e-06
3121	4.844409529e-06
3122	4.83616261e-06
3123	4.8084992e-06
3124	4.805049867e-06
3125	4.792722359e-06
3126	4.773375063e-06
3127	4.770280884e-06
3128	4.763600569e-06
3129	4.749673495e-06
3130	4.747245291e-06
3131	4.704788325e-06
3132	4.698458072e-06
3133	4.682862022e-06
3134	4.658753477e-06
3135	4.63712213e-06
3136	4.598164431e-06
3137	4.59233262e-06
3138	4.588994485e-06
3139	4.570148829e-06
3140	4.557022285e-06
3141	4.53207429e-06
3142	4.494458857e-06
3143	4.45912166e-06
3144	4.445292773e-06
3145	4.412429651e-06
3146	4.406744021e-06
3147	4.40411433e-06
3148	4.391342542e-06
3149	4.369106998e-06
3150	4.320718828e-06
3151	4.31375964e-06
3152	4.283731823e-06
3153	4.244629145e-06
3154	4.218102077e-06
3155	4.215554627e-06
3156	4.186490927e-06
3157	4.169631919e-06
3158	4.139604673e-06
3159	4.110998867e-06
3160	4.075957387e-06
3161	4.061425885e-06
3162	4.042244905e-06
3163	4.038126706e-06
3164	4.027013109e-06
3165	4.01007281e-06
3166	3.976965547e-06
3167	3.94222738e-06
3168	3.91687999e-06
3169	3.890659125e-06
3170	3.880553647e-06
3171	3.866154204e-06
3172	3.860464828e-06
3173	3.844883291e-06
3174	3.817604143e-06
3175	3.799488726e-06
3176	3.795069935e-06
3177	3.790631889e-06
3178	3.785092838e-06
3179	3.760354249e-06
3180	3.737711703e-06
3181	3.707400588e-06
3182	3.684941558e-06
3183	3.682599562e-06
3184	3.679546341e-06
3185	3.649302225e-06
3186	3.639439946e-06
3187	3.608034496e-06
3188	3.60101959e-06
3189	3.573538366e-06
3190	3.568764303e-06
3191	3.560615652e-06
3192	3.555784489e-06
3193	3.52919026e-06
3194	3.519308466e-06
3195	3.510795156e-06
3196	3.4947919e-06
3197	3.485050783e-06
3198	3.471792613e-06
3199	3.456634822e-06
3200	3.452235304e-06
3201	3.440629467e-06
3202	3.424607497e-06
3203	3.396117505e-06
3204	3.37498523e-06
3205	3.372751523e-06
3206	3.357117826e-06
3207	3.355624254e-06
3208	3.338877806e-06
3209	3.316431911e-06
3210	3.309247477e-06
3211	3.297961559e-06
3212	3.284809738e-06
3213	3.281995767e-06
3214	3.278675598e-06
3215	3.252608202e-06
3216	3.234988717e-06
3217	3.205754239e-06
3218	3.194816298e-06
3219	3.191224449e-06
3220	3.16928106e-06
3221	3.154050454e-06
3222	3.145471966e-06
3223	3.120614048e-06
3224	3.117204571e-06
3225	3.110074846e-06
3226	3.091106697e-06
3227	3.067903319e-06
3228	3.050369728e-06
3229	3.036877621e-06
3230	3.020388567e-06
3231	3.018135511e-06
3232	2.993932099e-06
3233	2.977256366e-06
3234	2.9739719e-06
3235	2.959893738e-06
3236	2.936769578e-06
3237	2.919043885e-06
3238	2.911445909e-06
3239	2.909628185e-06
3240	2.896197721e-06
3241	2.874678543e-06
3242	2.862981854e-06
3243	2.848464902e-06
3244	2.830188341e-06
3245	2.827571212e-06
3246	2.81547708e-06
3247	2.812280911e-06
3248	2.800746852e-06
3249	2.793433298e-06
3250	2.786817072e-06
3251	2.776414267e-06
3252	2.773985856e-06
3253	2.76592158e-06
3254	2.745940256e-06
3255	2.735467485e-06
3256	2.705561486e-06
3257	2.697726299e-06
3258	2.68200007e-06
3259	2.679553943e-06
3260	2.646617396e-06
3261	2.630808514e-06
3262	2.627537659e-06
3263	2.612676712e-06
3264	2.604533066e-06
3265	2.58598216e-06
3266	2.583677204e-06
3267	2.569674029e-06
3268	2.540256516e-06
3269	2.52626581e-06
3270	2.51175016e-06
3271	2.503873134e-06
3272	2.498523136e-06
3273	2.477793312e-06
3274	2.475090676e-06
3275	2.456730215e-06
3276	2.442089429e-06
3277	2.438431139e-06
3278	2.427426897e-06
3279	2.411553134e-06
3280	2.40627652e-06
3281	2.390618513e-06
3282	2.388103028e-06
3283	2.374500342e-06
3284	2.370866803e-06
3285	2.364123251e-06
3286	2.359433507e-06
3287	2.342835075e-06
3288	2.340334842e-06
3289	2.33776917e-06
3290	2.33583395e-06
3291	2.332611387e-06
3292	2.323658202e-06
3293	2.296358638e-06
3294	2.294144813e-06
3295	2.28145122e-06
3296	2.273388442e-06
3297	2.260429105e-06
3298	2.241791166e-06
3299	2.235503524e-06
3300	2.225630132e-06
3301	2.22339792e-06
3302	2.222030185e-06
3303	2.216678822e-06
3304	2.212902713e-06
3305	2.211019194e-06
3306	2.193504859e-06
3307	2.180213766e-06
3308	2.167928086e-06
3309	2.157911973e-06
3310	2.149590758e-06
3311	2.146508142e-06
3312	2.145108323e-06
3313	2.135851835e-06
3314	2.128316039e-06
3315	2.115805624e-06
3316	2.10424515e-06
3317	2.100153995e-06
3318	2.094899991e-06
3319	2.091208936e-06
3320	2.080277636e-06
3321	2.073083031e-06
3322	2.061084144e-06
3323	2.058343817e-06
3324	2.054619817e-06
3325	2.040283222e-06
3326	2.028210109e-06
3327	2.02631026e-06
3328	2.014545494e-06
3329	1.996391125e-06
3330	1.987338748e-06
3331	1.97748697e-06
3332	1.965550473e-06
3333	1.951270793e-06
3334	1.938031816e-06
3335	1.931777167e-06
3336	1.923105288e-06
3337	1.918334246e-06
3338	1.914876444e-06
3339	1.907054497e-06
3340	1.896961687e-06
3341	1.890798104e-06
3342	1.883275468e-06
3343	1.881810612e-06
3344	1.872874997e-06
3345	1.862859193e-06
3346	1.851129165e-06
3347	1.842866243e-06
3348	1.836990006e-06
3349	1.834392953e-06
3350	1.832017035e-06
3351	1.824184175e-06
3352	1.812539753e-06
3353	1.811383406e-06
3354	1.800338833e-06
3355	1.788202627e-06
3356	1.780445584e-06
3357	1.764861635e-06
3358	1.757731045e-06
3359	1.746816552e-06
3360	1.745323086e-06
3361	1.74348515e-06
3362	1.73076686e-06
3363	1.724825196e-06
3364	1.717307134e-06
3365	1.701695582e-06
3366	1.691643856e-06
3367	1.689314771e-06
3368	1.68296347e-06
3369	1.669429036e-06
3370	1.659041945e-06
3371	1.654074172e-06
3372	1.651964159e-06
3373	1.64973855e-06
3374	1.644767939e-06
3375	1.643103196e-06
3376	1.635901589e-06
3377	1.630581767e-06
3378	1.619146046e-06
3379	1.613103537e-06
3380	1.61081751e-06
3381	1.604205121e-06
3382	1.588136328e-06
3383	1.586065448e-06
3384	1.58338779e-06
3385	1.578444051e-06
3386	1.577387558e-06
3387	1.576099677e-06
3388	1.5692641e-06
3389	1.556445532e-06
3390	1.542737928e-06
3391	1.534239519e-06
3392	1.520296361e-06
3393	1.518610169e-06
3394	1.510818633e-06
3395	1.50167544e-06
3396	1.494326049e-06
3397	1.493267978e-06
3398	1.486345541e-06
3399	1.484367462e-06
3400	1.482543998e-06
3401	1.472478212e-06
3402	1.468696637e-06
3403	1.462578348e-06
3404	1.461779127e-06
3405	1.459443472e-06
3406	1.456799897e-06
3407	1.454324533e-06
3408	1.446825595e-06
3409	1.436361023e-06
3410	1.422584995e-06
3411	1.414551576e-06
3412	1.405804699e-06
3413	1.404141239e-06
3414	1.40082607e-06
3415	1.398763088e-06
3416	1.390248306e-06
3417	1.387006216e-06
3418	1.381056086e-06
3419	1.374609169e-06
3420	1.368014775e-06
3421	1.358892302e-06
3422	1.353463179e-06
3423	1.351849403e-06
3424	1.346116219e-06
3425	1.341692679e-06
3426	1.336633259e-06
3427	1.335242579e-06
3428	1.325707516e-06
3429	1.318244528e-06
3430	1.31199546e-06
3431	1.30393368e-06
3432	1.29758236e-06
3433	1.294912153e-06
3434	1.291381813e-06
3435	1.287496291e-06
3436	1.277891011e-06
3437	1.271238527e-06
3438	1.262287102e-06
3439	1.261551268e-06
3440	1.260520192e-06
3441	1.258531914e-06
3442	1.255230373e-06
3443	1.25288968e-06
3444	1.24998529e-06
3445	1.248488097e-06
3446	1.246487811e-06
3447	1.237624313e-06
3448	1.236742438e-06
3449	1.228012766e-06
3450	1.22662706e-06
3451	1.225915076e-06
3452	1.224575448e-06
3453	1.218673636e-06
3454	1.216384822e-06
3455	1.210369131e-06
3456	1.203075198e-06
3457	1.19629804e-06
3458	1.193521691e-06
3459	1.189472396e-06
3460	1.17768972e-06
3461	1.170855317e-06
3462	1.163586679e-06
3463	1.159311131e-06
3464	1.152790767e-06
3465	1.150990901e-06
3466	1.148841785e-06
3467	1.142366232e-06
3468	1.140914859e-06
3469	1.135351321e-06
3470	1.132852423e-06
3471	1.12850211e-06
3472	1.127556165e-06
3473	1.125416992e-06
3474	1.123446039e-06
3475	1.121484215e-06
3476	1.112804026e-06
3477	1.107605831e-06
3478	1.099213473e-06
3479	1.097330627e-06
3480	1.0937762e-06
3481	1.092954873e-06
3482	1.091461822e-06
3483	1.083572299e-06
3484	1.079103951e-06
3485	1.078089646e-06
3486	1.071575652e-06
3487	1.064712871e-06
3488	1.058345004e-06
3489	1.051115343e-06
3490	1.042779532e-06
3491	1.036749144e-06
3492	1.032650545e-06
3493	1.029098466e-06
3494	1.027745607e-06
3495	1.02697529e-06
3496	1.020151995e-06
3497	1.0195603e-06
3498	1.018690045e-06
3499	1.012704881e-06
3500	1.005860699e-06
3501	1.00367287e-06
3502	1.002834326e-06
3503	1.001543756e-06
3504	9.99865879e-07
3505	9.951349633e-07
3506	9.900370497e-07
3507	9.841766856e-07
3508	9.77843012e-07
3509	9.691753596e-07
3510	9.683127105e-07
3511	9.627046344e-07
3512	9.536493621e-07
3513	9.455346192e-07
3514	9.400834801e-07
3515	9.352196836e-07
3516	9.334573115e-07
3517	9.285247195e-07
3518	9.281143117e-07
3519	9.274397859e-07
3520	9.257593181e-07
3521	9.226011502e-07
3522	9.168753243e-07
3523	9.112017229e-07
3524	9.040825878e-07
3525	8.995389892e-07
3526	8.947413511e-07
3527	8.938482458e-07
3528	8.895857302e-07
3529	8.869693652e-07
3530	8.81954803e-07
3531	8.806449196e-07
3532	8.762865024e-07
3533	8.716718559e-07
3534	8.690151933e-07
3535	8.679754384e-07
3536	8.62208179e-07
3537	8.609121169e-07
3538	8.565301143e-07
3539	8.486761822e-07
3540	8.444964743e-07
3541	8.433776942e-07
3542	8.416602805e-07
3543	8.365258891e-07
3544	8.292383734e-07
3545	8.231176975e-07
3546	8.192013613e-07
3547	8.177400136e-07
3548	8.153237658e-07
3549	8.147910757e-07
3550	8.078269881e-07
3551	8.065785327e-07
3552	8.001187792e-07
3553	7.98227381e-07
3554	7.923715812e-07
3555	7.866928535e-07
3556	7.805078823e-07
3557	7.753135799e-07
3558	7.742582377e-07
3559	7.70459456e-07
3560	7.646980964e-07
3561	7.636891317e-07
3562	7.579133473e-07
3563	7.560421793e-07
3564	7.538830164e-07
3565	7.530743839e-07
3566	7.523160423e-07
3567	7.488449629e-07
3568	7.440540408e-07
3569	7.408915039e-07
3570	7.39796869e-07
3571	7.36710727e-07
3572	7.350668209e-07
3573	7.294094302e-07
3574	7.260219876e-07
3575	7.214381905e-07
3576	7.203566892e-07
3577	7.189574042e-07
3578	7.142379357e-07
3579	7.089247758e-07
3580	7.076208458e-07
3581	7.068381295e-07
3582	7.038968541e-07
3583	7.035275752e-07
3584	7.021077754e-07
3585	6.949858378e-07
3586	6.922189316e-07
3587	6.916451569e-07
3588	6.859969772e-07
3589	6.831616152e-07
3590	6.823195479e-07
3591	6.802023826e-07
3592	6.738135143e-07
3593	6.731139463e-07
3594	6.72072877e-07
3595	6.708368186e-07
3596	6.704201604e-07
3597	6.692827912e-07
3598	6.640131663e-07
3599	6.630032919e-07
3600	6.591867305e-07
3601	6.564373896e-07
3602	6.561389686e-07
3603	6.557710444e-07
3604	6.513356593e-07
3605	6.470255187e-07
3606	6.440357199e-07
3607	6.40515385e-07
3608	6.37154273e-07
3609	6.368089598e-07
3610	6.364610166e-07
3611	6.317329097e-07
3612	6.311649238e-07
3613	6.266876066e-07
3614	6.25268317e-07
3615	6.245559956e-07
3616	6.234168699e-07
3617	6.220441665e-07
3618	6.215445142e-07
3619	6.187389735e-07
3620	6.173889277e-07
3621	6.130562141e-07
3622	6.107630608e-07
3623	6.100987857e-07
3624	6.079335796e-07
3625	6.037397363e-07
3626	6.00810423e-07
3627	5.993586408e-07
3628	5.973190294e-07
3629	5.940727742e-07
3630	5.931206094e-07
3631	5.906694943e-07
3632	5.895940556e-07
3633	5.867821978e-07
3634	5.85761643e-07
3635	5.854406521e-07
3636	5.847766381e-07
3637	5.832947484e-07
3638	5.796194552e-07
3639	5.767895036e-07
3640	5.761187135e-07
3641	5.727565114e-07
3642	5.718450125e-07
3643	5.706882888e-07
3644	5.663079213e-07
3645	5.619089173e-07
3646	5.596292803e-07
3647	5.570030319e-07
3648	5.551043229e-07
3649	5.527960846e-07
3650	5.52201449e-07
3651	5.490838167e-07
3652	5.458954418e-07
3653	5.433204746e-07
3654	5.375868096e-07
3655	5.333312936e-07
3656	5.310617451e-07
3657	5.298763778e-07
3658	5.254243416e-07
3659	5.216218371e-07
3660	5.201117745e-07
3661	5.171827307e-07
3662	5.1383387e-07
3663	5.12903032e-07
3664	5.122122878e-07
3665	5.107882414e-07
3666	5.10253588e-07
3667	5.081302342e-07
3668	5.049632475e-07
3669	5.017643139e-07
3670	5.012281061e-07
3671	5.007749819e-07
3672	4.940704716e-07
3673	4.913035359e-07
3674	4.908509741e-07
3675	4.896627864e-07
3676	4.872855306e-07
3677	4.836617466e-07
3678	4.800126014e-07
3679	4.792302983e-07
3680	4.76411916e-07
3681	4.743770343e-07
3682	4.73873016e-07
3683	4.694264052e-07
3684	4.679780745e-07
3685	4.642950162e-07
3686	4.629151272e-07
3687	4.62333668e-07
3688	4.566949374e-07
3689	4.53563064e-07
3690	4.522225529e-07
3691	4.473275316e-07
3692	4.447025903e-07
3693	4.429963894e-07
3694	4.424997462e-07
3695	4.408148429e-07
3696	4.39201657e-07
3697	4.383432666e-07
3698	4.376727774e-07
3699	4.35500325e-07
3700	4.332712784e-07
3701	4.316967463e-07
3702	4.284648289e-07
3703	4.259171298e-07
3704	4.240721487e-07
3705	4.231084279e-07
3706	4.189847796e-07
3707	4.158865516e-07
3708	4.145481492e-07
3709	4.135385738e-07
3710	4.112372782e-07
3711	4.089216305e-07
3712	4.074820312e-07
3713	4.041300786e-07
3714	4.020185935e-07
3715	3.990836082e-07
3716	3.966851929e-07
3717	3.943602213e-07
3718	3.938589987e-07
3719	3.933415214e-07
3720	3.917415227e-07
3721	3.884351096e-07
3722	3.860908651e-07
3723	3.847258575e-07
3724	3.805333495e-07
3725	3.800016451e-07
3726	3.780281731e-07
3727	3.775681136e-07
3728	3.76757176e-07
3729	3.744742055e-07
3730	3.737015094e-07
3731	3.734502005e-07
3732	3.721260577e-07
3733	3.694123685e-07
3734	3.661015542e-07
3735	3.656725318e-07
3736	3.639431012e-07
3737	3.635416927e-07
3738	3.633121831e-07
3739	3.626873188e-07
3740	3.618768163e-07
3741	3.592570161e-07
3742	3.579554877e-07
3743	3.558355347e-07
3744	3.533134879e-07
3745	3.512825005e-07
3746	3.510096573e-07
3747	3.476997724e-07
3748	3.461513532e-07
3749	3.431814896e-07
3750	3.408837838e-07
3751	3.394193027e-07
3752	3.380395447e-07
3753	3.376598238e-07
3754	3.372197644e-07
3755	3.340393864e-07
3756	3.337020192e-07
3757	3.332758395e-07
3758	3.327325054e-07
3759	3.31045538e-07
3760	3.291214938e-07
3761	3.264254363e-07
3762	3.260117493e-07
3763	3.251644768e-07
3764	3.233266896e-07
3765	3.214938863e-07
3766	3.199802216e-07
3767	3.189898048e-07
3768	3.186232513e-07
3769	3.182979275e-07
3770	3.176152439e-07
3771	3.171785976e-07
3772	3.16685538e-07
3773	3.138642801e-07
3774	3.126794875e-07
3775	3.120720129e-07
3776	3.113352945e-07
3777	3.111132672e-07
3778	3.107226492e-07
3779	3.10110904e-07
3780	3.090843581e-07
3781	3.07649386e-07
3782	3.062785767e-07
3783	3.059421024e-07
3784	3.056115826e-07
3785	3.052626454e-07
3786	3.029801046e-07
3787	3.007147501e-07
3788	3.003321249e-07
3789	2.994883644e-07
3790	2.993095696e-07
3791	2.972583781e-07
3792	2.969404638e-07
3793	2.944723999e-07
3794	2.934114463e-07
3795	2.930233986e-07
3796	2.919345416e-07
3797	2.910391014e-07
3798	2.893700218e-07
3799	2.876186425e-07
3800	2.863740836e-07
3801	2.847261203e-07
3802	2.829542603e-07
3803	2.826799608e-07
3804	2.824023412e-07
3805	2.821374379e-07
3806	2.811719617e-07
3807	2.801370071e-07
3808	2.782458903e-07
3809	2.77272257e-07
3810	2.769855629e-07
3811	2.767065094e-07
3812	2.762487117e-07
3813	2.748255653e-07
3814	2.728922883e-07
3815	2.710035054e-07
3816	2.697470955e-07
3817	2.681786979e-07
3818	2.673011498e-07
3819	2.65551241e-07
3820	2.642989161e-07
3821	2.629247585e-07
3822	2.623489388e-07
3823	2.614436665e-07
3824	2.593097136e-07
3825	2.585639586e-07
3826	2.573975183e-07
3827	2.553051756e-07
3828	2.548392028e-07
3829	2.546286645e-07
3830	2.54378081e-07
3831	2.539845137e-07
3832	2.536978809e-07
3833	2.526130356e-07
3834	2.521076323e-07
3835	2.517787545e-07
3836	2.497667326e-07
3837	2.485169204e-07
3838	2.476522167e-07
3839	2.467823556e-07
3840	2.463339711e-07
3841	2.448292125e-07
3842	2.444920551e-07
3843	2.430668818e-07
3844	2.416940672e-07
3845	2.409340156e-07
3846	2.394027831e-07
