future,influential,trustworthy,not clickbait,finbert_Score,bart_Score,vader_Score,future_finbert,future_bart,future_vader,influential_finbert,influential_bart,influential_vader,trustworthy_finbert,trustworthy_bart,trustworthy_vader,clickbait_finbert,clickbait_bart,clickbait_vader,Date,^GSPC_Close,EURUSD=X_Close,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,mean_future,mean_influential,mean_trustworthy,mean_clickbait,norm_rsi_14,norm_rsi_gspc_14,norm_slowk_14,vwap_14,norm_roc_14,log_return_1,log_return_7,log_return_14,log_return_28,log_return_gspc_1,log_return_gspc_7,log_return_gspc_14,log_return_gspc_28,target_1,target_7,target_14,target_28,minmax_^GSPC_Volume,minmax_BTC-USD_Volume,minmax_daily_variation,minmax_high_close_pressure,minmax_low_open_pressure,minmax_low_norm,minmax_close_norm,minmax_high_norm,minmax_open_norm
0.2827084958553314,0.9984137415885924,0.9197997450828552,0.2993282377719879,0.8008046600000001,0.8806378543376923,-0.34,0.2263942809025401,0.2489638031930754,-0.0961208885908126,0.7995343768721807,0.8792409351338452,-0.3394606721401214,0.7365799221291626,0.8100104739301219,-0.3127319133281708,0.2397034476773959,0.263599777054206,-0.1017716008424759,2021-01-01,3756.070068359375,1.218026876449585,28994.009765625,29600.626953125,28803.5859375,29374.15234375,0.126412398501601,0.4464382132886348,0.4112861609103713,0.13384387462970868,0.8347419994897453,0.7124653116286643,0.9695650176840752,25645.355807310138,0.26952208204928385,0.012759952848226064,0.17473835392720538,0.23864051629984218,0.4516041253054528,0.0,0.014213695517916847,0.012500405590541774,0.015278231015502186,0.08959001114880749,0.3285083702784455,0.22607181778131036,0.15550787132452015,0.1780615860102587,0.09941916055845679,0.08075662279543418,0.04847717801251338,0.9770008578711447,0.8464851829974274,0.7457959516932369,0.6872886497394683,0.7701350566645253
0.372798889875412,0.9902212619781494,0.977060854434967,0.4168221354484558,0.884759784,0.9897847399115564,0.9201,0.3298374652816093,0.3689906522546516,0.3430122585743665,0.8761079498599949,0.9801058942419356,0.9111025831460952,0.8644641505247369,0.9670799236846768,0.8989936921656132,0.3687874625257945,0.4125641889242293,0.3835180468261242,2021-01-02,3756.070068359375,1.218026876449585,29376.455078125,33155.1171875,29091.181640625,32127.267578125,0.34728012537020914,0.9224388090826752,0.9101792554583423,0.38828989942538267,0.8757126768146744,0.7124653116286643,0.9065230103108018,26343.67608604888,0.34593605585764065,0.08959001114880749,0.19493917902583036,0.29708972330180927,0.517181523378385,0.0,0.014213695517916847,0.012500405590541774,0.015278231015502186,0.02017517240339295,0.22551783650912327,0.11874995948888412,0.06455130286281019,0.1780615860102587,0.17818899842709712,0.4552848661536216,0.21714822306580928,0.9659936066238944,0.8153126433622462,0.8812084887380203,0.897896968071785,0.7386582741168821
0.1930294446647166,0.9819698333740234,0.7526188790798187,0.229352444410324,0.48045067,0.9794691379647704,0.2838,0.0433840612248576,0.1904691276279345,0.0585715360030531,0.4756040268457269,0.9617006953054268,0.2783900379657745,0.4479249967093238,0.7347134734533717,0.2069646641373634,0.0857390448020049,0.2253386171908397,0.066967834174633,2021-01-03,3756.070068359375,1.218026876449585,32129.408203125,34608.55859375,32052.31640625,32782.0234375,0.09747490828528173,0.5718982533723094,0.46320104476668633,0.12601516538915922,0.8831333118769529,0.7124653116286643,0.8532808198825664,27232.194370959693,0.3963288166966505,0.02017517240339295,0.2213653402993483,0.3338465186508195,0.5274400513918795,0.0,0.014213695517916847,0.012500405590541774,0.015278231015502186,-0.025022467355816147,0.15704217814886512,0.08782391488615282,0.010086707069845602,0.1780615860102587,0.20953950105380706,0.2566884513532193,0.35281854242464095,0.9915975861475769,0.9355129956339436,0.8524491554970894,0.9227435059896514,0.8704745503144733
0.4015059570471446,0.9656323393185934,0.8829379479090372,0.3560392359892526,0.1135274523333333,0.920095211515824,0.0,0.0911291383960894,0.3732157233037665,0.0,0.1084497209252196,0.8877414470557629,0.0,0.1246388737200167,0.8132357418280067,0.0,0.0308938361484959,0.3258117729945036,0.0,2021-01-04,3700.64990234375,1.2250697612762451,32810.94921875,33440.21875,28722.755859375,31971.9140625,0.15478162056661862,0.3320637226603275,0.3126248718493411,0.11890186971433316,0.8180536935640368,0.48707544563422883,0.7834903366611538,27935.348547651545,0.402087402864436,-0.025022467355816147,0.16588482964928986,0.3379621282273302,0.5103835405973811,-0.014864762712026192,-0.009335774732521784,0.0015495713654249954,0.0023509817424400836,0.06128001171320463,0.10655074490095551,0.136011771101197,0.04779671649365724,0.4000623937432135,0.21679157789186795,0.4736555069415098,0.27773044026430743,0.563673831836965,0.6894884148658573,0.7441489529429344,0.7737433783116965,0.8596775955488885
0.2738442569971084,0.9874701797962188,0.8539665192365646,0.3248069658875465,0.5920120152499999,0.7783696986734868,0.70165,0.1527781582695027,0.2066015733022045,0.1854151004001498,0.5847889362583122,0.7686173988572995,0.6927956080555915,0.5492548433027833,0.6874020981058663,0.6187987655580044,0.1752064998488404,0.2471523628866802,0.2250216749623417,2021-01-05,3726.860107421875,1.2251598834991455,31977.041015625,34437.58984375,30221.1875,33992.4296875,0.1815982773239523,0.6820673143904011,0.6184852356555514,0.2157935125659541,0.8481166759482712,0.5582513751138097,0.9479223277378013,28626.686140999478,0.42927249776236354,0.06128001171320463,0.21696666487621918,0.3571655719947575,0.6180820118668304,0.00705763138336124,-4.827852188071802e-05,0.010682447440556686,0.006625341955629693,0.08002182823087978,-0.0020457446710793192,0.05931823650779933,0.04368464365987279,0.34879553473614466,0.1772656058069034,0.4333817699571596,0.08639808255525935,0.8077135711266444,0.7349739368361836,0.822574147372253,0.7857170782910916,0.7425541346673157
0.2327453568577766,0.9878393411636353,0.8980884850025177,0.22778707370162,0.2750098049999999,0.9522002958692612,0.5518500000000001,0.1682578631948594,0.2147811731924102,0.1598669994726777,0.2681195175514599,0.9408535359551984,0.5440701982587577,0.2317374154170959,0.8561602676059529,0.4910142882406711,0.1327474078229221,0.2122999902194499,0.1468371521785855,2021-01-06,3748.139892578125,1.230027437210083,34013.61328125,36879.69921875,33514.03515625,36824.36328125,0.18096867861998242,0.584347750588472,0.52630399042124,0.16396151674031917,0.8784348724928115,0.6060487105928278,0.9960760502784105,29631.038484084616,0.5844333521659482,0.08002182823087978,0.24436331121774835,0.46022683688864596,0.6854787990681306,0.005693603382475487,0.004304676765514159,0.01563051755121414,0.020299910286578182,0.06687092425852725,0.013272147834298309,-0.03528280869841893,0.01743671323053242,0.5269187889809748,0.19973997431256843,0.32220021565022794,0.010096726552243635,0.9485661220080595,0.8595370200881716,0.9236142663321312,0.8697769644078839,0.8054366084904552
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-07,3803.7900390625,1.2341108322143557,36833.875,40180.3671875,36491.19140625,39371.04296875,0.0,0.0,0.0,0.0,0.8981283554016641,0.6980586637664754,0.9515858668128218,30840.046397822665,0.6587094371456271,0.06687092425852725,0.305675433247222,0.5060398524967802,0.7680443635474639,0.0147382601077517,0.012624732161562235,0.026838427679479082,0.036324104922101697,0.03559288987944953,-0.004677163645377291,-0.24468186377530543,-0.06411288773181845,0.4102388616285735,0.22723805164667848,0.3262770984923912,0.1363644668342383,0.9674204914303385,0.9458285426919142,0.9854487863485528,0.9873284709141987,0.9000537954897614
0.3111361656337976,0.9869069457054138,0.7288216203451157,0.2495783641934394,0.18105963125,0.7478650644188747,-0.1220499999999999,0.0396990116753917,0.223715510419118,-0.0746777146648615,0.1806629881462796,0.73728940173598,-0.1191641341060399,0.2078704284222325,0.555712510898595,-0.0288297902703285,0.0398790613723763,0.2039025999316432,-0.0509539019137621,2021-01-08,3824.679931640625,1.227144479751587,39381.765625,41946.73828125,36838.63671875,40797.609375,0.06291226914321607,0.26626275192540655,0.24491771635016632,0.06427591979675247,0.9071976754309509,0.7241074140019412,0.9340492604454176,32041.430798068475,0.6540829131353659,0.03559288987944953,0.3285083702784455,0.5032467242056509,0.8149846099570652,0.005476837393516121,0.018101569555078356,0.0323152650729952,0.04306674039984948,-0.013400522620514721,-0.10243655249713512,-0.21194134217945226,-0.06724692430283419,0.3708050485728036,0.23694926441468664,0.42611791764986867,0.1810921639146256,0.7738629005527341,0.890409412561697,0.9793416367306653,0.9999999999999998,0.9708155998329588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-09,3824.679931640625,1.227144479751587,40788.640625,41436.3515625,38980.875,40254.546875,0.0,0.0,0.0,0.0,0.8752530679107835,0.7241074140019412,0.8943962364972785,32930.28150386707,0.5226572746582516,-0.013400522620514721,0.22551783650912327,0.4204570155349536,0.7611716310130916,0.0,0.018101569555078356,0.0323152650729952,0.04306674039984948,-0.0483004859568652,-0.10676787702023915,-0.22737546095320837,-0.024863660401187815,0.3708050485728036,0.16111644656098,0.19127420491080505,0.17981775388442545,0.8447964972348536,0.9466535360786625,0.8864564065732607,0.8973815028203698,0.9902644959142854
0.2705301865935325,0.9832541644573212,0.6998670697212219,0.2887333706021309,-0.916854689,0.8938306234776975,0.1591,-0.2459429700245264,0.2452721131614061,0.0529320269674062,-0.901325638318309,0.8791531006705222,0.1572649729311466,-0.638816776449866,0.6302933142342404,0.1248564916372299,-0.2698694817747675,0.2495707459559912,0.0216444787934422,2021-01-10,3824.679931640625,1.227144479751587,40254.21875,41420.19140625,35984.62890625,38356.44140625,0.01742039003476197,0.04503081176111993,0.038777676473868095,0.000448580991555306,0.7728222887821881,0.7241074140019412,0.7750361542743915,33864.58012039761,0.45995778139325855,-0.0483004859568652,0.15704217814886512,0.3784075184482134,0.6950176052289407,0.0,0.018101569555078356,0.0323152650729952,0.04306674039984948,-0.07551390060372576,-0.0692182632627123,-0.17218412764459856,0.014160237372271567,0.3708050485728036,0.21335826830680907,0.4441047325061095,0.472354453071703,0.6285730768265563,0.7463877009468458,0.7224983395247722,0.8263393107395995,0.8885033604999504
0.2335193380713462,0.968098258972168,0.7402081966400147,0.1740880951285361,-0.399332586,0.4688175354152918,-0.0524399999999999,-0.1290839428727006,0.1654112641966444,-0.0649750126791,-0.3803541666490348,0.446706157637732,-0.0484245962405204,-0.2697911469464618,0.3278823210761118,-0.0326788283228874,-0.1041702465438412,0.0821286606757772,-0.0237214071634411,2021-01-11,3799.610107421875,1.218620538711548,38346.53125,38346.53125,30549.599609375,35566.65625,-0.009549230451718738,0.005975798249392268,0.008470781935587547,-0.0152543310105017,0.6520393147880956,0.6411943206759372,0.6002314460987711,34327.849182996746,0.3131588553373511,-0.07551390060372576,0.10655074490095551,0.27243557455024536,0.6140718412872364,-0.006576327616620858,0.02639000465048369,0.017054229917961905,0.04085920102837548,-0.0473164778588302,0.02946102620024149,-0.09428795840408277,0.2614946998641212,0.3336094296776565,0.339168312502862,0.6748604544965792,0.44990961569311794,0.28797331827085604,0.46092800396962597,0.5461599049324803,0.6122718842776125,0.7426185487544292
0.3213207398851712,0.9921342929204304,0.9562166333198548,0.1381622925400733,0.3087834803333333,0.7299298730989298,0.1414,0.0506526870597051,0.2115776435150442,0.0071688014966746,0.3070084139635229,0.7256691302613657,0.1399872885366281,0.2963458644680686,0.7054889258350124,0.13118408228755,0.0394639043509145,0.0956331423366222,0.0195942321293055,2021-01-12,3801.18994140625,1.2160701751708984,35516.359375,36568.52734375,32697.9765625,33922.9609375,0.08979971069047464,0.3908882775871722,0.3776729575302104,0.051563759605614067,0.5932129583495251,0.6439610235054894,0.4499231692509899,34661.4841329016,0.23976385281830248,-0.0473164778588302,-0.0020457446710793192,0.21492092020513986,0.5579392049512037,0.0004157020305690651,0.019748075297691514,0.019699796775810796,0.0284364210367265,0.0953397207362574,0.061363981178878646,-0.04070509708456882,0.3149537971084033,0.3976379856978063,0.19824163866468875,0.3560847156293038,0.4622919355579619,0.7221117612478269,0.5492364692476954,0.4413400326851402,0.4870174301438561,0.5543831180576957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-13,3809.840087890625,1.220889449119568,33915.12109375,37599.9609375,32584.66796875,37316.359375,0.0,0.0,0.0,0.0,0.6611757064583668,0.6594451588076207,0.6631164464831022,35049.33954092854,0.2938670651162816,0.0953397207362574,0.013272147834298309,0.25763545905204666,0.5602273281106829,0.0022730563867252584,0.016327528301941285,0.020632205067455445,0.028938251803127812,0.04892161277885165,-0.04855495653271724,-0.20391916304523505,0.18541087294251746,0.3501848837856074,0.18254010266298834,0.48751048515336254,0.05189689076106558,0.8626259088496278,0.5266335356072691,0.5983801963177886,0.5228549843376775,0.43821982244452284
0.281162291765213,0.975623607635498,0.9157320857048036,0.2579334080219269,0.818301336,0.9066991880536078,0.2023,0.2300754789842956,0.2549296216548102,0.0568791316241025,0.7983541015612678,0.8845971328890377,0.1973686558246612,0.7493447891503072,0.8302935385831822,0.1852526009380817,0.2110672523833758,0.233868011625381,0.0521799284428358,2021-01-14,3795.5400390625,1.2162491083145142,37325.109375,39966.40625,36868.5625,39187.328125,0.18062807742106943,0.6267732967583223,0.588296976223857,0.16570506415053088,0.691754281032939,0.6120559680580695,0.7913328929048328,35543.13247871226,0.35120700340988653,0.04892161277885165,-0.004677163645377291,0.3009982696018447,0.5413665137787849,-0.00376051306874281,-0.0021712448745532242,0.010453487287009011,0.019436595925402145,-0.062166498972308304,-0.24000470012992814,-0.1578205162769173,0.20095687622205993,0.4222484480160966,0.1658534356169462,0.2682956688909123,0.12954063254599663,0.9571665642141496,0.7045394215894589,0.6675025012371862,0.6271702627939704,0.6062719785869732
0.1562986224889755,0.992280900478363,0.8138913512229919,0.2998284697532654,0.90306084,0.5764116048812866,-0.8126,0.1411471653157371,0.0900923398296047,-0.1270082606345415,0.8960900235019469,0.5719622263377815,-0.8063274597287178,0.7349934073041701,0.4691364199574437,-0.6613681120038033,0.2707633497512984,0.17282460943958,-0.2436406145215034,2021-01-15,3768.25,1.2151259183883667,39156.70703125,39577.7109375,34659.58984375,36825.3671875,0.03474374817026677,0.22057493003700354,0.18092057175260354,0.06664911488979167,0.6161540902106367,0.5332936734582574,0.6127209693444335,35871.54963083776,0.2536656975340911,-0.062166498972308304,-0.10243655249713512,0.22607181778131036,0.46471233408115253,-0.0072160007982784435,-0.014864083066347789,0.0032374864887305677,0.015737892079272342,-0.01773184714361875,-0.10950478968231714,-0.0705639464567902,0.25464491053644345,0.4429665564699652,0.1778851752420876,0.41224402997947274,0.4362371062659401,0.5978142588608296,0.5870327295962459,0.5288141029845865,0.5845151906600858,0.6907001824033694
