,cols_used,mse_val,mse_train,aggregated_shap
20,"('finbert_Score', 'mean_influential', 'log_return_1', 'minmax_low_norm', 'minmax_high_norm')",0.000866273301653564,0.0008002854605123417,"[[0.00684651 0.00421866 0.00078468 0.00067832 0.00223278]
 [0.00682219 0.00469543 0.00093585 0.00066399 0.00228998]
 [0.00904322 0.0047613  0.00116352 0.00064666 0.00216797]
 [0.01298032 0.00542336 0.0012392  0.00056781 0.00186321]
 [0.01469359 0.00616415 0.00110942 0.00054721 0.00167687]
 [0.01393805 0.00589942 0.00093908 0.00065306 0.0019541 ]
 [0.01234648 0.0052682  0.00084944 0.00067571 0.00241933]
 [0.01147012 0.00490522 0.0009287  0.00071932 0.00259452]
 [0.01074181 0.00478016 0.0009936  0.00066206 0.00244761]
 [0.0106224  0.00524893 0.00104279 0.00047405 0.00209276]
 [0.01046697 0.00527877 0.00118079 0.00045621 0.00155979]
 [0.00967681 0.00544853 0.00139303 0.00073249 0.00084287]
 [0.00794275 0.00517306 0.00160442 0.00107926 0.00058975]
 [0.00463259 0.0038492  0.00158185 0.00096268 0.0007956 ]]"
21,"('finbert_Score', 'mean_trustworthy', 'log_return_7', 'minmax_daily_variation', 'minmax_close_norm')",0.0009098514676138404,0.0008262855465705766,"[[0.00445979 0.00390717 0.00215658 0.0050674  0.00324261]
 [0.00450374 0.00296881 0.00256135 0.00370353 0.00280622]
 [0.004004   0.0025544  0.00259866 0.00210116 0.00232932]
 [0.00439182 0.0026437  0.00270923 0.00193573 0.00179995]
 [0.00493037 0.00318177 0.00291394 0.00349327 0.00125135]
 [0.00585532 0.0036651  0.00296874 0.00530796 0.0007786 ]
 [0.00541419 0.00342664 0.003047   0.00673175 0.00055348]
 [0.00534289 0.00314286 0.00324306 0.00751758 0.00065001]
 [0.00511884 0.00294499 0.00348386 0.00775593 0.00072767]
 [0.00520114 0.00255537 0.00399348 0.00716865 0.00100513]
 [0.00501776 0.00234554 0.00422001 0.00594896 0.00122244]
 [0.0047465  0.00223833 0.00386023 0.00420693 0.00127276]
 [0.00428866 0.0021524  0.00270539 0.00225367 0.00108382]
 [0.00392187 0.00152594 0.00124039 0.00081832 0.0006907 ]]"
22,"('finbert_Score', 'mean_trustworthy', 'minmax_high_close_pressure', 'minmax_low_open_pressure', 'minmax_open_norm')",0.0008522250046510072,0.00100039686785827,"[[0.00532501 0.00359332 0.00345942 0.00171311 0.00411328]
 [0.00588538 0.00351571 0.00390381 0.00139055 0.0032689 ]
 [0.00793302 0.00347202 0.00426422 0.001025   0.00231827]
 [0.0110218  0.00323987 0.0041797  0.00070254 0.00163415]
 [0.01417204 0.00403618 0.00397365 0.00059027 0.0021554 ]
 [0.01475407 0.00439373 0.00362128 0.00081409 0.00299559]
 [0.01225599 0.00370332 0.00287675 0.00101659 0.00362489]
 [0.00931486 0.00319553 0.00268455 0.00122071 0.00369324]
 [0.00894319 0.00376734 0.00259789 0.00121226 0.00344117]
 [0.00913861 0.00435198 0.00278606 0.00104285 0.00316689]
 [0.01026654 0.00530586 0.00327317 0.00085163 0.00274326]
 [0.01147549 0.00604003 0.00355062 0.00052616 0.00232152]
 [0.0113568  0.00644845 0.00317741 0.00027951 0.00173694]
 [0.00588967 0.0052485  0.00260093 0.00037083 0.00103068]]"
23,"('finbert_Score', 'mean_clickbait', 'norm_roc_14', 'minmax_daily_variation', 'minmax_high_norm')",0.0009358663366930116,0.0008019333467479044,"[[0.00431961 0.00273436 0.00533951 0.00346458 0.00466561]
 [0.00494923 0.0028155  0.00396515 0.002249   0.00452927]
 [0.00511293 0.00265965 0.00278373 0.00187736 0.00412702]
 [0.00531343 0.00221487 0.00224746 0.00211454 0.00350957]
 [0.00569137 0.00177849 0.00226333 0.00298198 0.00278231]
 [0.00628736 0.00145711 0.00238975 0.0040138  0.00197255]
 [0.00657489 0.00152318 0.00260018 0.00497856 0.00123551]
 [0.00609102 0.00168858 0.00283857 0.00515509 0.00121023]
 [0.00664319 0.00168088 0.00324482 0.00509926 0.0016588 ]
 [0.00776235 0.00151894 0.00372713 0.00463893 0.00192437]
 [0.00844739 0.00131698 0.00424878 0.00387324 0.0020959 ]
 [0.00807573 0.00136183 0.00418207 0.00287845 0.00231557]
 [0.00665734 0.00140056 0.00363793 0.0018275  0.00232907]
 [0.00404941 0.00121382 0.00291468 0.00123436 0.00173895]]"
24,"('finbert_Score', 'norm_rsi_14', 'norm_slowk_14', 'EURUSD=X_Close', 'minmax_low_norm')",0.0008184358122802916,0.0007955211784556716,"[[0.00796324 0.00449276 0.0088968  0.00071172 0.00186516]
 [0.00824739 0.00293534 0.00717073 0.00093753 0.0021835 ]
 [0.00805186 0.0022283  0.00572404 0.00113176 0.00243367]
 [0.00938902 0.00244306 0.00434113 0.00122336 0.00270703]
 [0.00972301 0.00301555 0.00385917 0.0012186  0.00282524]
 [0.00925474 0.00325367 0.00381817 0.00111825 0.0028132 ]
 [0.00638159 0.00314313 0.00355054 0.00099564 0.00261131]
 [0.00579687 0.00295421 0.00329569 0.00081638 0.0022437 ]
 [0.00815053 0.00250551 0.00388833 0.00061857 0.00178458]
 [0.01114861 0.00209375 0.00511416 0.00054903 0.0015099 ]
 [0.01296438 0.00189439 0.00570597 0.00058418 0.00190357]
 [0.01293906 0.00164857 0.00547573 0.00057346 0.00241183]
 [0.00978894 0.00147958 0.00453972 0.00040095 0.00238757]
 [0.00327785 0.00097429 0.00283365 0.00014802 0.00140251]]"
25,"('finbert_Score', 'norm_rsi_gspc_14', 'log_return_1', 'minmax_high_close_pressure', 'minmax_close_norm')",0.0009008363066684632,0.0006491815742023305,"[[0.00944228 0.00495465 0.00169711 0.00531907 0.00193849]
 [0.01212703 0.00438555 0.00168389 0.0049967  0.00172773]
 [0.01453086 0.00337879 0.00163259 0.00462888 0.00179016]
 [0.01594508 0.00238583 0.00156425 0.00433627 0.00241882]
 [0.0165285  0.00235462 0.00160808 0.00416375 0.00314299]
 [0.01543628 0.00296231 0.00167845 0.00404678 0.00398956]
 [0.0135735  0.00407398 0.00182839 0.00398474 0.00473557]
 [0.01105299 0.00530515 0.00195926 0.00365482 0.00525395]
 [0.00887089 0.00644248 0.00220511 0.003048   0.00540925]
 [0.0084573  0.00703758 0.00238867 0.00228494 0.00510795]
 [0.00824632 0.0067295  0.00252732 0.00134432 0.00446245]
 [0.00867911 0.00520417 0.00238407 0.00092742 0.00341108]
 [0.00873297 0.00276843 0.00200377 0.00168255 0.00208695]
 [0.00589841 0.00076301 0.00134323 0.00207055 0.00101524]]"
26,"('bart_Score', 'vader_Score', 'mean_trustworthy', 'norm_slowk_14', 'EURUSD=X_Close')",0.0011580651681426736,0.0010893737910767066,"[[0.00277842 0.00221393 0.00529671 0.00401212 0.00018477]
 [0.00337999 0.00212182 0.00563678 0.00401457 0.00019622]
 [0.00410107 0.00325929 0.00507549 0.00407621 0.00021118]
 [0.00527245 0.00431293 0.00494865 0.00391816 0.00022088]
 [0.00536641 0.00504739 0.0039841  0.00370476 0.00021091]
 [0.00581268 0.00533393 0.00341831 0.00355248 0.00017071]
 [0.00550294 0.00496732 0.00268661 0.00336736 0.00013084]
 [0.00510086 0.00402132 0.00266314 0.00296857 0.000151  ]
 [0.00425367 0.00266693 0.00273459 0.00253371 0.00022483]
 [0.00363825 0.00161185 0.00313955 0.00224756 0.00030131]
 [0.00282054 0.0026286  0.00439668 0.00216537 0.00036944]
 [0.00214566 0.00559307 0.00581305 0.00255546 0.00041831]
 [0.00148768 0.00831822 0.00699122 0.00293041 0.00040838]
 [0.00090614 0.00814748 0.00654095 0.00262356 0.00028432]]"
27,"('bart_Score', 'vader_Score', 'mean_clickbait', 'norm_rsi_gspc_14', 'log_return_1')",0.0009792637900404987,0.0010592058393904388,"[[0.00256433 0.00376206 0.00265622 0.00200102 0.0012581 ]
 [0.00292003 0.00373737 0.00273248 0.00177596 0.00146993]
 [0.00337881 0.00323537 0.00253737 0.00162963 0.00157168]
 [0.00419896 0.00351818 0.00224066 0.00185768 0.00141685]
 [0.0047591  0.00394722 0.00198491 0.00238579 0.00120233]
 [0.00534069 0.00454033 0.00159962 0.00292243 0.00116829]
 [0.00528395 0.00442946 0.00138528 0.0033127  0.00118464]
 [0.00472595 0.00578459 0.0013613  0.00317542 0.00117956]
 [0.00404836 0.00548678 0.00119276 0.0025882  0.00123435]
 [0.00344564 0.0047136  0.00108444 0.00164595 0.00122681]
 [0.00258928 0.0042055  0.00122236 0.0008712  0.00106649]
 [0.00221087 0.00444741 0.00153478 0.00104642 0.00086677]
 [0.00206538 0.00407166 0.00188319 0.00181371 0.00100076]
 [0.00195572 0.00445914 0.00196963 0.00154159 0.00090887]]"
28,"('bart_Score', 'vader_Score', 'norm_rsi_14', 'minmax_BTC-USD_Volume', 'minmax_high_close_pressure')",0.0009847596575993868,0.0011438366391420237,"[[0.00278519 0.0042876  0.00168078 0.00269364 0.00246276]
 [0.00280912 0.00496419 0.00144953 0.00292318 0.00302574]
 [0.00305425 0.00487495 0.00129894 0.00310127 0.00338566]
 [0.00338687 0.00535157 0.00115618 0.0032212  0.00333711]
 [0.00318556 0.00504146 0.00098099 0.00326992 0.00294859]
 [0.00338475 0.00437374 0.00101161 0.00324548 0.0024619 ]
 [0.00329412 0.00385278 0.00104305 0.00303959 0.00183545]
 [0.00354593 0.00436512 0.00121968 0.00279555 0.0017306 ]
 [0.00339554 0.00431092 0.00169486 0.00247944 0.00208125]
 [0.00339056 0.00338722 0.0023632  0.002245   0.00248971]
 [0.00308693 0.00294784 0.00327731 0.00214881 0.00278909]
 [0.00274373 0.00347488 0.00446    0.0019605  0.00240701]
 [0.00231657 0.00394465 0.00516495 0.00172257 0.0016612 ]
 [0.00196215 0.00401164 0.0046352  0.00146662 0.00124001]]"
29,"('bart_Score', 'vader_Score', 'norm_roc_14', 'log_return_7', 'minmax_daily_variation')",0.0010034704242744262,0.0009459754031914978,"[[0.00376778 0.00418627 0.00288898 0.00152377 0.00679104]
 [0.00436192 0.00515115 0.00294335 0.0014583  0.00469773]
 [0.00476441 0.0049175  0.00271003 0.00173847 0.0031297 ]
 [0.0051543  0.00429865 0.00235756 0.00224927 0.00243143]
 [0.00470921 0.00426988 0.00181873 0.00242859 0.00226834]
 [0.00454439 0.0037287  0.00139298 0.0022655  0.00269499]
 [0.00385139 0.00322431 0.00137319 0.00196902 0.0027289 ]
 [0.00283746 0.00334591 0.00144085 0.00174265 0.00235025]
 [0.0018409  0.00294857 0.00234997 0.00161681 0.00187559]
 [0.00121287 0.00265401 0.00337288 0.00141511 0.00140223]
 [0.00143113 0.00267893 0.00399466 0.00094505 0.00138552]
 [0.00251932 0.00290414 0.00398013 0.00076252 0.00183143]
 [0.00312858 0.003132   0.00311328 0.00068585 0.00195693]
 [0.00323165 0.00241625 0.00171145 0.00050279 0.00159307]]"
30,"('bart_Score', 'mean_future', 'mean_trustworthy', 'norm_rsi_gspc_14', 'log_return_7')",0.0008612285074334414,0.0012448411732172602,"[[0.00465947 0.00520637 0.00376834 0.00186956 0.00318672]
 [0.0060774  0.00676108 0.00416855 0.0020078  0.0029705 ]
 [0.00728627 0.00745938 0.00418991 0.00222228 0.00261337]
 [0.00816171 0.00723123 0.00431052 0.00240653 0.00220435]
 [0.00840091 0.00613292 0.00400463 0.00235907 0.00203592]
 [0.00845868 0.0049979  0.00402218 0.00236907 0.00181449]
 [0.00769073 0.00365467 0.00380716 0.00240556 0.00165279]
 [0.00663678 0.00240261 0.0030905  0.00257046 0.00175347]
 [0.00520754 0.00167954 0.00239857 0.00271165 0.00196175]
 [0.00421802 0.00156579 0.00209936 0.00272557 0.00232496]
 [0.00327901 0.00165762 0.00238043 0.00243277 0.00245879]
 [0.00289751 0.00144383 0.0022528  0.00196247 0.00239066]
 [0.00263107 0.0011752  0.00215156 0.00135576 0.00217258]
 [0.00208425 0.00090532 0.00180194 0.0014906  0.00200539]]"
31,"('bart_Score', 'mean_future', 'mean_clickbait', 'norm_slowk_14', 'minmax_BTC-USD_Volume')",0.001029287193280955,0.0012416040590792383,"[[0.00338504 0.00509561 0.00201472 0.0027222  0.00670643]
 [0.00314788 0.00566504 0.00187674 0.00333888 0.0052873 ]
 [0.0030651  0.00589879 0.00177359 0.00347372 0.00361727]
 [0.00330525 0.00600656 0.00155223 0.00350773 0.00185637]
 [0.00345443 0.00585033 0.00127146 0.00349746 0.00116347]
 [0.0037368  0.00571961 0.00118503 0.00347255 0.00172915]
 [0.00370092 0.00525185 0.00109113 0.00318958 0.00304736]
 [0.00363106 0.00467159 0.00093739 0.00260747 0.00421367]
 [0.00312259 0.00374865 0.00075038 0.00212929 0.00490021]
 [0.00245998 0.00292512 0.00060281 0.00274465 0.00503319]
 [0.00154801 0.00221939 0.00051435 0.00389856 0.00449986]
 [0.00093578 0.00171507 0.00059847 0.0044354  0.00336279]
 [0.00115484 0.00127808 0.00068805 0.00393255 0.00177731]
 [0.00125451 0.00091448 0.00059897 0.00307882 0.00031225]]"
32,"('bart_Score', 'mean_future', 'norm_rsi_14', 'norm_roc_14', 'EURUSD=X_Close')",0.0009844702213913912,0.0018644982633128954,"[[0.0027835  0.00547667 0.00599245 0.00513937 0.00047446]
 [0.00370235 0.00650205 0.00655204 0.00577759 0.00042587]
 [0.00520514 0.0068115  0.00653763 0.00577262 0.00051814]
 [0.00723522 0.00696063 0.00615217 0.00529847 0.00066281]
 [0.00813313 0.0065265  0.00558275 0.00443771 0.00089074]
 [0.00848528 0.00619961 0.00460141 0.00328416 0.00112003]
 [0.00771765 0.00558614 0.00320355 0.00205527 0.00126962]
 [0.00644136 0.00464654 0.00191719 0.00086689 0.00131665]
 [0.00458834 0.00357137 0.0014568  0.00088107 0.00125149]
 [0.0031125  0.00292074 0.00251898 0.00168627 0.00106726]
 [0.00241198 0.00265509 0.00307121 0.00199132 0.00075975]
 [0.00243831 0.00277063 0.0025939  0.00161391 0.00042379]
 [0.00269447 0.00282397 0.00127797 0.00104477 0.0003886 ]
 [0.00240882 0.0024944  0.00120365 0.00075484 0.00045898]]"
33,"('bart_Score', 'mean_future', 'log_return_1', 'minmax_daily_variation', 'minmax_low_open_pressure')",0.0009282505738415889,0.0019072335365312293,"[[0.00519902 0.00380182 0.00055535 0.00263122 0.00100996]
 [0.00502484 0.00484757 0.00072534 0.0016783  0.00088153]
 [0.0048664  0.00505335 0.00092653 0.00173429 0.00082618]
 [0.00488234 0.00522702 0.00114612 0.00279214 0.00086218]
 [0.0045724  0.00447319 0.00134611 0.00330042 0.00079248]
 [0.0038248  0.00422517 0.0015324  0.00391425 0.00062418]
 [0.00323135 0.00384233 0.00164703 0.00434093 0.00050842]
 [0.00331873 0.0029052  0.00169375 0.00439954 0.00050727]
 [0.00325474 0.00236255 0.00164491 0.0041121  0.00053588]
 [0.00384777 0.00198162 0.00156345 0.00344503 0.0005681 ]
 [0.0040924  0.00165462 0.00154718 0.00286453 0.00061828]
 [0.00423649 0.00131348 0.00165422 0.00206845 0.00064677]
 [0.00339699 0.0012587  0.00184134 0.0012134  0.00064575]
 [0.0024578  0.00112637 0.00177354 0.00073681 0.0005521 ]]"
34,"('bart_Score', 'mean_future', 'minmax_high_close_pressure', 'minmax_low_norm', 'minmax_high_norm')",0.0011151935905218124,0.0023930317886141747,"[[0.00282199 0.00926653 0.00380554 0.00190781 0.00437845]
 [0.003668   0.01036572 0.00502565 0.00177457 0.00376715]
 [0.00466857 0.00950119 0.00643328 0.00166483 0.00287715]
 [0.00551045 0.00879373 0.00733851 0.00141406 0.00198804]
 [0.00568538 0.00718364 0.00791184 0.00103778 0.00199773]
 [0.00599525 0.00604234 0.00787286 0.00090313 0.00253676]
 [0.00563156 0.00469286 0.00673143 0.00089909 0.00378115]
 [0.00500638 0.00332706 0.00462113 0.00096506 0.00472139]
 [0.00406354 0.00246399 0.00358651 0.00095608 0.00504318]
 [0.00374342 0.00177585 0.00316037 0.0008051  0.00477736]
 [0.00333011 0.00145728 0.0029761  0.00059507 0.00394015]
 [0.00324396 0.00118335 0.00402996 0.00037994 0.00270788]
 [0.00298001 0.00097276 0.00480529 0.00042468 0.00142152]
 [0.00236328 0.00070575 0.00413324 0.00054542 0.00060384]]"
35,"('bart_Score', 'mean_influential', 'mean_trustworthy', 'minmax_BTC-USD_Volume', 'minmax_daily_variation')",0.0009991155294257971,0.002503539934202773,"[[0.00387056 0.00187153 0.00113359 0.00471072 0.00375404]
 [0.00459086 0.0030344  0.00146804 0.00493315 0.00344613]
 [0.00458685 0.00340731 0.00139792 0.0047256  0.00311879]
 [0.00441265 0.00347988 0.00144976 0.00409827 0.00296872]
 [0.00385731 0.00293657 0.00143425 0.00334893 0.00300951]
 [0.00331359 0.00237748 0.00138207 0.00247361 0.002513  ]
 [0.00244352 0.00147727 0.00120815 0.0016226  0.00202892]
 [0.00169017 0.00081445 0.0009797  0.00107285 0.00169676]
 [0.00109353 0.0008833  0.00072153 0.00079931 0.00165413]
 [0.00086436 0.00149729 0.00059843 0.00069409 0.00163327]
 [0.00088687 0.00203107 0.0004297  0.00099349 0.00168144]
 [0.00105609 0.00214191 0.00034992 0.00138975 0.0017592 ]
 [0.0009177  0.00172391 0.00039016 0.00157809 0.00159729]
 [0.00083598 0.00080007 0.00059018 0.00136659 0.00109925]]"
36,"('bart_Score', 'mean_influential', 'mean_clickbait', 'norm_roc_14', 'minmax_low_open_pressure')",0.0009376253860647834,0.0018053437581149934,"[[0.00503965 0.00841842 0.00143243 0.00411193 0.00068285]
 [0.00622095 0.01220259 0.00150848 0.00402574 0.00066175]
 [0.007113   0.01286686 0.00168389 0.00419607 0.0006129 ]
 [0.00784826 0.0127646  0.00186523 0.00393434 0.0005673 ]
 [0.00764193 0.01095342 0.00200587 0.00314777 0.00048843]
 [0.00720228 0.00876827 0.00220284 0.00226803 0.00038003]
 [0.00626648 0.00629154 0.00251787 0.00159043 0.00039949]
 [0.00518605 0.00435205 0.0027612  0.0020151  0.00066977]
 [0.00384681 0.00286173 0.00289044 0.00343435 0.0010252 ]
 [0.00278298 0.00180949 0.00272408 0.00432153 0.00116537]
 [0.00172058 0.00151259 0.00216939 0.00476366 0.00102043]
 [0.00116074 0.00150344 0.00144416 0.00450898 0.00056811]
 [0.00067025 0.00165645 0.00087003 0.00353247 0.00016895]
 [0.00043786 0.00166965 0.00055403 0.00259765 0.00059676]]"
37,"('bart_Score', 'mean_influential', 'norm_rsi_14', 'norm_slowk_14', 'log_return_1')",0.0009859146916174463,0.0011662504567800673,"[[0.00180981 0.0035657  0.00387189 0.00409037 0.00167296]
 [0.003877   0.00547911 0.00364335 0.00514877 0.00142489]
 [0.00579182 0.00668805 0.00321022 0.0055701  0.00132017]
 [0.00743583 0.00740125 0.00277456 0.00532049 0.00112102]
 [0.0078493  0.0075434  0.00243192 0.00495679 0.00099127]
 [0.00824291 0.00776144 0.00223513 0.00429478 0.00076017]
 [0.0078184  0.00741224 0.00215352 0.00349154 0.00053707]
 [0.00698361 0.00676585 0.00213099 0.00285556 0.00045876]
 [0.0056768  0.00618161 0.00213117 0.00242645 0.00044735]
 [0.00447876 0.00536468 0.00206188 0.00198574 0.00044844]
 [0.00324745 0.00483714 0.00178223 0.00161349 0.00067399]
 [0.00263743 0.00442249 0.00122227 0.00150539 0.00100962]
 [0.00193513 0.00373942 0.00061123 0.00192453 0.00128261]
 [0.00136007 0.00267681 0.00070638 0.00313289 0.00109892]]"
38,"('bart_Score', 'mean_influential', 'norm_rsi_gspc_14', 'EURUSD=X_Close', 'minmax_low_norm')",0.0010815724353527738,0.001104707702746527,"[[0.00197903 0.0027745  0.0043452  0.00108787 0.00186624]
 [0.00263266 0.00331891 0.00314599 0.00106343 0.0019732 ]
 [0.0038609  0.00378436 0.00232261 0.00096642 0.00187988]
 [0.00545375 0.00388752 0.00199429 0.00078041 0.00160755]
 [0.00627451 0.00373423 0.0019216  0.00054459 0.00128297]
 [0.00669836 0.0037904  0.00209248 0.00040142 0.00110745]
 [0.00680881 0.00347519 0.0022494  0.00041914 0.00096023]
 [0.00611301 0.0030741  0.00228674 0.00068657 0.00073656]
 [0.00500308 0.00242858 0.00218616 0.00089133 0.00058144]
 [0.00375244 0.00216822 0.00200876 0.0009822  0.00051329]
 [0.00264095 0.00213727 0.00187557 0.00097044 0.00045765]
 [0.00205878 0.00214168 0.00182284 0.00084614 0.00043146]
 [0.00192939 0.00207613 0.00186816 0.00060493 0.00040609]
 [0.00169548 0.00163952 0.00160098 0.00032012 0.00029806]]"
39,"('bart_Score', 'mean_influential', 'log_return_7', 'minmax_high_close_pressure', 'minmax_close_norm')",0.0010595969257078,0.001238614234817514,"[[0.00540299 0.00371358 0.00441405 0.00243231 0.00469363]
 [0.00507815 0.00409943 0.00532154 0.00233038 0.00450715]
 [0.00592365 0.00456874 0.00551583 0.00261479 0.00408277]
 [0.00646753 0.00499799 0.00489147 0.00338104 0.00320404]
 [0.00688894 0.00469281 0.00378038 0.00380877 0.00198974]
 [0.00703152 0.00465068 0.00255688 0.00438415 0.00116349]
 [0.00670363 0.00430633 0.00225045 0.00471878 0.00139071]
 [0.00602142 0.00371884 0.00301456 0.00494166 0.00208671]
 [0.00457173 0.00319641 0.00345761 0.0051703  0.00281407]
 [0.00348433 0.00304202 0.00336668 0.00457581 0.00320756]
 [0.00225785 0.00315193 0.00279433 0.00350114 0.00334367]
 [0.00162787 0.00279316 0.00217137 0.00173633 0.00308682]
 [0.00119382 0.00247438 0.00178634 0.00193467 0.00236838]
 [0.00100522 0.00192132 0.00167217 0.0040656  0.00139155]]"
40,"('bart_Score', 'mean_trustworthy', 'norm_roc_14', 'log_return_1', 'minmax_high_close_pressure')",0.0009344511504639827,0.001046158780060037,"[[0.00295726 0.00438195 0.00175874 0.00096708 0.00274538]
 [0.00325876 0.0063197  0.00205484 0.00073576 0.0019413 ]
 [0.00365344 0.00744011 0.00343869 0.00053037 0.00171284]
 [0.00431901 0.00782725 0.00432175 0.00067715 0.002433  ]
 [0.00474346 0.00682536 0.00432353 0.00067693 0.0036233 ]
 [0.00517396 0.00601473 0.00320301 0.00066208 0.00451531]
 [0.00509056 0.00502189 0.00176827 0.00067074 0.00494911]
 [0.00485961 0.00438019 0.00312114 0.00076376 0.0046586 ]
 [0.00387918 0.00408669 0.00548653 0.00091413 0.00380348]
 [0.00313086 0.00375175 0.00686015 0.00119743 0.00266262]
 [0.00237061 0.00363229 0.00718563 0.00144346 0.00197317]
 [0.00187906 0.00340666 0.00627746 0.00150445 0.00207856]
 [0.00134287 0.00305206 0.00446671 0.00136199 0.0029572 ]
 [0.00103277 0.00255586 0.00272541 0.00095913 0.00278344]]"
41,"('bart_Score', 'mean_clickbait', 'log_return_7', 'EURUSD=X_Close', 'minmax_high_norm')",0.0009858348362502597,0.0017546743370368757,"[[0.00325692 0.00908422 0.00178627 0.00062579 0.00394874]
 [0.00313326 0.00901416 0.00152911 0.00068159 0.00344557]
 [0.00371201 0.00837598 0.00140011 0.00070157 0.00305142]
 [0.00466475 0.00729906 0.00158133 0.00067064 0.00314116]
 [0.00485967 0.00565811 0.00188424 0.00055342 0.00320033]
 [0.00532218 0.00480565 0.0022148  0.00034899 0.00319623]
 [0.00629426 0.00411554 0.00236987 0.00017743 0.00356084]
 [0.00661425 0.00344443 0.00245292 0.00024699 0.00395883]
 [0.00650235 0.00259373 0.00250553 0.00042897 0.00418391]
 [0.00599404 0.00217123 0.00260382 0.0005862  0.0041982 ]
 [0.00520751 0.00184399 0.00256749 0.00066201 0.00408118]
 [0.00437958 0.00169886 0.00237774 0.00065188 0.00365631]
 [0.00284635 0.00159282 0.00194054 0.00055519 0.00272738]
 [0.00175138 0.00128304 0.00105784 0.00035647 0.00135887]]"
42,"('bart_Score', 'mean_clickbait', 'minmax_daily_variation', 'minmax_close_norm', 'minmax_open_norm')",0.0009899774699338845,0.0014642083689134745,"[[0.00422843 0.00559378 0.00272665 0.0010633  0.00093051]
 [0.00464773 0.00571668 0.00275405 0.00118689 0.00130874]
 [0.00589285 0.00560668 0.00244921 0.00111666 0.00148244]
 [0.00648932 0.00525254 0.00286409 0.00094161 0.00145492]
 [0.00711975 0.00455867 0.00375198 0.00089938 0.00129578]
 [0.00729944 0.00428362 0.00543514 0.00082515 0.00113767]
 [0.00681891 0.00371468 0.00658491 0.00080199 0.00094903]
 [0.00588444 0.00273297 0.00711641 0.00084002 0.00076567]
 [0.00457983 0.00192115 0.00681978 0.00086028 0.00065891]
 [0.00351632 0.00137975 0.00533021 0.00092514 0.00070706]
 [0.00264245 0.00088682 0.00359592 0.00098922 0.00077958]
 [0.00211191 0.00075858 0.00271508 0.00134425 0.00076939]
 [0.00178851 0.00071934 0.00206222 0.0017627  0.00071683]
 [0.00176632 0.00057358 0.00183584 0.00186677 0.00066912]]"
43,"('bart_Score', 'norm_rsi_14', 'norm_rsi_gspc_14', 'minmax_daily_variation', 'minmax_high_norm')",0.0009097254757458965,0.001439246393004712,"[[0.00234171 0.00530681 0.00236597 0.00437493 0.00267647]
 [0.00350116 0.00483402 0.00243582 0.0046888  0.00194836]
 [0.00441084 0.00449957 0.00242467 0.00479402 0.00162207]
 [0.00543863 0.00379035 0.00229639 0.00494548 0.00175248]
 [0.00568803 0.00297045 0.0022151  0.0052399  0.00217588]
 [0.00561167 0.00227131 0.00216814 0.00542166 0.0027509 ]
 [0.00459293 0.00324802 0.00190408 0.00508496 0.00321558]
 [0.00313254 0.00399301 0.00145914 0.00466009 0.00345344]
 [0.00200397 0.00374965 0.00129969 0.00418404 0.00325885]
 [0.00241953 0.00269014 0.00188079 0.00380754 0.00273919]
 [0.00317936 0.00131709 0.00297582 0.00340291 0.0022588 ]
 [0.00364576 0.00353034 0.00411989 0.00281367 0.00188508]
 [0.00358029 0.00592941 0.00448727 0.0020771  0.00176549]
 [0.00274381 0.00627772 0.00340158 0.00163966 0.00165695]]"
44,"('bart_Score', 'norm_rsi_14', 'log_return_7', 'minmax_low_open_pressure', 'minmax_open_norm')",0.0009092864569365268,0.0027285833071613516,"[[0.0037607  0.00297151 0.00218817 0.00260416 0.00180434]
 [0.00418994 0.00269228 0.00205549 0.00208319 0.00139088]
 [0.00398656 0.00263373 0.00190389 0.00175008 0.0011249 ]
 [0.00424326 0.00260266 0.00201865 0.00160865 0.00100711]
 [0.00444743 0.00278781 0.00177882 0.00144409 0.00095021]
 [0.00411192 0.00314408 0.00135519 0.00148466 0.00099972]
 [0.0035775  0.00340057 0.00131198 0.001461   0.00108936]
 [0.002595   0.00343817 0.00131679 0.00153345 0.0011191 ]
 [0.00202017 0.00336011 0.00101448 0.00181835 0.00110893]
 [0.00203787 0.0032134  0.0008636  0.00205292 0.00109489]
 [0.00237414 0.0032739  0.00142867 0.00210803 0.00101685]
 [0.00299732 0.00371973 0.00251072 0.00198369 0.00080833]
 [0.00324857 0.00426109 0.00304898 0.00163333 0.00049954]
 [0.0029598  0.00431587 0.00334837 0.00071802 0.00030447]]"
