,cols_used,mse_val,mse_train,aggregated_shap
10,"['vader_Score', 'mean_trustworthy', 'minmax_daily_variation', 'minmax_high_close_pressure', 'minmax_high_norm']",0.0008746817918671,0.000756776538593,"[[0.00779873, 0.00401303, 0.00543377, 0.00276662, 0.00744731], [0.00779504, 0.00461003, 0.00635703, 0.0025555, 0.00606708], [0.00833569, 0.00489645, 0.00691229, 0.00283849, 0.00434034], [0.00959487, 0.00616027, 0.00683787, 0.00228267, 0.00377976], [0.0099714, 0.00682775, 0.00570986, 0.00236514, 0.00477575], [0.00971627, 0.00659964, 0.00412801, 0.00238256, 0.0066226], [0.00854253, 0.0048809, 0.00277203, 0.00234713, 0.00819379], [0.00606774, 0.00266375, 0.00185412, 0.00247773, 0.00830194], [0.00414749, 0.00299948, 0.00237041, 0.00234545, 0.00716552], [0.00427133, 0.00525971, 0.00316774, 0.00217975, 0.00539346], [0.00537939, 0.0073744, 0.00359747, 0.00186946, 0.00380217], [0.00700848, 0.0077987, 0.00370845, 0.00150667, 0.00304034], [0.00826415, 0.00739138, 0.0036296, 0.00135271, 0.00242715], [0.00684865, 0.00566106, 0.00316299, 0.00074178, 0.00187049]]"
11,"['vader_Score', 'mean_clickbait', 'norm_rsi_14', 'minmax_low_norm', 'minmax_close_norm']",0.0010010527801655,0.0013576966683907,"[[0.00858837, 0.00438936, 0.00526442, 0.00111774, 0.00449621], [0.00997174, 0.00423348, 0.00453406, 0.00120051, 0.0032173], [0.00941376, 0.00377109, 0.00356906, 0.00135587, 0.00338316], [0.00892714, 0.00391183, 0.0032383, 0.00148018, 0.00355017], [0.0095421, 0.00323172, 0.00382973, 0.00147896, 0.00368264], [0.009236, 0.00300425, 0.00441793, 0.00125851, 0.00371555], [0.00851481, 0.00289602, 0.00420502, 0.00125501, 0.00365731], [0.00710334, 0.00262396, 0.00350052, 0.00131112, 0.00345901], [0.00584488, 0.00199086, 0.0025043, 0.00114514, 0.00312221], [0.0058485, 0.0021803, 0.00185372, 0.00076823, 0.00270792], [0.00701181, 0.00258688, 0.00247962, 0.00059047, 0.00199877], [0.00931141, 0.00287703, 0.00358232, 0.0010428, 0.00135219], [0.01179571, 0.00307494, 0.00396144, 0.0014145, 0.00115157], [0.01136881, 0.00243134, 0.00287844, 0.0010279, 0.00068327]]"
12,"['vader_Score', 'mean_clickbait', 'minmax_BTC-USD_Volume', 'minmax_low_open_pressure', 'minmax_open_norm']",0.0009580426835565,0.0019768663275339,"[[0.00408383, 0.00484999, 0.00792832, 0.00136088, 0.00129041], [0.00405143, 0.00466548, 0.00662381, 0.00126368, 0.00132704], [0.00403878, 0.00343308, 0.00452601, 0.00114842, 0.00125248], [0.00509755, 0.00250817, 0.0026378, 0.00091475, 0.00130781], [0.00624823, 0.00189012, 0.00221823, 0.00069842, 0.00130595], [0.00671033, 0.00204544, 0.00328999, 0.00058069, 0.00150736], [0.00595354, 0.0021681, 0.0044347, 0.00075045, 0.00173666], [0.00462803, 0.00202143, 0.00515797, 0.00089233, 0.00206219], [0.00386178, 0.00129719, 0.00496803, 0.00087545, 0.00242142], [0.00310371, 0.00049206, 0.00411818, 0.00061005, 0.00270622], [0.00366498, 0.00167677, 0.00289783, 0.00054402, 0.00238325], [0.00518919, 0.00308772, 0.00178653, 0.00055884, 0.00187532], [0.00519977, 0.00400587, 0.00114902, 0.00053654, 0.00174639], [0.00293834, 0.00353635, 0.00090496, 0.0004649, 0.00158868]]"
13,"['vader_Score', 'norm_rsi_gspc_14', 'log_return_7', 'minmax_low_open_pressure', 'minmax_close_norm']",0.001128448235769,0.0010035969662957,"[[0.00667878, 0.00378572, 0.00175689, 0.00262568, 0.00376058], [0.00699606, 0.00352049, 0.00203436, 0.00245907, 0.00408085], [0.00545489, 0.00391969, 0.00220054, 0.00219416, 0.00409848], [0.0055047, 0.00436807, 0.00245416, 0.0017383, 0.00392118], [0.0061142, 0.00479811, 0.00281622, 0.00136394, 0.00352329], [0.00651419, 0.00566736, 0.00288976, 0.00102048, 0.00302517], [0.00707843, 0.00626292, 0.00276448, 0.00081752, 0.00238821], [0.00804722, 0.00625345, 0.00247454, 0.00109964, 0.00194456], [0.00746625, 0.00554468, 0.00222071, 0.00151809, 0.00168011], [0.0058325, 0.00446447, 0.00192434, 0.00180911, 0.00166304], [0.00513947, 0.00322636, 0.00176633, 0.00177094, 0.00197092], [0.00490096, 0.00211815, 0.00138242, 0.00143363, 0.00221817], [0.00370806, 0.00236188, 0.00133509, 0.00090925, 0.00189019], [0.0028828, 0.0026738, 0.00100738, 0.00035362, 0.00111026]]"
14,"['vader_Score', 'norm_slowk_14', 'norm_roc_14', 'minmax_close_norm', 'minmax_high_norm']",0.0010333204131928,0.0012804653651436,"[[0.00502595, 0.01121887, 0.00544967, 0.00213638, 0.00219125], [0.00435741, 0.0115351, 0.00536281, 0.00170934, 0.00173185], [0.00416952, 0.01202472, 0.00460061, 0.00120115, 0.00171898], [0.00432979, 0.01143082, 0.00354419, 0.00110358, 0.00198296], [0.00460515, 0.01129983, 0.0028797, 0.00119372, 0.00287645], [0.00418199, 0.01130243, 0.00280595, 0.00133948, 0.0040724], [0.00378233, 0.01059613, 0.0033983, 0.00155087, 0.0049864], [0.00397669, 0.01061254, 0.00411036, 0.00158776, 0.00522319], [0.00404462, 0.00990662, 0.00442037, 0.00141814, 0.00469286], [0.00501801, 0.00808456, 0.00401944, 0.00106482, 0.00343094], [0.00552672, 0.00688577, 0.00329878, 0.00068794, 0.00177883], [0.00591858, 0.00794054, 0.00230291, 0.00067495, 0.00163538], [0.00473423, 0.00887562, 0.00155506, 0.00087509, 0.00216808], [0.00334496, 0.00745351, 0.00126133, 0.00073649, 0.00170176]]"
15,"['vader_Score', 'minmax_BTC-USD_Volume', 'log_return_1', 'minmax_daily_variation', 'minmax_close_norm']",0.0009697033702174,0.0014029017503697,"[[0.00509062, 0.01034978, 0.00111278, 0.00711516, 0.00223743], [0.0060934, 0.01092828, 0.00117152, 0.00753183, 0.0021289], [0.00670031, 0.01092424, 0.00102477, 0.00795916, 0.00218441], [0.00690425, 0.0099732, 0.00070651, 0.00759033, 0.0021135], [0.00755351, 0.00841585, 0.00058066, 0.00656585, 0.00190705], [0.00729261, 0.00648105, 0.00064458, 0.00503493, 0.00146257], [0.00716628, 0.00564016, 0.0005377, 0.00478426, 0.00106092], [0.00680322, 0.00508174, 0.00038114, 0.00495457, 0.00113078], [0.00605875, 0.00477492, 0.00039414, 0.0051608, 0.00145181], [0.00568282, 0.00464998, 0.00085211, 0.00555472, 0.00167915], [0.0054615, 0.00426482, 0.00139193, 0.00586336, 0.0017801], [0.00528788, 0.0035525, 0.00179406, 0.00555188, 0.00173543], [0.00474825, 0.00268334, 0.00178168, 0.00466605, 0.0014795], [0.00380968, 0.00190016, 0.00120653, 0.00297984, 0.00103559]]"
16,"['mean_future', 'mean_influential', 'mean_trustworthy', 'minmax_low_norm', 'minmax_close_norm']",0.0008849055489658,0.0016557396711309,"[[0.00850091, 0.00417914, 0.00848006, 0.00218726, 0.00435331], [0.01056176, 0.00553061, 0.00970716, 0.00241881, 0.00317403], [0.01422353, 0.00655912, 0.01200181, 0.00251086, 0.00260732], [0.0151097, 0.0052372, 0.0122262, 0.00214372, 0.0026273], [0.01479672, 0.00456346, 0.01137637, 0.00157143, 0.00342617], [0.01412653, 0.00470192, 0.00997741, 0.0010196, 0.0047887], [0.01172685, 0.00442117, 0.00748752, 0.00076526, 0.00521039], [0.00884979, 0.0038954, 0.00505072, 0.00084882, 0.00485198], [0.00527286, 0.00300241, 0.00246243, 0.00089664, 0.00407351], [0.00335753, 0.00375213, 0.00189365, 0.00081464, 0.00301532], [0.00346323, 0.00407226, 0.00261952, 0.00065974, 0.00194966], [0.00436394, 0.00470443, 0.00249294, 0.00068032, 0.00097137], [0.00380244, 0.0040193, 0.00262567, 0.00075183, 0.00050434], [0.00222955, 0.0024393, 0.00208761, 0.00065049, 0.00035198]]"
17,"['mean_future', 'mean_influential', 'mean_clickbait', 'norm_rsi_14', 'minmax_high_norm']",0.0010223110272948,0.0027286841917486,"[[0.00774017, 0.00415721, 0.00436102, 0.00867718, 0.00655226], [0.01025832, 0.00421133, 0.00526098, 0.00575575, 0.00452229], [0.01173612, 0.00422284, 0.00570149, 0.00225847, 0.00228841], [0.01182221, 0.00494704, 0.0055755, 0.00339231, 0.00319941], [0.01179183, 0.00572051, 0.00485472, 0.00621311, 0.00531597], [0.01118208, 0.00642886, 0.0039358, 0.00798429, 0.00652681], [0.0097145, 0.00647308, 0.00279569, 0.00842715, 0.00648172], [0.00806853, 0.00578122, 0.00198067, 0.00769798, 0.00542581], [0.00607156, 0.00499705, 0.00113502, 0.00604576, 0.0042202], [0.00432109, 0.00340543, 0.00062679, 0.00366005, 0.00332779], [0.00302705, 0.0023398, 0.00044926, 0.00142576, 0.00296413], [0.00249304, 0.00192248, 0.00044762, 0.00254064, 0.00279269], [0.00198409, 0.00160971, 0.00068848, 0.00427282, 0.00308955], [0.00166014, 0.00153157, 0.00077618, 0.00405314, 0.00243554]]"
18,"['mean_future', 'mean_influential', 'norm_rsi_gspc_14', 'minmax_BTC-USD_Volume', 'log_return_1']",0.0008686805931141,0.0014261926210569,"[[0.00402873, 0.00608866, 0.0053331, 0.00203978, 0.00119574], [0.00420617, 0.00791513, 0.0047391, 0.00244456, 0.00205935], [0.00345139, 0.00770952, 0.00395776, 0.0035877, 0.00277587], [0.00366796, 0.0074361, 0.0028963, 0.00462831, 0.00244444], [0.00376213, 0.00604854, 0.00204055, 0.00553325, 0.00213316], [0.00354267, 0.0042611, 0.0016455, 0.00604492, 0.00195162], [0.00314532, 0.00378246, 0.00143647, 0.0061603, 0.00254205], [0.00274145, 0.0033049, 0.00128537, 0.00595683, 0.00285156], [0.00257223, 0.00327279, 0.00114471, 0.00537256, 0.0028368], [0.00213374, 0.00380203, 0.00088482, 0.00442965, 0.00283165], [0.00176077, 0.0042424, 0.0007834, 0.00313646, 0.0025039], [0.00157507, 0.00414509, 0.00099285, 0.00170654, 0.00241427], [0.00155986, 0.00321877, 0.00123315, 0.00062915, 0.00223691], [0.00143929, 0.0018947, 0.00111383, 0.00038564, 0.00167053]]"
19,"['mean_future', 'mean_influential', 'norm_slowk_14', 'norm_roc_14', 'minmax_open_norm']",0.0009913581833686,0.0012594195009836,"[[0.0039713, 0.00422014, 0.00592075, 0.00551371, 0.00136774], [0.00532287, 0.00591719, 0.00583478, 0.00503372, 0.00166289], [0.00549582, 0.00540294, 0.00744353, 0.00398644, 0.00250406], [0.00586248, 0.00524302, 0.00917194, 0.00300203, 0.00304913], [0.00546838, 0.00422355, 0.01018614, 0.00234735, 0.00343342], [0.00540967, 0.00383669, 0.01029165, 0.00286437, 0.00342804], [0.0049478, 0.00352574, 0.00914309, 0.00333739, 0.00310941], [0.00385364, 0.00328902, 0.00751357, 0.00411523, 0.00276094], [0.00272324, 0.00317403, 0.00586387, 0.00476242, 0.00221915], [0.00183021, 0.00353421, 0.00453181, 0.00480692, 0.00155406], [0.00111523, 0.00418786, 0.00477367, 0.00431555, 0.00123508], [0.00093381, 0.0047772, 0.00596826, 0.00308351, 0.00148535], [0.00134498, 0.00451655, 0.00647419, 0.00151265, 0.00200261], [0.00121149, 0.00317631, 0.00705301, 0.00110571, 0.00208654]]"
