,day,future,influential,trustworthy,not clickbait,finbert_Score,bart_Score,vader_Score,future_finbert,future_bart,future_vader,influential_finbert,influential_bart,influential_vader,trustworthy_finbert,trustworthy_bart,trustworthy_vader,clickbait_finbert,clickbait_bart,clickbait_vader
0,2021-01-01,0.3082575350999832,0.9701845347881317,0.7697003483772278,0.2596226632595062,0.41708076,0.6970422007143497,0.8689,0.1420233080529787,0.21087140267479199,0.26880755900144576,0.4081840099223699,0.6752083091165357,0.8432465061366557,0.2475930465372267,0.5583288354832445,0.6635390761315823,0.1211147109666677,0.1771561961058742,0.2265040823549032
1,2021-01-02,0.2678197994828224,0.9716082215309143,0.8868966102600098,0.39564797282218933,0.07703218,0.6044291902799159,0.4791,0.02295222115498402,0.12572369894484267,0.09266417725607753,0.07465962832437878,0.5901567950837199,0.46834548904299733,0.06871538825916002,0.529901855335521,0.4188341145038605,0.032769381303639045,0.20344966554910832,0.15436306255161764
2,2021-01-03,0.34919531146685284,0.9700710839695401,0.8796687722206116,0.3452385399076674,0.40898508,0.6402548831991024,0.4890444444444444,0.14053625816730772,0.2205016770496066,0.15480445337229307,0.3989594627845851,0.6267877770286379,0.4758582175076007,0.38978868847236936,0.5883826910196022,0.43202623297108544,0.12402386156830608,0.2069547118279168,0.16287017136944665
3,2021-01-04,0.3049201872199774,0.9763465076684952,0.952783390879631,0.36060588993132114,0.40900308,0.6675082627334632,0.3131375,0.1235970603913017,0.21478598321378883,0.09983639858290554,0.4019348537996307,0.6526032936931949,0.30559614993408324,0.3939142421134505,0.639773501798371,0.29974478470757604,0.14420991309648606,0.25180901746809226,0.10230663001053036
4,2021-01-05,0.33093318715691566,0.9652851670980453,0.7061411365866661,0.40395015105605125,-0.025064185,0.6941464461269788,0.2549375,-0.028199721037634698,0.23243833867960909,0.07131284861117601,-0.02771995095147578,0.6767829006781838,0.2532781033217907,0.036546056517209685,0.5057284620424422,0.2581263361006975,-0.03559066675463812,0.26735735314992803,0.07544979953356087
5,2021-01-06,0.3647957940896352,0.9702153934372796,0.8922801613807678,0.3396708418925603,0.39100826,0.5706379512945811,0.3062111111111111,0.15808440585614225,0.23241178979495056,0.11760382003717952,0.37693215973851807,0.553755469138573,0.2978132234652837,0.3536028053899663,0.5203609813586528,0.2753069264392058,0.13088593648008068,0.18736188034512033,0.09517915035453108
6,2021-01-07,0.3175702318549156,0.9697392523288727,0.8658316552639007,0.3614115655422211,0.2766278,0.5644708644598723,0.40155,0.08570259031966246,0.17582886939824033,0.15193749320209027,0.2706544503073384,0.5521422871506332,0.3928522407519818,0.24864553804234193,0.5046601823932478,0.36258340053081517,0.10452380046307294,0.19921525737750945,0.14835823226720096
7,2021-01-08,0.28903551399707794,0.9700358169419425,0.8410210864884513,0.252838491329125,0.23888959,0.5499986804622624,0.40085714285714286,0.09775458043219443,0.20060701380588775,0.10471829996470894,0.23617213792786132,0.5337432810928239,0.3864137440911361,0.23426957233805792,0.47864058661590764,0.3226447379384722,0.05775616297364782,0.1326678075070206,0.12485288334126984
8,2021-01-09,0.24809934943914413,0.9176378697156906,0.8120338469743729,0.25345736369490623,-0.24971935,0.6325897919014096,0.04150000000000002,-0.04845261320796962,0.15468931413259124,0.02785032870471478,-0.23166119898637388,0.6020890923797997,0.05770714022368195,-0.1560818585812509,0.4825378731273363,0.07026152329593899,-0.0754156375152921,0.1742007476458139,0.007088904791697869
9,2021-01-10,0.3543518930673599,0.9320596605539322,0.7947612702846527,0.33022183924913406,0.058314368,0.4286215379834175,0.28342500000000004,0.018958999548626065,0.1663837463057144,0.12007811728119851,0.05502206625835371,0.3917974941807274,0.26138170194625854,0.04636495844661276,0.34526382541766454,0.24185205934345724,0.02042117875366034,0.14207820758160283,0.0849017109721899
10,2021-01-11,0.2967356652021408,0.954873526096344,0.791869169473648,0.35487017333507537,-0.08512966,0.5420414324849844,0.32388,-0.01308482526430559,0.15621580614343453,0.08787192436248063,-0.07311839016043917,0.520236800031018,0.319035961830616,-0.0857422625952692,0.4575257790271669,0.2917611395555735,-0.041424691141590794,0.1840904519316465,0.08973885792195797
11,2021-01-12,0.29615116119384766,0.9805651977658272,0.8548792377114296,0.2814073022454977,0.095154986,0.8188968165777624,0.18336249999999998,-0.0385225858045689,0.25142919407472175,0.07624166658259929,0.09586738580733323,0.8032718410658335,0.17778700570091605,0.14510341542960276,0.6968329325257012,0.1258185355596244,0.014181175158115678,0.2338852002004599,0.07398914025835693
12,2021-01-13,0.31725025177001953,0.9491900205612183,0.8451925118764242,0.34195924136373734,0.13172098,0.6050373393938773,0.5604555555555556,0.03248925776994723,0.17845083788704474,0.17826922961291342,0.13607867623881875,0.5845749537705872,0.5352840737342834,0.14987314319532943,0.5237817912674685,0.4896546946532197,0.048695880571548465,0.20103873416592222,0.2079945241385036
13,2021-01-14,0.32686590403318405,0.9584502114189996,0.8451492918862237,0.36270787980821395,0.25189537,0.628665578758551,0.4897,0.07536398522962603,0.19725333648772156,0.14409868188699085,0.2471787831789107,0.6096701774898946,0.4710279387235642,0.2392654235533218,0.5590553276219467,0.3984013570825259,0.08854306268288459,0.21971247883563239,0.18399665816956098
14,2021-01-15,0.3619785855213801,0.962886760632197,0.9078843295574188,0.31572942435741425,-0.09289729,0.5478819996739427,0.28436666666666666,-0.01718635461456386,0.20512918891982043,0.09922048616409303,-0.09992328159541468,0.5257547539592586,0.27831756629546484,-0.1100335814908006,0.49332316963651085,0.24528246956467628,-0.014599602172019463,0.16390326788781173,0.11102837741871674
15,2021-01-16,0.3575554092725118,0.9788155357042948,0.9421592950820923,0.22566581269105276,0.18511389,0.870964876919364,0.3124,0.01961375709027946,0.32472138453711286,0.05183220214545727,0.18300857814768698,0.8519536570335999,0.30767682498296106,0.17259946855821395,0.8192805770505701,0.2726988379935424,0.04142324527203193,0.19953844904164167,0.10066588515390955
16,2021-01-17,0.41618915398915607,0.9702645043532053,0.7420988778273264,0.2599363997578621,-0.043067724,0.5883948647727569,0.14715,-0.01538250828195851,0.23397476452053947,0.05959041155427694,-0.03603851269473868,0.569219411968262,0.14554886042177675,-0.002008237273770086,0.423238796087474,0.1447102211803198,-0.01547098817374413,0.1508706091245931,0.06704159750243029
17,2021-01-18,0.33104002475738525,0.9736602107683817,0.7893172899881998,0.34891532858212787,0.2609822,0.3387805571158727,0.4652,0.08978000438239593,0.13046966827767129,0.13564490662614506,0.2554258311325292,0.32854159268783373,0.456922323034207,0.23949351280239561,0.2632514572655224,0.4296867185731729,0.060873189527146376,0.10404461566785228,0.12956242166558898
18,2021-01-19,0.27599347084760667,0.9764576077461242,0.8702417373657226,0.33924911022186277,0.3798404,0.7849980846745893,0.15669,0.1123922064297284,0.20930815489812815,0.009986926279664044,0.3794000505426206,0.7686260032945543,0.1594587263637781,0.35561634374669654,0.6993616682302972,0.1737255373442173,0.13344065373463804,0.265675027585741,0.031742293645143506
19,2021-01-20,0.3280487486294338,0.9503441963876996,0.8664923310279846,0.30857553439480917,0.34279522,0.5686549304851464,0.27634285714285717,0.10658577396384805,0.1632930838551077,0.06732513915385518,0.3296923022203887,0.5364067283573946,0.26099755673323355,0.3024505437860485,0.4993201686725576,0.2219479159729821,0.1147002283123272,0.16260374492171842,0.08940259113141469
20,2021-01-21,0.31926410231325364,0.9664794405301412,0.8297792673110962,0.26252591030465233,0.1226262,0.5610985796795123,0.20542222222222223,0.03926495741886413,0.1931226312372702,0.08204318860910005,0.12159304126004623,0.545782367509978,0.19772903821799492,0.1203811156386499,0.47918997793399143,0.15278524902661644,0.040294052000791086,0.1404682856940855,0.06997182825166319
21,2021-01-22,0.3311337190014975,0.9668636832918439,0.8991279261452811,0.36856052705219816,0.53480977,0.7673316640513284,0.6453142857142857,0.1705126509429798,0.25526593641883183,0.21727599734961986,0.5219828233274193,0.7451252793502032,0.6196546819431441,0.48068235089985484,0.692884940600417,0.5666175444730691,0.21353715086441089,0.28711431770158075,0.25225555169965536
