,day,future,influential,trustworthy,not clickbait,finbert_Score,bart_Score,vader_Score,future_finbert,future_bart,future_vader,influential_finbert,influential_bart,influential_vader,trustworthy_finbert,trustworthy_bart,trustworthy_vader,clickbait_finbert,clickbait_bart,clickbait_vader
0,2021-01-01,0.3082575350999832,0.9701845347881317,0.7697003483772278,0.2596226632595062,0.41708076,0.6970422007143497,0.8689,0.1420233080529787,0.21087140267479199,0.26880755900144576,0.4081840099223699,0.6752083091165357,0.8432465061366557,0.2475930465372267,0.5583288354832445,0.6635390761315823,0.1211147109666677,0.1771561961058742,0.2265040823549032
1,2021-01-02,0.2678197994828224,0.9716082215309143,0.8868966102600098,0.39564797282218933,0.07703218,0.6044291902799159,0.4791,0.02295222115498402,0.12572369894484267,0.09266417725607753,0.07465962832437878,0.5901567950837199,0.46834548904299733,0.06871538825916002,0.529901855335521,0.4188341145038605,0.032769381303639045,0.20344966554910832,0.15436306255161764
2,2021-01-03,0.37068383768200874,0.9686939716339111,0.8693162575364113,0.3564654178917408,0.34515008,0.5994958457304165,0.4528875,0.13772269810066146,0.22664971848043858,0.1569071911327541,0.33604536326434,0.5866297508443042,0.4398928975835442,0.3278663589676539,0.5456706302223617,0.3923913742363453,0.11016383645113689,0.2019712149677811,0.15837942747436462
3,2021-01-04,0.2907387332783805,0.9768733382225037,0.953861779636807,0.34891895949840546,0.46574327,0.7007103649795883,0.3648222222222222,0.12798013575898792,0.2099561345903624,0.10407485999464988,0.45752789881595457,0.6854309262276518,0.35648333070807986,0.44849791793529964,0.6720296879760548,0.3496737089455128,0.15428704080861644,0.2512549807170823,0.11302768473492729
4,2021-01-05,0.3471535955156599,0.9672932624816895,0.7239160367420742,0.3930084151881082,-0.033129137,0.7617208863874632,0.4119571428571428,-0.03320310823510072,0.258776599117002,0.10771767204744474,-0.03594559115600087,0.7434174938509882,0.4041788465397698,0.03915829636293568,0.559599335595476,0.3651565773333822,-0.042829970466687683,0.29037124765389677,0.14418174396114689
5,2021-01-06,0.3334980077213711,0.966857824060652,0.8648286395602756,0.3704913573132621,0.38265023,0.5300376531150606,0.2124111111111111,0.15293071275882852,0.20522864808781857,0.09721260721021228,0.36862381395688737,0.5131659998133392,0.2085879902203878,0.345814124764364,0.48064201687556746,0.22074188726941746,0.13015541190555924,0.18592881633627206,0.05010428241458204
6,2021-01-07,0.34929847220579785,0.9699106613794962,0.8590208225780063,0.3362635175387065,0.28456822,0.5128244956334432,0.4183888888888889,0.09184418869158233,0.18061588808439183,0.1619858844048447,0.2786281447135616,0.5022474886646248,0.40916684926748276,0.255408198972019,0.4582652090333632,0.38003276975419786,0.10509868646021338,0.16251081072021722,0.1523918754938576
7,2021-01-08,0.2838150080707338,0.9710993236965604,0.8492285874154832,0.28453012224700713,0.22044486,0.6073118883392049,0.33955555555555555,0.08532416613535505,0.20330150987179313,0.08828111912558476,0.21741453429569277,0.5903382681744592,0.32787966363893617,0.2128918999188002,0.5287557862736152,0.27378358256551955,0.0583669053005273,0.1752652886160072,0.10955840295735333
8,2021-01-09,0.2724055002133052,0.9234152634938558,0.7820490002632141,0.2817132423321406,-0.34245047,0.6858138305445513,-0.0433333333333333,-0.06626618648537641,0.17863703793042207,0.019849256424109146,-0.3174267099058335,0.6608619652352019,-0.011887307622035307,-0.21667022710529218,0.5011950802415274,0.004685843533277538,-0.10215527563879863,0.20567554551989212,-0.007192180085678883
9,2021-01-10,0.3185176938772202,0.9257088661193847,0.816206693649292,0.29791541695594786,0.0523463,0.43748076558113097,0.28593999999999997,0.016164820963751002,0.14967622559239127,0.10643320293426514,0.04914471976108396,0.39859209010730046,0.26240345830917355,0.042228616155464804,0.36152431069108426,0.24687935999155047,0.017297598373973776,0.12961783686999812,0.07790780066251754
10,2021-01-11,0.31964291632175446,0.9508161743481954,0.7728211548593309,0.36044854256841874,-0.10425978,0.49832643278770977,0.26332222222222224,-0.01541462505701463,0.16415906468949712,0.08889140206790633,-0.09083064739303331,0.4749940345440035,0.2587712350083722,-0.10458552207128925,0.4082346809362496,0.23117765501274004,-0.04897392886833288,0.17287752588279298,0.07029614342782232
11,2021-01-12,0.27330885496404433,0.9817679193284776,0.8669261336326599,0.2839914742443297,0.09425347,0.831850106931395,0.25953333333333334,-0.03336636817405283,0.23290667020296063,0.07651443974160485,0.09480344571017489,0.8170662686600907,0.25374606098201535,0.13829715512508148,0.7195343468945592,0.20484008721311886,0.01555198329600148,0.23956537644166748,0.09518182338178158
12,2021-01-13,0.29473338027795154,0.9760127067565918,0.8889168202877045,0.34186627219120663,0.35659567,0.7154925384093076,0.6530666666666667,0.1193792693805854,0.20050508905020012,0.1979923317722976,0.3481955597386897,0.6992176053161545,0.6386081751435996,0.33205133914729706,0.6353829315925696,0.5952860193183025,0.15306884895829628,0.24389695879568415,0.24280326871971292
13,2021-01-14,0.33953563620646793,0.9326174060503641,0.7960341837671068,0.34822167125013137,0.053586528,0.5146389568948911,0.5152555555555556,-0.004741104855539777,0.15400404627458333,0.16866819573541483,0.060679967339215074,0.4903973467085437,0.48612742306722534,0.0806568033848154,0.4278979639620223,0.4147092783868313,0.0025603755064040026,0.17355752054599785,0.18205018656982316
14,2021-01-15,0.349410656425688,0.9662721951802572,0.9069526261753507,0.33902088469929165,0.030367864,0.6073236021006273,0.2891,0.021550598525013533,0.22478286134659647,0.08785181869235305,0.023831597855778104,0.5882058836473409,0.2799908501585324,0.0137584829384374,0.560232646956687,0.24001107351316348,0.022899600327818546,0.1938645651836418,0.12209106820424398
15,2021-01-16,0.3575554092725118,0.9788155357042948,0.9421592950820923,0.22566581269105276,0.18511389,0.870964876919364,0.3124,0.01961375709027946,0.32472138453711286,0.05183220214545727,0.18300857814768698,0.8519536570335999,0.30767682498296106,0.17259946855821395,0.8192805770505701,0.2726988379935424,0.04142324527203193,0.19953844904164167,0.10066588515390955
16,2021-01-17,0.41618915398915607,0.9702645043532053,0.7420988778273264,0.2599363997578621,-0.043067724,0.5883948647727569,0.14715,-0.01538250828195851,0.23397476452053947,0.05959041155427694,-0.03603851269473868,0.569219411968262,0.14554886042177675,-0.002008237273770086,0.423238796087474,0.1447102211803198,-0.01547098817374413,0.1508706091245931,0.06704159750243029
17,2021-01-18,0.18804100155830383,0.9897761940956116,0.9500899910926819,0.356172114610672,0.03969447,0.0058775246143341064,0.5267,0.007464187786457521,0.0011052156151629688,0.09904119552075862,0.03928864087125272,0.005817433943478889,0.5213151214301586,0.0377133180996736,0.00558417730847971,0.5004123983085155,0.01413806311241872,0.002093410370563653,0.1875958527654409
18,2021-01-19,0.30128245386812424,0.9820660683843825,0.880279024442037,0.3351942135228051,0.5477686,0.7957734681614157,0.3142,0.16931423273724014,0.22293856481120156,0.06643465263446173,0.5399408336662278,0.7833906201023618,0.30918512170579704,0.505139071220996,0.7240663061192226,0.3055717772000366,0.190794904145421,0.2622260092732152,0.08381679539283117
19,2021-01-20,0.31326917476124233,0.946659505367279,0.8126876023080614,0.32264115909735364,0.12036899,0.5323912410272492,0.12244444444444443,0.03349700933240666,0.14741698050229635,0.015069219027294054,0.11677545639835045,0.49911436115230295,0.11694552994304232,0.10301683264371626,0.4349028964883709,0.10127128097150061,0.03214339741622152,0.1620757788787588,0.027546571031875078
20,2021-01-21,0.31092999544408584,0.9735414584477743,0.8710989620950487,0.2514447511898147,0.19353876,0.6466306443326175,0.14612222222222224,0.06027879505368188,0.220400188929556,0.05433278652669655,0.19381871078384533,0.6312616201674621,0.14592132808301186,0.19965223714285601,0.5652278720744908,0.13675752612749736,0.059957690349311726,0.16675392114264906,0.04004895227808092
21,2021-01-22,0.34041666984558105,0.9617684185504913,0.8588805198669434,0.37527868524193764,0.50417995,0.6861350238323212,0.6864125,0.16388264333320354,0.22932506913308198,0.23947868955805898,0.49027970006147503,0.6656166657261762,0.6549622885525227,0.4415022115319421,0.6147698463711306,0.5660654170654714,0.20214152973263733,0.2574412923060825,0.272144616805017
