,cols_used,mse_val,mse_train,aggregated_shap
30,"('bart_Score', 'mean_future', 'mean_trustworthy', 'norm_rsi_gspc_14', 'log_return_5')",0.001244296901859343,0.0009942089640694,"[[0.00256172 0.00700173 0.00440548 0.00255978 0.00103334]
 [0.00277886 0.00708613 0.005427   0.00196657 0.00107614]
 [0.00245947 0.00581433 0.0061929  0.00139473 0.00099145]
 [0.00219795 0.00401403 0.00534669 0.00155992 0.00084662]
 [0.00259425 0.00228947 0.00314491 0.00306749 0.00091203]
 [0.00248161 0.00342623 0.00166014 0.00386423 0.00103865]
 [0.00250009 0.00750745 0.00487806 0.00306538 0.00135121]
 [0.00301128 0.01018336 0.00834874 0.00098327 0.00165629]
 [0.00394998 0.0097569  0.01017268 0.00322471 0.00177898]
 [0.00410042 0.00532044 0.0083673  0.00561716 0.00155664]]"
31,"('bart_Score', 'mean_future', 'mean_clickbait', 'norm_slowk_14', 'minmax_BA_Volume')",0.0011905808933079243,0.0012427218670700171,"[[0.00313956 0.00466415 0.00241723 0.00274913 0.00332552]
 [0.00384869 0.004742   0.00158888 0.00237978 0.00279644]
 [0.00395067 0.00419068 0.00106859 0.00175691 0.00228452]
 [0.00311517 0.00311155 0.00148845 0.00170765 0.00211518]
 [0.00263163 0.00211479 0.00289927 0.00268213 0.00161807]
 [0.00301938 0.00247578 0.00426366 0.0036456  0.00143449]
 [0.00272223 0.00373735 0.00568041 0.0040508  0.00166546]
 [0.0021306  0.0042206  0.00678325 0.0031423  0.00147604]
 [0.00253037 0.00346914 0.00715151 0.0022639  0.00059762]
 [0.00392623 0.00173431 0.00556363 0.00305851 0.00134832]]"
32,"('bart_Score', 'mean_future', 'norm_rsi_14', 'norm_roc_14', 'EURUSD=X_Close')",0.001249089720658958,0.0010740069613717036,"[[6.24519050e-03 3.51839908e-03 2.67945666e-03 2.88803572e-03
  5.72494010e-04]
 [5.64640365e-03 4.00465203e-03 2.16755317e-03 2.67500085e-03
  5.01023733e-04]
 [4.98013673e-03 4.08501364e-03 1.70101557e-03 2.46980866e-03
  4.35768384e-04]
 [3.98761020e-03 4.06600939e-03 1.73238777e-03 2.37281689e-03
  3.95654409e-04]
 [2.74308189e-03 4.11361018e-03 1.83624304e-03 2.79165414e-03
  3.61842604e-04]
 [1.98259396e-03 3.96923419e-03 2.07365031e-03 3.37511474e-03
  3.47436054e-04]
 [1.41677578e-03 3.14307072e-03 2.42032694e-03 3.46956840e-03
  3.26782598e-04]
 [1.47632559e-03 2.53754587e-03 2.99364677e-03 3.04661449e-03
  2.56473386e-04]
 [1.37345149e-03 2.38382774e-03 3.60586020e-03 1.94940558e-03
  1.55718975e-04]
 [1.48796085e-03 2.63252006e-03 3.66136404e-03 1.08896845e-03
  7.01247683e-05]]"
33,"('bart_Score', 'mean_future', 'log_return_1', 'minmax_daily_variation', 'minmax_low_open_pressure')",0.0010238268878310919,0.0014134466975362216,"[[0.00329247 0.0015783  0.00114767 0.00181326 0.00041934]
 [0.00360669 0.00124077 0.00130836 0.00216883 0.00038111]
 [0.00420209 0.00073846 0.00169705 0.00201235 0.00036939]
 [0.0042952  0.00063702 0.00253383 0.00180957 0.00033659]
 [0.00438953 0.00122863 0.00356988 0.00194692 0.00053373]
 [0.00444862 0.00180159 0.00370342 0.00255081 0.00059307]
 [0.0044293  0.00171811 0.00373259 0.00292716 0.00083374]
 [0.00428119 0.00106528 0.00320629 0.00280795 0.00087389]
 [0.00303308 0.00137915 0.00230832 0.00145365 0.00084662]
 [0.00170677 0.00268053 0.00159325 0.00094177 0.00036299]]"
34,"('bart_Score', 'mean_future', 'minmax_high_close_pressure', 'minmax_low_norm', 'minmax_high_norm')",0.001107012270949781,0.0013132651045272593,"[[0.00240742 0.0028456  0.00296863 0.00860178 0.00962425]
 [0.00233353 0.00283711 0.00293349 0.00826642 0.00841453]
 [0.00223234 0.00263006 0.00241473 0.00770911 0.0066445 ]
 [0.0021688  0.0023714  0.00191869 0.00666623 0.00484714]
 [0.00184125 0.00225171 0.00139888 0.00559444 0.00326638]
 [0.00193458 0.00216194 0.0008232  0.00428079 0.00171017]
 [0.00188751 0.00174391 0.0010963  0.00253148 0.00083935]
 [0.00233844 0.00147229 0.00200878 0.00145476 0.00156723]
 [0.00223238 0.00223962 0.00313408 0.00155288 0.00236087]
 [0.00136193 0.00355727 0.00331684 0.00172189 0.00226174]]"
35,"('bart_Score', 'mean_influential', 'mean_trustworthy', 'minmax_BA_Volume', 'minmax_daily_variation')",0.0009979892056435347,0.0016488552085576643,"[[0.0031651  0.00721756 0.0115292  0.0020546  0.00283429]
 [0.00351117 0.00913133 0.01234039 0.0022784  0.0036489 ]
 [0.00397354 0.00888246 0.01118949 0.00289585 0.00431391]
 [0.00479446 0.00539425 0.00677158 0.00341267 0.00435211]
 [0.0054329  0.00189256 0.00145849 0.00335009 0.0034245 ]
 [0.00595557 0.00929372 0.00783532 0.00272702 0.00231052]
 [0.0060373  0.01697603 0.01537766 0.00177659 0.00161422]
 [0.00534985 0.02057222 0.01962095 0.00182663 0.00139531]
 [0.0034434  0.01790618 0.01840361 0.00320148 0.00198694]
 [0.0015811  0.00976618 0.01124586 0.00329484 0.00201632]]"
36,"('bart_Score', 'mean_influential', 'mean_clickbait', 'norm_roc_14', 'minmax_low_open_pressure')",0.0012930071679875255,0.0015489928742968722,"[[0.00255767 0.00128232 0.00051244 0.00195728 0.00066712]
 [0.00324455 0.0010959  0.0005191  0.0015457  0.00085178]
 [0.00331443 0.00083239 0.00048764 0.00108467 0.00086086]
 [0.00304602 0.00148675 0.00050202 0.00077172 0.00093705]
 [0.00230668 0.00237765 0.00060543 0.00086309 0.00087199]
 [0.0019469  0.00296363 0.0008936  0.00087771 0.00081528]
 [0.00162288 0.00281654 0.00135952 0.00072335 0.00077563]
 [0.00177282 0.00174596 0.00197984 0.00135255 0.00086877]
 [0.00176    0.0017515  0.00251963 0.00260685 0.00110431]
 [0.00178292 0.00399692 0.00234804 0.00331851 0.00127045]]"
37,"('bart_Score', 'mean_influential', 'norm_rsi_14', 'norm_slowk_14', 'log_return_1')",0.001009994768537581,0.0011061091843167833,"[[0.00303479 0.00272496 0.00744301 0.00847398 0.00135029]
 [0.0026839  0.00306305 0.00523873 0.00583292 0.00121218]
 [0.00260928 0.00229305 0.00307642 0.00351135 0.00104483]
 [0.00226411 0.00205485 0.00134252 0.00233331 0.0009844 ]
 [0.0018052  0.00296667 0.00102133 0.00267814 0.0008226 ]
 [0.00157502 0.00436344 0.00141865 0.00309019 0.00068221]
 [0.00104835 0.00420038 0.00164125 0.00409847 0.0007675 ]
 [0.00138528 0.0035601  0.0014283  0.00423461 0.00097836]
 [0.00157236 0.00324345 0.00100006 0.00301509 0.00105257]
 [0.00128437 0.00379265 0.00060323 0.00210386 0.00045519]]"
38,"('bart_Score', 'mean_influential', 'norm_rsi_gspc_14', 'EURUSD=X_Close', 'minmax_low_norm')",0.0013510017888620496,0.0015117560204078123,"[[1.79782833e-03 3.45228084e-03 1.66625058e-03 1.44433822e-04
  1.33219667e-03]
 [2.14532059e-03 4.29832349e-03 1.66157557e-03 1.46281423e-04
  1.09990114e-03]
 [2.09027484e-03 4.37577797e-03 1.70983894e-03 1.58792334e-04
  8.59073205e-04]
 [2.06421949e-03 3.58673897e-03 1.82598379e-03 1.76160594e-04
  6.69322922e-04]
 [1.90710748e-03 2.61339590e-03 2.13629232e-03 1.94986790e-04
  7.19688222e-04]
 [1.43276554e-03 2.77891880e-03 2.26099073e-03 2.08506533e-04
  9.35362788e-04]
 [1.38014768e-03 3.32846444e-03 1.76470838e-03 1.97154954e-04
  1.23851971e-03]
 [2.05365509e-03 3.05505302e-03 8.11696243e-04 1.25673509e-04
  1.89157651e-03]
 [2.22595120e-03 1.85488231e-03 2.70635994e-03 7.95286358e-05
  3.30775230e-03]
 [1.93594497e-03 5.17270067e-03 5.82452673e-03 2.79017484e-04
  5.06012826e-03]]"
39,"('bart_Score', 'mean_influential', 'log_return_5', 'minmax_high_close_pressure', 'minmax_close_norm')",0.0012294723419472575,0.0010745572414603834,"[[0.0038397  0.00241288 0.00131671 0.00117961 0.00111293]
 [0.00314308 0.00207387 0.00146652 0.0012406  0.00099015]
 [0.00244762 0.0016149  0.00154516 0.00106655 0.00084716]
 [0.00188826 0.00182801 0.00153449 0.00118498 0.00071006]
 [0.00113201 0.00237745 0.00163561 0.00105498 0.00073028]
 [0.00132758 0.00309784 0.00163183 0.00108682 0.00067573]
 [0.00161466 0.00278256 0.00163684 0.00115221 0.00070201]
 [0.00186162 0.00217962 0.00144235 0.00151797 0.00073167]
 [0.00151408 0.00286898 0.00106021 0.00244093 0.00124336]
 [0.00132339 0.00685114 0.00050923 0.00305471 0.00169203]]"
40,"('bart_Score', 'mean_trustworthy', 'norm_roc_14', 'log_return_1', 'minmax_high_close_pressure')",0.0012855806853622198,0.0010764255828509574,"[[0.00386321 0.00227363 0.00210195 0.00049485 0.00206506]
 [0.00309937 0.00217117 0.00149942 0.00043266 0.00234721]
 [0.00351295 0.00300936 0.00094478 0.00040036 0.00224571]
 [0.00382182 0.00370846 0.00047312 0.00025232 0.00157468]
 [0.00389016 0.00416174 0.00054115 0.0003223  0.0013199 ]
 [0.00383146 0.00424256 0.00075424 0.00027848 0.00107867]
 [0.00375986 0.00309904 0.00104282 0.00039748 0.00104257]
 [0.00303583 0.0016058  0.0011117  0.00054237 0.00129997]
 [0.00189559 0.0036512  0.00120032 0.00093117 0.00217067]
 [0.00077866 0.00550014 0.00141465 0.00118835 0.0022908 ]]"
41,"('bart_Score', 'mean_clickbait', 'log_return_5', 'EURUSD=X_Close', 'minmax_high_norm')",0.0012208392145112157,0.0014852024852687452,"[[3.66508493e-03 5.58357923e-03 1.99513199e-03 8.77477943e-05
  1.54775501e-03]
 [2.87686384e-03 6.05837476e-03 1.74760530e-03 1.07018484e-04
  1.35140346e-03]
 [2.46969317e-03 5.55915024e-03 1.49341296e-03 1.26352521e-04
  1.25103809e-03]
 [2.57765074e-03 5.01597725e-03 1.30482463e-03 1.37497714e-04
  1.22730354e-03]
 [2.14331564e-03 4.60318751e-03 1.24909888e-03 1.41125450e-04
  1.25591964e-03]
 [2.06625569e-03 4.37853079e-03 1.31611475e-03 1.73341010e-04
  1.21276753e-03]
 [1.77993274e-03 4.08970337e-03 1.63395561e-03 2.15562550e-04
  1.21900241e-03]
 [1.75165636e-03 3.84004306e-03 2.29956161e-03 2.55502738e-04
  1.17891354e-03]
 [1.31611207e-03 4.65412145e-03 3.04407474e-03 2.91651549e-04
  1.27542406e-03]
 [9.07198261e-04 5.59445046e-03 3.49685873e-03 3.11527024e-04
  1.56921401e-03]]"
42,"('bart_Score', 'mean_clickbait', 'minmax_daily_variation', 'minmax_close_norm', 'minmax_open_norm')",0.0011300668120384216,0.0014071115957581706,"[[0.00331224 0.00112087 0.00416188 0.00164596 0.00270251]
 [0.00312411 0.00073414 0.00407281 0.0015177  0.00278129]
 [0.00245175 0.00091092 0.00347397 0.00138664 0.00266785]
 [0.00188122 0.00124298 0.00217212 0.0012451  0.00221571]
 [0.00135846 0.00165309 0.00151025 0.00108682 0.00157819]
 [0.00169372 0.00204665 0.00209876 0.00071193 0.00086536]
 [0.00257688 0.00171201 0.00310725 0.00067109 0.00043656]
 [0.00310836 0.00149321 0.00334454 0.00165943 0.00128212]
 [0.00236718 0.00231563 0.00169689 0.00292683 0.00221489]
 [0.00151586 0.00464399 0.00205147 0.00398491 0.00235381]]"
43,"('bart_Score', 'norm_rsi_14', 'norm_rsi_gspc_14', 'minmax_daily_variation', 'minmax_high_norm')",0.0009824585868045688,0.0011477105077298433,"[[0.00632806 0.00380524 0.00244517 0.00396406 0.00261102]
 [0.0046044  0.00269045 0.00214985 0.0044917  0.00195554]
 [0.00264513 0.00182268 0.00191478 0.00430003 0.0015851 ]
 [0.00219505 0.00133719 0.00168041 0.00409546 0.0015088 ]
 [0.00254521 0.00092944 0.00165149 0.00334735 0.00174205]
 [0.00371162 0.00074719 0.00144413 0.00254381 0.00178978]
 [0.00450049 0.00067726 0.0012619  0.00182138 0.00164537]
 [0.00537823 0.000879   0.00126064 0.00128729 0.00170798]
 [0.00556195 0.00134479 0.00170121 0.00137745 0.00239783]
 [0.00563818 0.00217941 0.00235351 0.00347367 0.00317973]]"
44,"('bart_Score', 'norm_rsi_14', 'log_return_5', 'minmax_low_open_pressure', 'minmax_open_norm')",0.0008961120038293302,0.0016369849166633912,"[[0.00184334 0.001898   0.00056095 0.00069737 0.0013156 ]
 [0.00159688 0.00130205 0.00040922 0.00085805 0.00120991]
 [0.00148768 0.00091753 0.00024887 0.00103749 0.00112104]
 [0.00148161 0.00062342 0.00027218 0.00111454 0.00098653]
 [0.00150142 0.00067199 0.00037687 0.00117176 0.00106331]
 [0.00186997 0.00075318 0.00039894 0.00134158 0.00122168]
 [0.0021425  0.00077731 0.00048241 0.00149254 0.0012113 ]
 [0.0030724  0.00068604 0.0008027  0.00175778 0.00120991]
 [0.00407236 0.00049949 0.00117836 0.001913   0.00136552]
 [0.00504636 0.00015528 0.00137417 0.0015752  0.00139858]]"
45,"('bart_Score', 'norm_roc_14', 'minmax_BA_Volume', 'minmax_low_norm', 'minmax_open_norm')",0.0010735157411545515,0.0018559065476224264,"[[0.0020525  0.00079285 0.00286484 0.00314484 0.00358556]
 [0.00211163 0.00063465 0.00251988 0.00332779 0.00369987]
 [0.00165456 0.00049903 0.00240479 0.00342617 0.00390843]
 [0.00122136 0.00046892 0.00232246 0.00343337 0.00426057]
 [0.00113807 0.00060741 0.00195468 0.00359273 0.00495574]
 [0.00160498 0.00098442 0.00169472 0.00382677 0.0057155 ]
 [0.00220294 0.00136848 0.00128099 0.00376753 0.00588114]
 [0.00275737 0.00155015 0.00120058 0.00367428 0.0052932 ]
 [0.00255131 0.00148034 0.00256637 0.00340638 0.00387568]
 [0.00176544 0.00115105 0.00354655 0.00254427 0.00181273]]"
46,"('vader_Score', 'mean_future', 'mean_trustworthy', 'mean_clickbait', 'norm_roc_14')",0.0013126343255862594,0.0009231623368490568,"[[0.00582709 0.00421241 0.00730986 0.00277592 0.00498853]
 [0.00694269 0.00415244 0.00753639 0.00203605 0.00441596]
 [0.00843205 0.0036369  0.0086351  0.00116944 0.00315339]
 [0.0097392  0.0024153  0.00850755 0.00085846 0.0018981 ]
 [0.01000901 0.00157842 0.00731289 0.0011703  0.00101292]
 [0.00784195 0.00288009 0.00535407 0.0011451  0.00170004]
 [0.00745219 0.00506897 0.00453919 0.00139726 0.00246328]
 [0.00844026 0.00614188 0.00700221 0.00307783 0.00289472]
 [0.00911618 0.00549372 0.00896582 0.00467228 0.00275235]
 [0.00739035 0.00311221 0.00646564 0.00425148 0.00210004]]"
47,"('vader_Score', 'mean_future', 'norm_rsi_14', 'norm_rsi_gspc_14', 'norm_slowk_14')",0.0011941306293010712,0.0011667751252287912,"[[0.00228444 0.00301017 0.00342797 0.00425959 0.00576806]
 [0.0022533  0.00270081 0.00271422 0.00376738 0.00461531]
 [0.0020822  0.0021891  0.00180762 0.00307033 0.00331264]
 [0.00226348 0.00179712 0.00141336 0.00218552 0.0027432 ]
 [0.00287548 0.00170296 0.00142769 0.00146483 0.00292409]
 [0.00380128 0.00186471 0.00150724 0.00110355 0.00271341]
 [0.00524963 0.00206215 0.00162918 0.00117858 0.00261   ]
 [0.00560967 0.00264579 0.00199947 0.00142777 0.00277694]
 [0.00506097 0.00294924 0.0021852  0.00156293 0.00267111]
 [0.00370008 0.00251799 0.00168337 0.00133815 0.00251455]]"
48,"('vader_Score', 'mean_future', 'minmax_BA_Volume', 'log_return_5', 'EURUSD=X_Close')",0.0014119617408141494,0.002006272068492284,"[[2.69204030e-03 2.00046229e-03 2.56806843e-03 2.74690332e-04
  1.92379618e-04]
 [2.67547858e-03 1.58403977e-03 2.89971299e-03 3.15206406e-04
  2.18507838e-04]
 [2.59425330e-03 1.08023154e-03 3.17515130e-03 3.87904719e-04
  2.41968035e-04]
 [2.62232467e-03 5.44484433e-04 3.12527520e-03 4.93724487e-04
  2.61819853e-04]
 [3.24405452e-03 3.63490418e-04 2.62776982e-03 6.13996161e-04
  2.62547097e-04]
 [3.23138518e-03 4.36074549e-04 2.10002183e-03 8.97744563e-04
  2.40226931e-04]
 [2.14438779e-03 7.10799954e-04 1.69711235e-03 1.27214890e-03
  1.89249320e-04]
 [1.23362082e-03 1.52751975e-03 1.84853556e-03 1.55828259e-03
  1.18168730e-04]
 [1.79046619e-03 3.02692778e-03 2.67369462e-03 1.56949709e-03
  6.83584373e-05]
 [1.70161702e-03 3.70809681e-03 3.37889558e-03 1.17725753e-03
  7.38236369e-05]]"
49,"('vader_Score', 'mean_future', 'log_return_1', 'minmax_high_close_pressure', 'minmax_open_norm')",0.0011599723948165774,0.0012855761606626835,"[[0.00195156 0.00187865 0.00033734 0.00167116 0.00203225]
 [0.00183194 0.00213246 0.00033083 0.00077594 0.00112384]
 [0.00233597 0.00221447 0.0003395  0.00105133 0.00122622]
 [0.00316312 0.00200646 0.00039742 0.00140583 0.00155892]
 [0.0037501  0.00303236 0.00054745 0.00172599 0.00197656]
 [0.00426431 0.003702   0.0005732  0.0020465  0.00212611]
 [0.00362859 0.00350368 0.00048837 0.00245481 0.00205863]
 [0.00389835 0.00316868 0.00046858 0.00246664 0.00196955]
 [0.00502685 0.00462841 0.00050592 0.00184703 0.0019457 ]
 [0.00610259 0.00634323 0.00048646 0.00121294 0.00194917]]"
50,"('vader_Score', 'mean_influential', 'mean_trustworthy', 'norm_rsi_14', 'minmax_low_open_pressure')",0.0013679824769496918,0.0014219748889940903,"[[0.00778934 0.00165596 0.00329445 0.0016512  0.0006771 ]
 [0.00988092 0.00202236 0.00345184 0.00167192 0.00063644]
 [0.01065209 0.00271018 0.00351304 0.00151208 0.00086088]
 [0.01124734 0.00348304 0.00347465 0.00154729 0.00137435]
 [0.00991745 0.00400063 0.00309537 0.00155407 0.00193812]
 [0.00766469 0.00419464 0.00209031 0.0015336  0.00235769]
 [0.00424116 0.00325947 0.00260848 0.00135835 0.00235253]
 [0.00206048 0.00253927 0.0051716  0.00088668 0.0021624 ]
 [0.00316741 0.0020974  0.00673124 0.00127433 0.00187427]
 [0.00304159 0.00252213 0.00556743 0.0015854  0.00120518]]"
51,"('vader_Score', 'mean_influential', 'mean_clickbait', 'EURUSD=X_Close', 'minmax_daily_variation')",0.0013412793632596731,0.001582480444257139,"[[4.71397352e-03 1.73566388e-03 2.23817438e-03 1.15962959e-04
  1.15633817e-03]
 [5.41319452e-03 2.14187638e-03 2.07414894e-03 1.05978119e-04
  1.95866664e-03]
 [7.67280742e-03 2.89710228e-03 2.11763688e-03 1.36488607e-04
  2.57613221e-03]
 [9.28536995e-03 3.43613225e-03 2.04228269e-03 1.62125723e-04
  2.15981943e-03]
 [8.56398663e-03 3.46711528e-03 1.88780972e-03 1.57112343e-04
  1.09993967e-03]
 [5.59811382e-03 2.52385011e-03 1.42091797e-03 1.32770741e-04
  8.53209704e-04]
 [2.65655025e-03 1.42217187e-03 9.63774278e-04 6.93637890e-05
  2.21991118e-03]
 [4.34427697e-03 4.11693108e-03 1.74670022e-03 1.40761295e-04
  2.48966226e-03]
 [6.94288815e-03 6.87772620e-03 3.06853009e-03 2.36823808e-04
  1.74296960e-03]
 [6.29942713e-03 7.10368563e-03 3.14580483e-03 2.72754759e-04
  7.97721619e-04]]"
52,"('vader_Score', 'mean_influential', 'norm_rsi_gspc_14', 'norm_roc_14', 'minmax_high_close_pressure')",0.001320532290264964,0.00096202916833327,"[[0.00397061 0.00345226 0.0032028  0.00352391 0.00063486]
 [0.00454065 0.00404704 0.00286563 0.00323319 0.00067588]
 [0.00610967 0.0043705  0.00221272 0.0026594  0.00088863]
 [0.00689897 0.00443476 0.00168864 0.00163687 0.00107956]
 [0.00629639 0.00413868 0.00141924 0.0007825  0.00119252]
 [0.00496505 0.00343167 0.00155126 0.00153377 0.00126015]
 [0.00555938 0.00312194 0.00191565 0.00252027 0.00123432]
 [0.00702527 0.00480751 0.00140042 0.00328155 0.00138595]
 [0.00775468 0.00673548 0.00065389 0.00360317 0.0017882 ]
 [0.00665521 0.00704749 0.00249508 0.00388711 0.00217104]]"
53,"('vader_Score', 'mean_influential', 'norm_slowk_14', 'minmax_BA_Volume', 'minmax_low_norm')",0.0013115337351337075,0.0007209195954553587,"[[0.00727757 0.00372527 0.00529595 0.00322572 0.00375926]
 [0.0071683  0.0046724  0.00521974 0.00375728 0.00398408]
 [0.00750985 0.00437112 0.00532723 0.00455291 0.00398962]
 [0.00719321 0.00387702 0.00593368 0.00495738 0.00346492]
 [0.00678933 0.00374933 0.00608138 0.0040577  0.00252845]
 [0.00564926 0.00444847 0.00564008 0.00260592 0.00123286]
 [0.00427658 0.00525056 0.0049957  0.00172241 0.00077462]
 [0.00591138 0.00591109 0.00440312 0.00172639 0.00180919]
 [0.00649525 0.00624061 0.00280578 0.00198136 0.00241774]
 [0.00579551 0.00546656 0.00225496 0.00206151 0.00189778]]"
54,"('vader_Score', 'mean_influential', 'log_return_5', 'minmax_high_norm', 'minmax_open_norm')",0.0013842845801264048,0.0009883058617099105,"[[0.00447383 0.00395782 0.00206193 0.00529059 0.00540646]
 [0.00646198 0.00432709 0.00190561 0.00544603 0.00557328]
 [0.00820757 0.00634364 0.0017265  0.00528206 0.00535432]
 [0.00979329 0.00811408 0.00172905 0.00485885 0.00470251]
 [0.01028279 0.00928221 0.00175059 0.00461248 0.00407202]
 [0.01004652 0.00934064 0.00154364 0.00419096 0.00346926]
 [0.0078642  0.00732248 0.00156173 0.00345634 0.00276702]
 [0.0041588  0.00344683 0.00183009 0.00251571 0.00209866]
 [0.00215252 0.00444733 0.00187862 0.00148839 0.00152594]
 [0.0032012  0.00721729 0.00143883 0.00070071 0.00107031]]"
55,"('vader_Score', 'mean_trustworthy', 'log_return_5', 'log_return_1', 'minmax_low_norm')",0.0012945311609655619,0.0011604669339516584,"[[0.0045676  0.0033555  0.00105764 0.00028747 0.00100816]
 [0.00715983 0.00439049 0.00114798 0.00047019 0.00087209]
 [0.00936149 0.00599203 0.00128919 0.00058103 0.00076975]
 [0.01038902 0.00693215 0.00135576 0.00059883 0.00072534]
 [0.00917881 0.00632166 0.00132651 0.00055728 0.00068589]
 [0.0069884  0.00498817 0.00110385 0.00045336 0.00075493]
 [0.00451146 0.00302896 0.00087735 0.00031233 0.0008045 ]
 [0.00293823 0.00504371 0.00091054 0.00032315 0.00100061]
 [0.00524942 0.00886594 0.0009787  0.00058626 0.00107343]
 [0.00537959 0.00912629 0.00086215 0.00070412 0.00089098]]"
56,"('vader_Score', 'mean_trustworthy', 'minmax_daily_variation', 'minmax_high_close_pressure', 'minmax_high_norm')",0.0013366882922127843,0.0009065952239235165,"[[0.00621864 0.00274022 0.00316205 0.00149129 0.00093741]
 [0.00832924 0.00358388 0.00361635 0.00185699 0.00082057]
 [0.00954503 0.0054071  0.00403729 0.00235806 0.00101964]
 [0.00984849 0.00693496 0.00408178 0.00289984 0.00137851]
 [0.00840194 0.00737968 0.00358261 0.00339944 0.00167306]
 [0.00670995 0.00700006 0.00262403 0.00358096 0.00191353]
 [0.00738715 0.00584846 0.00148758 0.00327537 0.00224942]
 [0.00872898 0.00568707 0.00082845 0.00230479 0.00252343]
 [0.00804088 0.00498639 0.00096571 0.00119358 0.0026754 ]
 [0.00569198 0.00438218 0.00094772 0.00077463 0.00217884]]"
57,"('vader_Score', 'mean_clickbait', 'norm_rsi_14', 'minmax_low_norm', 'minmax_close_norm')",0.0011575203388929367,0.001880904998062265,"[[0.00217698 0.00043209 0.00281257 0.00718305 0.0090738 ]
 [0.00238237 0.00096086 0.00247928 0.00666815 0.00875707]
 [0.0034477  0.00181703 0.00193873 0.00604742 0.00766175]
 [0.00451578 0.00218381 0.00120433 0.0051612  0.00613131]
 [0.00435418 0.00172369 0.00055298 0.00436141 0.00438163]
 [0.00302948 0.00081632 0.0008604  0.00339366 0.00198326]
 [0.00101913 0.00243312 0.00190537 0.00200986 0.00064138]
 [0.00213217 0.00556918 0.00268964 0.00091894 0.002691  ]
 [0.00373093 0.00799737 0.00275861 0.00055055 0.00351843]
 [0.00316269 0.00695327 0.00181924 0.00037836 0.00276873]]"
58,"('vader_Score', 'mean_clickbait', 'minmax_BA_Volume', 'minmax_low_open_pressure', 'minmax_open_norm')",0.0013088940177112818,0.0013977936292413173,"[[0.00516355 0.00130194 0.00128382 0.00140486 0.00165361]
 [0.00622601 0.0019517  0.00133416 0.00178248 0.00158437]
 [0.00757455 0.00251096 0.00143676 0.00214409 0.00147366]
 [0.00819291 0.00310612 0.00158968 0.00242608 0.00134657]
 [0.0077618  0.00313591 0.00193616 0.0026247  0.00166515]
 [0.0063276  0.00261781 0.00242357 0.00276238 0.00210189]
 [0.004319   0.00136641 0.00269574 0.00248718 0.00218128]
 [0.00253653 0.00311103 0.00203482 0.00201536 0.00170242]
 [0.00269774 0.00644007 0.00128466 0.00137005 0.00105092]
 [0.00293581 0.00702857 0.00190163 0.00076819 0.00132174]]"
59,"('vader_Score', 'norm_rsi_gspc_14', 'log_return_5', 'minmax_low_open_pressure', 'minmax_close_norm')",0.00110993767157197,0.0015150451709749898,"[[0.00598392 0.00584602 0.00250537 0.00157972 0.00492946]
 [0.00562915 0.00491973 0.00236959 0.00122005 0.00374972]
 [0.00496568 0.00333835 0.00182952 0.00119336 0.00252612]
 [0.00521837 0.00177137 0.00121586 0.00134795 0.00153446]
 [0.00456668 0.00119131 0.00079364 0.00189175 0.00116661]
 [0.00389389 0.00167269 0.00067755 0.00230575 0.00104986]
 [0.00246331 0.00171553 0.00083463 0.00236642 0.00101105]
 [0.00161469 0.00088834 0.00127762 0.002164   0.00104779]
 [0.00172833 0.00131617 0.00211451 0.00169092 0.00103501]
 [0.00341986 0.00276006 0.00271988 0.00129912 0.00099681]]"
60,"('vader_Score', 'norm_slowk_14', 'norm_roc_14', 'minmax_close_norm', 'minmax_high_norm')",0.0012306845746934414,0.0015308472447547105,"[[0.0026683  0.00660545 0.00254536 0.00063442 0.00118647]
 [0.00275545 0.00615326 0.00258379 0.00058594 0.00092144]
 [0.00321113 0.00521698 0.00243675 0.00051661 0.00085658]
 [0.00302585 0.00464583 0.00206515 0.00049202 0.00119729]
 [0.00237021 0.00454506 0.00159107 0.00044764 0.00133617]
 [0.0022175  0.00463602 0.0012241  0.00045794 0.00125366]
 [0.00238297 0.00452229 0.00107605 0.0007777  0.00117941]
 [0.00212744 0.003848   0.0011079  0.00122583 0.00141595]
 [0.00180021 0.00295421 0.00125643 0.00146824 0.00188215]
 [0.00212299 0.00212662 0.00111581 0.00126474 0.00188898]]"
61,"('vader_Score', 'minmax_BA_Volume', 'log_return_1', 'minmax_daily_variation', 'minmax_close_norm')",0.0012234981404617429,0.0011128272443877148,"[[0.00377139 0.00191885 0.00018428 0.0032708  0.00166592]
 [0.00329674 0.00176667 0.00024641 0.00377921 0.00172695]
 [0.00287304 0.00200217 0.00033134 0.00402475 0.001697  ]
 [0.00246332 0.00207601 0.00039059 0.0040879  0.00175084]
 [0.00261927 0.00229491 0.000484   0.00334269 0.00195491]
 [0.00301282 0.00230278 0.000595   0.00266981 0.00196813]
 [0.00317219 0.00196318 0.00066211 0.00208372 0.00185852]
 [0.00292239 0.0016231  0.00067569 0.00221173 0.00155905]
 [0.0026814  0.00121163 0.00095387 0.00270344 0.00147714]
 [0.00274888 0.00105635 0.0009865  0.00220874 0.00122259]]"
