future,influential,trustworthy,not clickbait,finbert_Score,bart_Score,vader_Score,future_finbert,future_bart,future_vader,influential_finbert,influential_bart,influential_vader,trustworthy_finbert,trustworthy_bart,trustworthy_vader,clickbait_finbert,clickbait_bart,clickbait_vader,Date,^GSPC_Close,^GSPC_Volume,EURUSD=X_Close,BA_Open,BA_High,BA_Low,BA_Close,BA_Volume,mean_future,mean_influential,mean_trustworthy,mean_clickbait,norm_rsi_14,norm_rsi_gspc_14,norm_slowk_14,vwap_14,norm_roc_14,log_return_1,log_return_5,log_return_10,log_return_20,log_return_gspc_1,log_return_gspc_5,log_return_gspc_10,log_return_gspc_20,daily_variation,high_close_pressure,low_open_pressure,low_norm,close_norm,high_norm,open_norm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-01,3526.64990234375,4101490000.0,1.193901538848877,170.7100067138672,175.49000549316406,169.25,172.10000610351562,18977300.0,0.0,0.0,0.0,0.0,1.0,1.0,0.45673134529093157,172.2800038655599,0.0,,,,,,,,,0.03655324964999355,0.019858234762596724,-0.008552554955459372,0.9824123299421076,0.9989552022405064,1.018632467817386,0.9908869449938144
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-02,3580.840087890625,4295640000.0,1.1923214197158811,172.74000549316406,175.0,171.4499969482422,174.77999877929688,16552100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8862169729425717,172.9617252599769,0.0,0.015452294532741107,,,,0.015249050143870235,,,,0.020551134299334608,0.0012735973932328677,-0.007467920017942371,0.9912597523558322,1.0105125773727508,1.0117845421405192,0.9987180992414387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-03,3455.06005859375,4911830000.0,1.184735894203186,175.0,180.8500061035156,168.1199951171875,168.77000427246094,27799400.0,0.0,0.0,0.0,0.0,0.2928219464230797,0.28574448897031557,0.05106116216015374,172.7941603875969,0.0,-0.03499116665149238,,,,-0.03575759414218638,,,,0.07274291992187484,0.06902858189174091,-0.03931431361607143,0.97294951831749,0.9767112724983916,1.046621053037027,1.0127657069397205
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-04,3426.9599609375,4438720000.0,1.1839784383773804,171.30999755859375,172.8300018310547,164.0,171.0500030517578,18867300.0,0.0,0.0,0.0,0.0,0.45133959371902455,0.2438417437428433,0.41839765567128756,171.99058061224974,0.0,0.013419062701254703,,,,-0.008166280754274169,,,,0.05154399601245999,0.010390513132125028,-0.042671167256852514,0.9535405916777245,0.9945312263198155,1.0048806232051593,0.9960429050751892
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-07,3426.9599609375,4438720000.0,1.183445930480957,171.30999755859375,172.8300018310547,164.0,171.0500030517578,18867300.0,0.0,0.0,0.0,0.0,0.45133959371902455,0.2438417437428433,0.41839765567128756,171.48703785713758,0.0,0.0,,,,0.0,,,,0.05154399601245999,0.010390513132125028,-0.042671167256852514,0.9563405027534799,0.9974514994786728,1.007831285621925,0.9989676170236766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-08,3331.840087890625,4694330000.0,1.182172775268555,165.8000030517578,166.89999389648438,160.5,161.0800018310547,22622700.0,0.0,0.0,0.0,0.0,0.21122355887892538,0.15475122231146515,0.028501309931031834,169.90301983450718,0.0,-0.060054781914318234,-0.0661745913318148,,,-0.028148829086466876,-0.05682365383905719,,,0.03860068624055747,0.03510248467011704,-0.03196624218458735,0.9446565467543419,0.9480702696629731,0.9823250584895555,0.9758508307459992
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-09,3398.9599609375,3932520000.0,1.177024483680725,161.61000061035156,163.05999755859375,157.0,160.77999877929688,21951400.0,0.0,0.0,0.0,0.0,0.2076438156629932,0.3384315941478998,0.15849047429550495,168.45257757621968,0.0,-0.0018641840431827816,-0.08349106990773869,,,0.019944760662180983,-0.05212794332074644,,,0.03749766435064038,0.014108030262273478,-0.028525466202221395,0.9320130463955784,0.9544525889284704,0.9679875482155448,0.9593798025276754
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-10,3339.18994140625,4208630000.0,1.1806375980377195,160.9600067138672,163.77999877929688,157.57000732421875,157.69000244140625,14532600.0,0.0,0.0,0.0,0.0,0.17478635349982682,0.28006615225043885,0.02893091257131966,167.65662177990777,0.0,-0.01940586740762207,-0.06790577066386838,,,-0.017741245925396498,-0.03411159510395656,,,0.038580959219996824,0.03783546274769106,-0.02106112853036045,0.939837661354466,0.9405533808763888,0.9768776028083165,0.9600575569581046
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-11,3340.969970703125,3710090000.0,1.1824384927749634,158.0,161.36000061035156,156.32000732421875,160.22999572753906,14722400.0,0.0,0.0,0.0,0.0,0.27617879992465205,0.2840262908813733,0.1593961923316652,166.95344448039998,0.0,0.015979160455427355,-0.06534567290969573,,,0.000532930158087197,-0.025412384191595194,,,0.03189869168438489,0.007151929638053798,-0.01063286503659019,0.9363089681121879,0.9597286011451519,0.966496984309269,0.9463716097127238
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-14,3383.5400390625,3839580000.0,1.1842728853225708,161.75,165.94000244140625,158.89999389648438,165.35000610351562,17228400.0,0.0,0.0,0.0,0.0,0.4285880912612938,0.37287189448721625,0.36812063712445564,166.63449127507138,0.0,0.03145421998526743,-0.0338914529244283,,,0.0126613350250242,-0.012751049166570994,,,0.043524009551294436,0.0036475816871136013,-0.017619821350946675,0.9535840550212422,0.9922916008460974,0.9958322624064744,0.9706873934820114
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-15,3401.199951171875,4057190000.0,1.187000036239624,166.64999389648438,168.83999633789062,163.3300018310547,163.49000549316406,14881700.0,0.0,0.0,0.0,0.0,0.3959692496255494,0.40581247656752206,0.29229508869754783,166.53280165067974,0.0,-0.011312616353795768,0.014850712636094165,-0.05132387869572064,,0.005205785930499474,0.020603565850395356,-0.03622008798866183,,0.03306327457928683,0.03210315655966805,-0.01992194531667322,0.9807677539326861,0.9817285476053044,1.0138542957564027,1.0007037186947136
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-16,3385.489990234375,4718900000.0,1.1844412088394165,161.9499969482422,170.57000732421875,160.30999755859375,167.4600067138672,21851400.0,0.0,0.0,0.0,0.0,0.485905297709235,0.3863700823080209,0.4541377881783884,166.4927504148623,0.0,0.023992696881938613,0.04070759356121556,-0.04278347634652313,,-0.00462964689215184,-0.003970841703937467,-0.056098785024683906,,0.0633529481874829,0.01920346198799554,-0.010126578700539075,0.9628647323029831,1.0058096000972698,1.0244890957666137,0.9727150073783959
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-17,3357.010009765625,4379840000.0,1.1803449392318726,164.6300048828125,168.4600067138672,161.0500030517578,167.52999877929688,19717800.0,0.0,0.0,0.0,0.0,0.48735451910611993,0.3533221369223435,0.4569911134500048,166.4282797308675,0.0,0.0004178755503181364,0.060531336519155765,-0.007374434144712616,,-0.008447949528552101,0.0053224546929069305,-0.02878914041104963,,0.04501004338415703,0.005649079189618648,-0.021745743332772276,0.9676841178205594,1.00661978270887,1.0122078230111204,0.9891948961380662
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-18,3319.469970703125,7076400000.0,1.1848200559616089,165.66000366210938,169.72000122070312,161.02000427246094,161.13999938964844,22057100.0,0.0,0.0,0.0,0.0,0.3815928057581641,0.3150674832861229,0.19649377518509004,166.22710736179866,0.0,-0.03888888385762623,0.005663292206102177,-0.05968238070359355,,-0.011245576947828795,-0.006456052413009061,-0.031868436604604256,,0.05251718432885739,0.05179283859340606,-0.028009171115995348,0.9686747656746243,0.9693966402177837,1.021012781334768,0.9965883801463562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-21,3281.06005859375,4836070000.0,1.1845533847808838,157.8300018310547,158.8300018310547,154.1999969482422,156.35000610351562,23125300.0,0.0,0.0,0.0,0.0,0.3247081158131385,0.2814857494345583,0.08067573796116319,164.98706541119876,-0.0915165568938249,-0.0301764256199748,-0.05596735339914005,-0.08985880632356835,,-0.011638564027299125,-0.030755951465332387,-0.04350700063190338,,0.029335391428104884,0.015713081789061334,-0.02299946043654077,0.9346187021626704,0.9476500822282224,0.9626815377023722,0.956620456504839
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-22,3315.570068359375,3974510000.0,1.176800012588501,156.80999755859375,160.07000732421875,154.9499969482422,156.8000030517578,17768900.0,0.0,0.0,0.0,0.0,0.33474144433866854,0.3486587245632147,0.09756117111881536,163.96530625786116,-0.10287215844556258,0.002874004437683375,-0.04178073260766091,-0.026930019971566743,,0.010463016398377434,-0.025498720997454427,-0.0048951551470590715,,0.03265104556910292,0.02085328948008602,-0.011861492502457015,0.9450169702641791,0.9562998821541261,0.976243151538921,0.9563608371638415
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-23,3236.919921875,4378650000.0,1.1708368062973022,157.3300018310547,160.4199981689453,150.88999938964844,151.17999267578125,18247500.0,0.0,0.0,0.0,0.0,0.27899018738864084,0.2835879339561261,0.013217559428595274,162.395188774579,-0.1042247505562808,-0.036499995962027576,-0.1022734254516271,-0.06156583189041154,,-0.0240073389143749,-0.044876413019677486,-0.04884725472361495,,0.06057330876745588,0.05873009207160778,-0.040933085657252476,0.9291531388845459,0.9309388647322208,0.9878371359364874,0.9688095011819882
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-24,3246.590087890625,4601920000.0,1.1658544540405271,150.2899932861328,150.30999755859375,145.02000427246094,146.0500030517578,27098100.0,0.0,0.0,0.0,0.0,0.23973937894876143,0.30086483208345216,0.037036996394075136,160.4150229758451,-0.14615609210153174,-0.034522081687976325,-0.13721338268992156,-0.0766820461707658,,0.002983005554629159,-0.033445457936496226,-0.028123003243589295,,0.035198572908718855,0.028345163997216077,-0.03506546842169654,0.9040300688938449,0.9104509062954139,0.9370069883119804,0.9368822850760251
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-25,3298.4599609375,3803330000.0,1.1673243045806885,146.85000610351562,156.30999755859375,146.4199981689453,156.02999877929688,29123000.0,0.0,0.0,0.0,0.0,0.4128141639454707,0.38634979069366,0.43091949869956914,159.0610424018983,-0.08781060511244804,0.06609923890053082,-0.032225259931764505,-0.026561967725662328,,0.01585043922418805,-0.00634944176447938,-0.012805494177488441,,0.06734762668431152,0.0019066991328519378,-0.0029282118944359923,0.920527087952731,0.9809441483795704,0.9827044711780933,0.9232305024914325
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-28,3351.60009765625,3950910000.0,1.1635348796844482,160.3300018310547,168.0,159.1999969482422,166.0800018310547,38868200.0,0.0,0.0,0.0,0.0,0.5290771751217112,0.4592926814800461,0.824265950807581,159.47065168861576,0.031040476428875034,0.06242132237308429,0.06037248806129458,0.004405134662154531,,0.015982191853854744,0.02127131411667449,-0.009484637348657898,,0.05488681439067582,0.011975289384506347,-0.007047993949399599,0.9983027927865871,1.0414455579910993,1.0534853794166386,1.0053887667313037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-29,3335.469970703125,3661590000.0,1.167883276939392,164.77000427246094,165.5,162.00999450683594,163.60000610351562,19874700.0,0.0,0.0,0.0,0.0,0.5026297377202051,0.4421137591369042,0.7272015503644491,159.69250934019917,0.017539540649516867,-0.015045149526461188,0.04245333409715002,0.0006726014894891108,-0.050651277206231526,-0.004824282704444016,0.005984015013853039,-0.019514705983601388,-0.05573479397226322,0.02118107302706048,0.011531188002778569,-0.016750680913141774,1.0145121720249242,1.024468879470058,1.0363667067653681,1.0317954483478307
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-30,3363.0,4738640000.0,1.1742050647735596,164.5,170.97999572753906,164.11000061035156,165.25999450683594,38436700.0,0.0,0.0,0.0,0.0,0.5199282797151067,0.47800019312442693,0.77966089740048,160.53687000858514,0.048005529508711314,0.010095496557313233,0.08904882661649083,-0.01322459883513627,-0.0560080751816594,0.008219842568379931,0.03821119649660787,-0.006665216523069617,-0.06276400154775352,0.04176288825037994,0.03477204389485183,-0.0023708169583491643,1.022257383002268,1.0294208084286072,1.0650512603017328,1.0246867276732312
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-01,3380.800048828125,4076340000.0,1.1726078987121582,170.14999389648438,172.75999450683594,165.57000732421875,167.86000061035156,30677100.0,0.0,0.0,0.0,0.0,0.546531303010017,0.5003783891144924,0.8233599271274302,161.33196487314058,0.047619079362561045,0.015610344257244613,0.13918125256171177,0.0019678698717902066,-0.0054065642729224095,0.005278949564294422,0.04050714050627313,0.007061682569776906,-0.021727457841272724,0.04225675839278268,0.028798084468139487,-0.026917347849286382,1.0262690809872095,1.0404633746470773,1.0708354952639516,1.0546576683069449
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-02,3348.419921875,3975180000.0,1.1744946241378784,161.86000061035156,169.77999877929688,161.8000030517578,168.0800018310547,31773800.0,0.0,0.0,0.0,0.0,0.5488096511098157,0.4616104759545073,0.8312907597933517,161.7006515896159,0.01651040596775048,0.0013097651399354149,0.07439177880111636,0.042166518869351854,-0.017515861834241697,-0.00962381286637104,0.01503288841571404,0.00868344665123466,-0.023184989953369595,0.049301839228021796,0.010502884850066325,-0.00037067563553384126,1.000614415966573,1.0394516050413274,1.0499648400316022,1.0009854568869647
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-05,3408.60009765625,3692720000.0,1.1720443964004517,169.49000549316406,172.0800018310547,167.50999450683594,171.1999969482422,19082100.0,0.0,0.0,0.0,0.0,0.5809638548286459,0.5338909515275087,0.9437635865977839,162.01102193784723,0.047158793785718606,0.01839237845126096,0.030362834879293032,0.09073532294058761,0.0008765166170192629,0.01781310900290123,0.016863805564760526,0.038135119681435015,-0.005371880950468366,0.026963285008584588,0.005192075368998632,-0.011682169580246923,1.0339419658194509,1.0567182090482716,1.0621499683957938,1.0461634243513753
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-06,3360.969970703125,4453390000.0,1.1792453527450562,173.0399932861328,175.55999755859375,159.3300018310547,159.5399932861328,47132500.0,0.0,0.0,0.0,0.0,0.4514729772039622,0.4790711578932206,0.47544178800670905,162.1214221614333,-0.047294954676951696,-0.07053781348162769,-0.025129829075873467,0.017323505021276553,-0.00960651495029019,-0.014072064387523397,0.007616023881681144,0.013600038895534183,0.008704883748475112,0.09379332152828807,0.09257977862938786,-0.07923018947653199,0.9827819155965766,0.9840771883142624,1.082892039916717,1.0673481084679068
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-07,3419.43994140625,3814750000.0,1.1737639904022217,163.7100067138672,166.33999633789062,162.3800048828125,164.61000061035156,26019100.0,0.0,0.0,0.0,0.0,0.5033132435907781,0.541332518498897,0.6414538521455991,162.09636763849218,-0.017429703278348987,0.03128441104653312,-0.003940914586653577,0.08510791202983725,0.023542080139425714,0.01724716377024116,0.01664334508354237,0.05485454158015024,0.006007286856535288,0.024189061710805555,0.010567440331016259,-0.008124132774481332,1.0017498062939503,1.0155070283713283,1.0261796655978288,1.0099548132933722
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-08,3446.830078125,3867640000.0,1.176747441291809,166.22000122070312,168.08999633789062,163.5399932861328,168.0,20598600.0,0.0,0.0,0.0,0.0,0.5349604106762943,0.5674154961225202,0.7524558211993291,162.22656748877796,0.0425716807517392,0.02038493595640034,0.0008336771125021514,0.14001492967421392,0.06333288350344812,0.00797821289486933,0.01934260841411728,0.05984974892039041,0.031726745676801116,0.02737337876514886,0.0005414290532408907,-0.016123257820289984,1.0080962435295668,1.0355886991914651,1.036143456277704,1.0246163978794744
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-09,3477.139892578125,3944090000.0,1.1767003536224363,169.92999267578125,170.0,166.82000732421875,167.3300018310547,17406000.0,0.0,0.0,0.0,0.0,0.527802563297619,0.5948708160274773,0.7305174349440335,162.84083709102902,0.0702270246172518,-0.003996057954000598,-0.0044721459814338616,0.0699196328196825,0.04335766509402017,0.008755095180752903,0.03772151646124122,0.05275440487695526,0.03994891069946682,0.018713545653171022,0.01571234204687779,-0.018301568208127988,1.0244359480353529,1.0275678068242562,1.0439641740785757,1.043534261499708
