,Date,BA_Open,BA_High,BA_Low,BA_Close,BA_Adj Close,BA_Volume,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_Adj Close,BTC-USD_Volume,NFLX_Open,NFLX_High,NFLX_Low,NFLX_Close,NFLX_Adj Close,NFLX_Volume,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Close,TSLA_Adj Close,TSLA_Volume,is_weekend
189,2019-07-09,349.04998779296875,353.8500061035156,347.8999938964844,353.0899963378906,346.8011169433594,4828200.0,12284.326171875,12779.1318359375,12233.26171875,12573.8125,12573.8125,28167921523,379.05999755859375,384.760009765625,377.5,379.92999267578125,379.92999267578125,6932800.0,15.264666557312012,15.399999618530273,15.152000427246094,15.337332725524902,15.337332725524902,92862000.0,False
190,2019-07-10,354.489990234375,356.5199890136719,351.25,352.29998779296875,346.025146484375,2946700.0,12571.537109375,13129.529296875,11710.978515625,12156.5126953125,12156.5126953125,33627574244,382.7699890136719,384.3399963378906,362.67999267578125,381.0,381.0,5878800.0,15.609999656677246,15.929332733154297,15.542667388916016,15.928000450134277,15.928000450134277,137185500.0,False
191,2019-07-11,352.6199951171875,359.260009765625,350.70001220703125,359.0,352.6058349609375,5059200.0,12139.7138671875,12144.623046875,11158.9228515625,11358.662109375,11358.662109375,28595327690,381.1000061035156,384.5400085449219,378.79998779296875,379.5,379.5,4336300.0,15.87600040435791,16.100000381469727,15.720000267028809,15.90666675567627,15.90666675567627,112716000.0,False
192,2019-07-12,360.0,365.45001220703125,358.1400146484375,365.3299865722656,358.8230895996094,3592800.0,11354.2998046875,11905.4873046875,11179.14453125,11815.986328125,11815.986328125,23534692797,378.67999267578125,379.739990234375,372.7900085449219,373.25,373.25,6636900.0,15.983332633972168,16.358667373657227,15.980667114257812,16.338666915893555,16.338666915893555,138007500.0,False
193,2019-07-13,,,,,,,11813.126953125,11841.95703125,10908.4794921875,11392.37890625,11392.37890625,21042616384,,,,,,,,,,,,,True
194,2019-07-14,,,,,,,11381.0205078125,11451.2041015625,10234.576171875,10256.05859375,10256.05859375,22486000001,,,,,,,,,,,,,True
195,2019-07-15,360.5,362.8500061035156,359.0199890136719,361.6099853515625,355.1693420410156,4814600.0,10257.8388671875,11052.7666015625,9992.0068359375,10895.08984375,10895.08984375,25384047207,372.94000244140625,373.67999267578125,362.29998779296875,366.6000061035156,366.6000061035156,7944700.0,16.53333282470703,16.961332321166992,16.323999404907227,16.899999618530273,16.899999618530273,165001500.0,False
196,2019-07-16,361.260009765625,365.3500061035156,361.20001220703125,362.75,356.2890319824219,2960400.0,10896.6533203125,10996.6328125,9448.1064453125,9477.6416015625,9477.6416015625,24151199070,370.0899963378906,371.3399963378906,364.9200134277344,365.989990234375,365.989990234375,5863200.0,16.6200008392334,16.902000427246094,16.528667449951172,16.825332641601562,16.825332641601562,122235000.0,False
197,2019-07-17,362.75,369.75,362.0,369.5199890136719,362.9384765625,4010000.0,9471.2138671875,9963.134765625,9163.134765625,9693.802734375,9693.802734375,24569921549,366.25,366.5,361.75,362.44000244140625,362.44000244140625,13639500.0,17.044666290283203,17.220666885375977,16.889999389648438,16.99066734313965,16.99066734313965,146470500.0,False
198,2019-07-18,367.6000061035156,368.45001220703125,359.75,361.1099853515625,354.67822265625,4582800.0,9698.5029296875,10736.8427734375,9376.798828125,10666.482421875,10666.482421875,25187024648,323.760009765625,329.8500061035156,320.29998779296875,325.2099914550781,325.2099914550781,31287100.0,17.003332138061523,17.049999237060547,16.792667388916016,16.902666091918945,16.902666091918945,71379000.0,False
199,2019-07-19,370.6700134277344,378.3999938964844,368.5,377.3599853515625,370.6387939453125,9504000.0,10653.9560546875,10716.98046875,10229.62890625,10530.732421875,10530.732421875,20727426310,323.3999938964844,325.8500061035156,314.2300109863281,315.1000061035156,315.1000061035156,16302500.0,17.04599952697754,17.33066749572754,16.974666595458984,17.211999893188477,17.211999893188477,105726000.0,False
200,2019-07-20,,,,,,,10525.8193359375,11048.662109375,10451.2763671875,10767.1396484375,10767.1396484375,20206615155,,,,,,,,,,,,,True
201,2019-07-21,,,,,,,10777.529296875,10841.8876953125,10389.599609375,10599.10546875,10599.10546875,17130580467,,,,,,,,,,,,,True
202,2019-07-22,376.94000244140625,382.4800109863281,371.8900146484375,373.4200134277344,366.7690124511719,4265100.0,10596.9482421875,10651.791015625,10154.921875,10343.1064453125,10343.1064453125,16334414913,312.0,314.5400085449219,305.80999755859375,310.6199951171875,310.6199951171875,17718000.0,17.25,17.476667404174805,16.945999145507812,17.045333862304688,17.045333862304688,102636000.0,False
203,2019-07-23,374.2699890136719,376.42999267578125,370.67999267578125,373.07000732421875,366.4252624511719,3354900.0,10346.748046875,10346.748046875,9883.5947265625,9900.767578125,9900.767578125,17851916995,311.44000244140625,313.5,306.0,307.29998779296875,307.29998779296875,9171100.0,17.11400032043457,17.365333557128906,16.96666717529297,17.344667434692383,17.344667434692383,75346500.0,False
204,2019-07-24,370.2799987792969,371.3599853515625,360.0299987792969,361.42999267578125,354.9925231933594,7447900.0,9887.73046875,9908.796875,9614.306640625,9811.92578125,9811.92578125,17398734322,310.510009765625,319.989990234375,307.25,317.94000244140625,317.94000244140625,11961800.0,17.277999877929688,17.738000869750977,17.21066665649414,17.658666610717773,17.658666610717773,166092000.0,False
205,2019-07-25,356.17999267578125,357.69000244140625,345.7099914550781,348.0899963378906,341.8901672363281,9663700.0,9809.0966796875,10154.25390625,9773.95703125,9911.841796875,9911.841796875,15821952090,318.8599853515625,327.69000244140625,316.29998779296875,326.4599914550781,326.4599914550781,10798500.0,15.566666603088379,15.633333206176758,15.036666870117188,15.254667282104492,15.254667282104492,336274500.0,False
206,2019-07-26,346.20001220703125,348.42999267578125,342.0,345.0,338.8551940917969,4441100.0,9913.126953125,9916.517578125,9717.982421875,9870.3037109375,9870.3037109375,14495714483,328.7900085449219,336.0,327.5,335.7799987792969,335.7799987792969,10847500.0,15.128000259399414,15.350666999816895,14.816666603088379,15.202667236328125,15.202667236328125,150415500.0,False
207,2019-07-27,,,,,,,9871.1650390625,10167.3203125,9411.521484375,9477.677734375,9477.677734375,16817809536,,,,,,,,,,,,,True
208,2019-07-28,,,,,,,9491.626953125,9575.544921875,9252.296875,9552.8603515625,9552.8603515625,13738687093,,,,,,,,,,,,,True
209,2019-07-29,344.989990234375,346.0799865722656,339.1099853515625,340.2099914550781,334.1504821777344,4116600.0,9548.1787109375,9681.6484375,9472.9482421875,9519.1455078125,9519.1455078125,13791445323,335.9800109863281,336.3999938964844,328.7699890136719,332.70001220703125,332.70001220703125,5782800.0,15.13933277130127,15.72933292388916,15.0686674118042,15.718000411987305,15.718000411987305,139099500.0,False
210,2019-07-30,339.8399963378906,347.489990234375,336.55999755859375,347.4599914550781,341.2713623046875,4528000.0,9522.3291015625,9701.759765625,9437.3359375,9607.423828125,9607.423828125,13829811132,329.20001220703125,329.6499938964844,323.2300109863281,325.92999267578125,325.92999267578125,6029300.0,15.526666641235352,16.224000930786133,15.478667259216309,16.150667190551758,16.150667190551758,121635000.0,False
211,2019-07-31,348.489990234375,351.2900085449219,341.04998779296875,341.17999267578125,335.1032409667969,5219700.0,9604.05078125,10085.6279296875,9598.09765625,10085.6279296875,10085.6279296875,16631520648,325.1600036621094,331.7699890136719,318.5299987792969,322.989990234375,322.989990234375,6259500.0,16.200000762939453,16.44533348083496,15.776666641235352,16.107332229614258,16.107332229614258,137673000.0,False
212,2019-08-01,341.9100036621094,344.2900085449219,333.0,334.2900085449219,328.3359375,6465300.0,10077.4423828125,10446.919921875,9922.01953125,10399.6689453125,10399.6689453125,17165337858,324.25,328.5799865722656,318.739990234375,319.5,319.5,6563200.0,16.176666259765625,16.30066680908203,15.451333045959473,15.59000015258789,15.59000015258789,123892500.0,False
213,2019-08-02,334.55999755859375,340.5400085449219,332.32000732421875,339.55999755859375,333.5120849609375,4675400.0,10402.04296875,10657.953125,10371.013671875,10518.1748046875,10518.1748046875,17489094082,317.489990234375,319.4100036621094,311.79998779296875,318.8299865722656,318.8299865722656,6280300.0,15.423333168029785,15.751333236694336,15.281999588012695,15.62266731262207,15.62266731262207,92047500.0,False
214,2019-08-03,,,,,,,10519.2783203125,10946.78125,10503.5048828125,10821.7265625,10821.7265625,15352685061,,,,,,,,,,,,,True
215,2019-08-04,,,,,,,10821.6328125,11009.20703125,10620.2783203125,10970.1845703125,10970.1845703125,16530894787,,,,,,,,,,,,,True
216,2019-08-05,332.4599914550781,333.3699951171875,326.9599914550781,331.05999755859375,325.1634521484375,5876100.0,10960.7353515625,11895.091796875,10960.7353515625,11805.6533203125,11805.6533203125,23875988832,310.9599914550781,313.4200134277344,304.67999267578125,307.6300048828125,307.6300048828125,8692500.0,15.30666732788086,15.424667358398438,15.052000045776367,15.221332550048828,15.221332550048828,105424500.0,False
217,2019-08-06,333.989990234375,335.70001220703125,329.1400146484375,332.45001220703125,326.5287170410156,3653300.0,11811.544921875,12273.8212890625,11290.7314453125,11478.1689453125,11478.1689453125,23635107660,310.5799865722656,311.8800048828125,305.29998779296875,310.1000061035156,310.1000061035156,6179100.0,15.458666801452637,15.5,15.050000190734863,15.383333206176758,15.383333206176758,83463000.0,False
218,2019-08-07,328.6000061035156,333.6499938964844,324.57000732421875,331.3800048828125,325.4777526855469,4187600.0,11476.193359375,12036.990234375,11433.701171875,11941.96875,11941.96875,22194988641,302.55999755859375,305.0,296.80999755859375,304.2900085449219,304.2900085449219,9322400.0,15.100000381469727,15.571332931518555,15.053333282470703,15.561332702636719,15.561332702636719,71647500.0,False
219,2019-08-08,331.29998779296875,336.42999267578125,328.8599853515625,336.3500061035156,332.42071533203125,3673000.0,11954.0400390625,11979.419921875,11556.16796875,11966.4072265625,11966.4072265625,19481591730,311.0299987792969,316.3599853515625,306.6300048828125,315.8999938964844,315.8999938964844,5905900.0,15.630000114440918,15.986666679382324,15.510000228881836,15.886667251586914,15.886667251586914,79114500.0,False
220,2019-08-09,334.05999755859375,339.0799865722656,333.1700134277344,337.54998779296875,333.606689453125,3102900.0,11953.4697265625,11970.4580078125,11709.7451171875,11862.9365234375,11862.9365234375,18339989960,313.739990234375,316.6400146484375,305.67999267578125,308.92999267578125,308.92999267578125,5349100.0,15.736666679382324,15.93066692352295,15.587332725524902,15.667332649230957,15.667332649230957,58473000.0,False
221,2019-08-10,,,,,,,11861.556640625,11915.6552734375,11323.8984375,11354.0244140625,11354.0244140625,18125355447,,,,,,,,,,,,,True
222,2019-08-11,,,,,,,11349.740234375,11523.5791015625,11248.294921875,11523.5791015625,11523.5791015625,15774371518,,,,,,,,,,,,,True
223,2019-08-12,333.67999267578125,336.010009765625,331.3699951171875,332.94000244140625,329.050537109375,2683400.0,11528.189453125,11528.189453125,11320.951171875,11382.6162109375,11382.6162109375,13647198229,305.4599914550781,312.8900146484375,303.239990234375,310.8299865722656,310.8299865722656,6531700.0,15.53266716003418,15.718000411987305,15.25,15.267333030700684,15.267333030700684,69958500.0,False
224,2019-08-13,331.82000732421875,337.3999938964844,330.5,332.8599853515625,328.9714660644531,3689700.0,11385.052734375,11420.0498046875,10830.3271484375,10895.830078125,10895.830078125,16681503537,309.7699890136719,316.42999267578125,308.1600036621094,312.2799987792969,312.2799987792969,5289400.0,15.253999710083008,15.733332633972168,15.170000076293945,15.666666984558105,15.666666984558105,72721500.0,False
225,2019-08-14,328.3500061035156,329.5400085449219,320.4100036621094,320.4200134277344,316.6767883300781,5110400.0,10889.4873046875,10889.556640625,10028.1357421875,10051.7041015625,10051.7041015625,19990838300,308.010009765625,308.4100036621094,298.010009765625,299.1099853515625,299.1099853515625,7355800.0,15.413999557495117,15.433333396911621,14.446000099182129,14.641332626342773,14.641332626342773,143439000.0,False
226,2019-08-15,323.0,328.07000732421875,319.54998779296875,328.0,324.1682434082031,4721800.0,10038.421875,10437.4111328125,9675.31640625,10311.5458984375,10311.5458984375,22899115082,299.5,300.6300048828125,288.0,295.760009765625,295.760009765625,9629200.0,14.723999977111816,14.77066707611084,14.103333473205566,14.37600040435791,14.37600040435791,122394000.0,False
227,2019-08-16,330.2200012207031,331.1600036621094,326.4800109863281,330.45001220703125,326.58966064453125,3866600.0,10319.419921875,10524.349609375,9855.478515625,10374.3388671875,10374.3388671875,20228207096,298.8599853515625,303.54998779296875,296.2699890136719,302.79998779296875,302.79998779296875,6905800.0,14.444000244140625,14.815999984741211,14.40133285522461,14.662667274475098,14.662667274475098,76477500.0,False
228,2019-08-17,,,,,,,10358.72265625,10452.625,10086.6982421875,10231.744140625,10231.744140625,13778035685,,,,,,,,,,,,,True
229,2019-08-18,,,,,,,10233.005859375,10487.0703125,10119.0947265625,10345.810546875,10345.810546875,12999813869,,,,,,,,,,,,,True
230,2019-08-19,334.17999267578125,335.9100036621094,331.3999938964844,333.7799987792969,329.8807067871094,2335600.0,10350.283203125,10916.0537109375,10313.2041015625,10916.0537109375,10916.0537109375,16038264603,306.25,311.75,304.75,309.3800048828125,309.3800048828125,4942200.0,14.947333335876465,15.188667297363281,14.779999732971191,15.121999740600586,15.121999740600586,79644000.0,False
231,2019-08-20,332.4700012207031,333.5,328.8800048828125,331.75,327.87445068359375,2039000.0,10916.3466796875,10947.0419921875,10618.9609375,10763.232421875,10763.232421875,15053082175,304.57000732421875,305.0,297.67999267578125,298.989990234375,298.989990234375,7349900.0,15.174667358398438,15.272666931152344,14.969332695007324,15.057332992553711,15.057332992553711,61878000.0,False
232,2019-08-21,335.4800109863281,342.5799865722656,333.2099914550781,339.989990234375,336.0181884765625,3265600.0,10764.572265625,10798.7294921875,9962.7216796875,10138.0498046875,10138.0498046875,19473084768,301.6099853515625,302.8800048828125,296.20001220703125,297.80999755859375,297.80999755859375,5685400.0,14.800666809082031,14.881333351135254,14.506667137145996,14.722000122070312,14.722000122070312,116914500.0,False
233,2019-08-22,342.42999267578125,356.44000244140625,341.010009765625,354.4100036621094,350.26971435546875,8320900.0,10142.521484375,10232.99609375,9831.462890625,10131.0556640625,10131.0556640625,17097508856,298.6499938964844,300.3299865722656,293.1499938964844,296.92999267578125,296.92999267578125,4974200.0,14.853333473205566,15.026666641235352,14.54800033569336,14.8100004196167,14.8100004196167,98385000.0,False
234,2019-08-23,355.3500061035156,369.69000244140625,354.3500061035156,356.010009765625,351.8510437011719,11518700.0,10136.3095703125,10442.443359375,10078.1923828125,10407.96484375,10407.96484375,15627023886,295.0,299.010009765625,290.32000732421875,291.44000244140625,291.44000244140625,6324900.0,14.664667129516602,14.744667053222656,14.066666603088379,14.09333324432373,14.09333324432373,128079000.0,False
235,2019-08-24,,,,,,,10407.64453125,10418.0205078125,9982.296875,10159.9609375,10159.9609375,15451030650,,,,,,,,,,,,,True
236,2019-08-25,,,,,,,10160.7373046875,10304.6220703125,10008.7890625,10138.517578125,10138.517578125,14153856610,,,,,,,,,,,,,True
237,2019-08-26,365.0400085449219,367.3399963378906,356.8900146484375,359.0400085449219,354.84564208984375,4661100.0,10126.2998046875,10512.328125,10126.2998046875,10370.8203125,10370.8203125,18438654080,295.239990234375,296.95001220703125,292.5,294.9800109863281,294.9800109863281,4695700.0,14.239999771118164,14.334667205810547,14.102666854858398,14.333333015441895,14.333333015441895,75778500.0,False
238,2019-08-27,359.4200134277344,361.30999755859375,353.6199951171875,354.7300109863281,350.58599853515625,3740300.0,10372.826171875,10381.328125,10087.30078125,10185.5,10185.5,14762609503,294.5400085449219,296.7699890136719,287.20001220703125,291.0299987792969,291.0299987792969,6309400.0,14.38266658782959,14.58666706085205,14.135333061218262,14.272000312805176,14.272000312805176,81243000.0,False
239,2019-08-28,353.30999755859375,360.19000244140625,351.17999267578125,359.9700012207031,355.7647705078125,2402000.0,10203.4267578125,10279.3662109375,9716.65625,9754.4228515625,9754.4228515625,17603790323,289.4700012207031,292.82000732421875,287.75,291.7699890136719,291.7699890136719,3955700.0,14.246000289916992,14.483332633972168,14.154000282287598,14.37266731262207,14.37266731262207,48382500.0,False
240,2019-08-29,363.8500061035156,366.0400085449219,360.1700134277344,362.739990234375,358.5024108886719,2717500.0,9756.7861328125,9756.7861328125,9421.6298828125,9510.2001953125,9510.2001953125,17045878501,295.0,299.92999267578125,294.989990234375,296.7799987792969,296.7799987792969,4388500.0,14.600000381469727,14.893333435058594,14.533332824707031,14.780667304992676,14.780667304992676,77692500.0,False
241,2019-08-30,364.3699951171875,366.3699951171875,362.3999938964844,364.0899963378906,359.8366394042969,3147000.0,9514.8447265625,9656.1240234375,9428.302734375,9598.173828125,9598.173828125,13595263986,298.7799987792969,298.94000244140625,290.8500061035156,293.75,293.75,4446400.0,15.276666641235352,15.496000289916992,14.947333335876465,15.040666580200195,15.040666580200195,139809000.0,False
242,2019-08-31,,,,,,,9597.5390625,9673.220703125,9531.7998046875,9630.6640625,9630.6640625,11454806419,,,,,,,,,,,,,True
243,2019-09-01,,,,,,,9630.5927734375,9796.755859375,9582.9443359375,9757.970703125,9757.970703125,11445355859,,,,,,,,,,,,,True
244,2019-09-02,,,,,,,9757.4736328125,10396.591796875,9730.650390625,10346.7607421875,10346.7607421875,17248102294,,,,,,,,,,,,,False
245,2019-09-03,354.1099853515625,355.32000732421875,350.6099853515625,354.4200134277344,350.2796325683594,4272200.0,10345.7255859375,10736.1044921875,10308.5478515625,10623.5400390625,10623.5400390625,19384917989,290.82000732421875,293.8999938964844,288.05999755859375,289.2900085449219,289.2900085449219,3682800.0,14.938667297363281,15.263333320617676,14.87733268737793,15.000666618347168,15.000666618347168,80311500.0,False
246,2019-09-04,357.67999267578125,358.0299987792969,354.42999267578125,356.5299987792969,352.3649597167969,2737100.0,10621.1806640625,10762.64453125,10434.7099609375,10594.4931640625,10594.4931640625,16742664769,291.25,292.3800048828125,286.510009765625,291.5199890136719,291.5199890136719,4652500.0,15.12600040435791,15.230667114257812,14.61400032043457,14.711999893188477,14.711999893188477,86415000.0,False
247,2019-09-05,360.1400146484375,364.7099914550781,359.1300048828125,360.29998779296875,356.09088134765625,3643300.0,10588.18359375,10627.26953125,10516.41796875,10575.533203125,10575.533203125,14551239508,285.32000732421875,293.9700012207031,282.7900085449219,293.25,293.25,8966800.0,14.833333015441895,15.319999694824219,14.723333358764648,15.305333137512207,15.305333137512207,110929500.0,False
248,2019-09-06,361.6099853515625,364.9100036621094,359.1199951171875,363.0,358.7593688964844,3022600.0,10578.1982421875,10898.76171875,10292.2998046875,10353.302734375,10353.302734375,19536574783,293.3500061035156,293.3500061035156,287.0299987792969,290.1700134277344,290.1700134277344,5166600.0,15.146666526794434,15.309332847595215,15.011333465576172,15.16333293914795,15.16333293914795,62841000.0,False
249,2019-09-07,,,,,,,10353.931640625,10558.673828125,10348.9189453125,10517.2548828125,10517.2548828125,15307366476,,,,,,,,,,,,,True
250,2019-09-08,,,,,,,10518.1142578125,10595.6376953125,10409.0908203125,10441.2763671875,10441.2763671875,13670567493,,,,,,,,,,,,,True
251,2019-09-09,357.9800109863281,360.92999267578125,354.7300109863281,358.7799987792969,354.5886535644531,4183300.0,10443.228515625,10450.3115234375,10144.9296875,10334.974609375,10334.974609375,17595943368,294.80999755859375,301.54998779296875,290.6000061035156,294.3399963378906,294.3399963378906,8232700.0,15.333333015441895,15.583999633789062,15.281999588012695,15.452667236328125,15.452667236328125,72040500.0,False
252,2019-09-10,359.0,369.489990234375,358.54998779296875,369.489990234375,365.17352294921875,4547200.0,10336.408203125,10394.353515625,10020.5732421875,10115.9755859375,10115.9755859375,14906809639,291.1600036621094,297.1700134277344,282.6600036621094,287.989990234375,287.989990234375,12320200.0,15.386667251586914,15.702667236328125,15.262666702270508,15.702667236328125,15.702667236328125,73255500.0,False
253,2019-09-11,368.739990234375,383.5,368.0,382.94000244140625,378.4664306640625,8437000.0,10123.03515625,10215.9482421875,9980.7763671875,10178.3720703125,10178.3720703125,15428063426,285.70001220703125,292.6499938964844,284.6099853515625,288.2699890136719,288.2699890136719,7405900.0,15.825332641601562,16.544666290283203,15.733332633972168,16.47333335876465,16.47333335876465,150642000.0,False
254,2019-09-12,383.7099914550781,384.0,374.30999755859375,375.6300048828125,371.2418212890625,4495300.0,10176.8193359375,10442.25390625,10099.2421875,10410.126953125,10410.126953125,15323563925,288.1000061035156,292.7300109863281,286.6000061035156,288.8599853515625,288.8599853515625,5010900.0,16.51333236694336,16.899999618530273,16.293333053588867,16.391332626342773,16.391332626342773,128718000.0,False
255,2019-09-13,377.3900146484375,381.75,377.04998779296875,379.760009765625,375.3235778808594,3628900.0,10415.3623046875,10441.4892578125,10226.5966796875,10360.546875,10360.546875,14109864675,290.6099853515625,296.6199951171875,290.0400085449219,294.1499938964844,294.1499938964844,6583100.0,16.464000701904297,16.56333351135254,16.32466697692871,16.34666633605957,16.34666633605957,79696500.0,False
256,2019-09-14,,,,,,,10345.4033203125,10422.1337890625,10291.6943359375,10358.048828125,10358.048828125,13468713124,,,,,,,,,,,,,True
257,2019-09-15,,,,,,,10356.4658203125,10387.03515625,10313.0927734375,10347.712890625,10347.712890625,12043433567,,,,,,,,,,,,,True
258,2019-09-16,378.1400146484375,381.6300048828125,375.0,378.8500061035156,374.4241943359375,3055500.0,10347.22265625,10386.8671875,10189.744140625,10276.7939453125,10276.7939453125,15160167779,294.2300109863281,297.42999267578125,289.7799987792969,294.2900085449219,294.2900085449219,5307400.0,16.399999618530273,16.495332717895508,16.077999114990234,16.187332153320312,16.187332153320312,70921500.0,False
259,2019-09-17,378.4100036621094,385.30999755859375,377.79998779296875,384.20001220703125,379.7117004394531,3269500.0,10281.513671875,10296.771484375,10199.7392578125,10241.2724609375,10241.2724609375,15304603363,294.5,299.1499938964844,291.7900085449219,298.6000061035156,298.6000061035156,4777100.0,16.1646671295166,16.373332977294922,16.024667739868164,16.319332122802734,16.319332122802734,57981000.0,False
260,2019-09-18,383.25,386.739990234375,379.79998779296875,386.4100036621094,381.8959045410156,4186400.0,10247.7958984375,10275.9287109375,10191.4697265625,10198.248046875,10198.248046875,16169268880,294.989990234375,296.04998779296875,287.45001220703125,291.55999755859375,291.55999755859375,7811100.0,16.333332061767578,16.544666290283203,16.158000946044922,16.232667922973633,16.232667922973633,62553000.0,False
261,2019-09-19,386.1400146484375,388.5199890136719,382.8999938964844,384.44000244140625,379.94891357421875,2928800.0,10200.49609375,10295.6689453125,9851.6923828125,10266.4150390625,10266.4150390625,19937691247,291.55999755859375,293.80999755859375,283.3999938964844,286.6000061035156,286.6000061035156,8461300.0,16.399999618530273,16.529333114624023,16.32266616821289,16.440000534057617,16.440000534057617,71937000.0,False
262,2019-09-20,384.1099853515625,384.7300109863281,377.9200134277344,379.3900146484375,374.9579162597656,6643000.0,10266.318359375,10285.8720703125,10132.1865234375,10181.6416015625,10181.6416015625,14734189639,280.260009765625,282.5,266.0,270.75,270.75,23832800.0,16.432666778564453,16.463333129882812,15.87733268737793,16.041332244873047,16.041332244873047,95295000.0,False
263,2019-09-21,,,,,,,10183.6484375,10188.09765625,10000.7080078125,10019.716796875,10019.716796875,13425266806,,,,,,,,,,,,,True
264,2019-09-22,,,,,,,10024.115234375,10074.4443359375,9922.533203125,10070.392578125,10070.392578125,13199651698,,,,,,,,,,,,,True
265,2019-09-23,376.6099853515625,380.1000061035156,374.4200134277344,377.0299987792969,372.6254577636719,2674900.0,10067.962890625,10074.23828125,9727.1435546875,9729.32421875,9729.32421875,15144925408,268.3500061035156,273.3900146484375,261.8900146484375,265.9200134277344,265.9200134277344,13478600.0,16.0,16.345333099365234,15.947999954223633,16.082000732421875,16.082000732421875,65103000.0,False
266,2019-09-24,379.5400085449219,381.8900146484375,375.30999755859375,381.6499938964844,377.1914978027344,3533300.0,9729.3212890625,9804.3173828125,8370.8017578125,8620.56640625,8620.56640625,25002886689,262.5,265.0,252.27999877929688,254.58999633789062,254.58999633789062,16338200.0,16.101333618164062,16.132667541503906,14.840666770935059,14.880666732788086,14.880666732788086,193372500.0,False
267,2019-09-25,384.9100036621094,391.0,383.1000061035156,386.20001220703125,381.6883544921875,4705500.0,8603.4287109375,8744.828125,8325.396484375,8486.9931640625,8486.9931640625,21744728353,255.7100067138672,266.6000061035156,253.6999969482422,264.75,264.75,11643800.0,14.970666885375977,15.26533317565918,14.557332992553711,15.24666690826416,15.24666690826416,141406500.0,False
268,2019-09-26,387.1000061035156,388.2300109863281,383.3299865722656,386.8900146484375,382.37030029296875,2520400.0,8487.669921875,8515.685546875,7895.62939453125,8118.9677734375,8118.9677734375,19258205289,266.4200134277344,268.04998779296875,260.20001220703125,263.30999755859375,263.30999755859375,7684000.0,15.37733268737793,16.220666885375977,15.15999984741211,16.17066764831543,16.17066764831543,178267500.0,False
269,2019-09-27,388.19000244140625,389.69000244140625,381.30999755859375,382.8599853515625,378.3873596191406,2730800.0,8113.10107421875,8271.5205078125,7965.9228515625,8251.845703125,8251.845703125,16408941156,266.17999267578125,267.44000244140625,260.3900146484375,263.0799865722656,263.0799865722656,7328300.0,16.14666748046875,16.58066749572754,15.915332794189453,16.142000198364258,16.142000198364258,166746000.0,False
270,2019-09-28,,,,,,,8251.2734375,8285.6171875,8125.431640625,8245.9150390625,8245.9150390625,14141152736,,,,,,,,,,,,,True
271,2019-09-29,,,,,,,8246.037109375,8261.70703125,7990.4970703125,8104.185546875,8104.185546875,13034629109,,,,,,,,,,,,,True
272,2019-09-30,383.0,383.7699890136719,376.69000244140625,380.4700012207031,376.0252685546875,3183300.0,8104.2265625,8314.2314453125,7830.7587890625,8293.8681640625,8293.8681640625,17115474183,264.0,268.8800048828125,262.7799987792969,267.6199951171875,267.6199951171875,6727200.0,16.200000762939453,16.26533317565918,15.740667343139648,16.058000564575195,16.058000564575195,88197000.0,False
273,2019-10-01,381.70001220703125,382.8500061035156,374.6300048828125,374.94000244140625,370.55987548828125,2943800.0,8299.720703125,8497.6923828125,8232.6796875,8343.2763671875,8343.2763671875,15305343413,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300.0,16.100000381469727,16.39666748046875,15.942000389099121,16.312667846679688,16.312667846679688,92439000.0,False
274,2019-10-02,371.8500061035156,372.989990234375,363.7699890136719,367.3599853515625,363.06842041015625,3698300.0,8344.212890625,8393.0419921875,8227.6953125,8393.0419921875,8393.0419921875,13125712443,263.6099853515625,269.3500061035156,262.19000244140625,268.0299987792969,268.0299987792969,7659100.0,16.21933364868164,16.309999465942383,15.961999893188477,16.208667755126953,16.208667755126953,84471000.0,False
275,2019-10-03,366.2099914550781,372.25,363.2300109863281,372.07000732421875,367.7234191894531,2623900.0,8390.7744140625,8414.2275390625,8146.43701171875,8259.9921875,8259.9921875,13668823409,267.7799987792969,268.8399963378906,257.010009765625,268.1499938964844,268.1499938964844,8951000.0,15.457332611083984,15.631999969482422,14.95199966430664,15.535332679748535,15.535332679748535,226267500.0,False
276,2019-10-04,372.25,376.1300048828125,371.7200012207031,375.70001220703125,371.31103515625,2008400.0,8259.494140625,8260.0556640625,8151.23681640625,8205.939453125,8205.939453125,13139456229,268.20001220703125,275.4800109863281,266.4700012207031,272.7900085449219,272.7900085449219,9890400.0,15.440667152404785,15.652000427246094,15.204667091369629,15.428667068481445,15.428667068481445,119925000.0,False
277,2019-10-05,,,,,,,8210.1494140625,8215.5263671875,8071.12060546875,8151.50048828125,8151.50048828125,12200497197,,,,,,,,,,,,,True
278,2019-10-06,,,,,,,8149.876953125,8161.41015625,7958.8505859375,7988.15576171875,7988.15576171875,13160830305,,,,,,,,,,,,,True
