uuid,title,description,keywords,snippet,url,image_url,language,published_at,source,relevance_score,type,industry,match_score,sentiment_score
f46fdf8f-4ff4-4739-925c-3c13f8be2511,Jim Cramer Says This Stock Up 23% In A Month Is 'A Great Speculative Buy',On CNBC’s,,"On CNBC’s ""Mad Money Lightning Round,"" Jim Cramer said Biohaven Ltd BHVN is a ""great speculative buy.""

Analysts agree, Benzinga data shows a consensus Overwe...",https://www.benzinga.com/trading-ideas/long-ideas/23/01/30455566/jim-cramer-says-this-stock-up-23-in-a-month-is-a-great-speculative-buy,https://cdn.benzinga.com/files/images/story/2023/01/18/jim_cramer_shutterstock2.jpg?width=1200&height=800&fit=crop,en,2023-01-18T13:32:57.000000Z,benzinga.com,,equity,Industrials,26.95473857142857,0.3612000000000001
d9a2d9c4-a953-4ad5-87d1-04034e389529,Boeing Awarded NASA Sustainable Flight Demonstrator Contract,/PRNewswire/ -- NASA has selected Boeing [NYSE: BA] and its industry team to lead the development and flight testing of a full-scale Transonic Truss-Braced...,Boeing,"ARLINGTON, Va., Jan. 18, 2023 /PRNewswire/ -- NASA has selected Boeing [NYSE: BA] and its industry team to lead the development and flight testing of a full-sca...",https://www.prnewswire.com:443/news-releases/boeing-awarded-nasa-sustainable-flight-demonstrator-contract-301724978.html,https://mma.prnewswire.com/media/1985779/SFD_rendering.jpg?p=facebook,en,2023-01-18T16:50:00.000000Z,prnewswire.com,,equity,Industrials,21.961552,0.0
5f6e4b99-5b9c-486e-a8a3-9870956e4213,"NASA Issues Award for Greener, More Fuel-Efficient Airliner of Future","/PRNewswire/ -- NASA announced Wednesday it has issued an award to The Boeing Company for the agency's Sustainable Flight Demonstrator project, which seeks to...",NASA,"WASHINGTON, Jan. 18, 2023 /PRNewswire/ -- NASA announced Wednesday it has issued an award to The Boeing Company for the agency's Sustainable Flight Demonstrator...",https://www.prnewswire.com:443/news-releases/nasa-issues-award-for-greener-more-fuel-efficient-airliner-of-future-301725001.html,https://mma.prnewswire.com/media/1986004/Nelson_and_plane_ID_512967ff12fe.jpg?p=facebook,en,2023-01-18T17:14:00.000000Z,prnewswire.com,,equity,Industrials,20.69702857142857,0.5181
d9946597-b6e8-49d3-940b-dea57c5de436,Here’s Why Airline Stocks Are Soaring Right Now,"Stocks Analysis by Frank Holmes covering: S&P 500, Boeing Co, Airbus Group SE, Delta Air Lines Inc. Read Frank Holmes's latest article on Investing.com",,US500 -0.20% Add to/Remove from Watchlist BA -1.27% Add to/Remove from Watchlist AIR +1.32% Add to/Remove from Watchlist DAL +0.16% Add to/Remove from Watchlist...,https://www.investing.com/analysis/heres-why-airline-stocks-are-soaring-right-now-200634451,https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,en,2023-01-18T05:18:00.000000Z,investing.com,,equity,N/A,14.623301999999999,0.23335
2404c62f-862c-48fb-84bb-92f1b17fd810,Who's to blame? Jet delivery delays spark penalties battle By Reuters,Who's to blame? Jet delivery delays spark penalties battle,,"© Reuters. FILE PHOTO: An Airbus A321 is being assembled in the final assembly line hangar at the Airbus U.S. Manufacturing Facility in Mobile, Alabama Septemb...",https://www.investing.com/news/stock-market-news/whos-to-blame-jet-delivery-delays-spark-penalties-battle-2982742,https://i-invdn-com.investing.com/news/LYNXNPEC0O18V_L.jpg,en,2023-01-18T11:31:39.000000Z,investing.com,,equity,Industrials,13.456871,-0.7717
5af7a8b7-99c6-4c9f-82d5-9a39d8f92b91,"Boeing Stock: Buy The Rumor, Sell The Fact (NYSE:BA)",Boeing analyst estimates for earnings are higher than most. Read why this could align the BA stock for either a big positive surprise or utter disappointment.,,"nycshooter/iStock Unreleased via Getty Images

Jet maker Boeing (NYSE:BA) will be reporting its fourth quarter and full year earnings on the 25th of January bef...",https://seekingalpha.com/article/4570953-boeing-earnings-buy-rumor-sell-fact,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/459025929/image_459025929.jpg?io=getty-c-w1536,en,2023-01-19T17:24:10.000000Z,seekingalpha.com,,equity,Industrials,51.853607,0.37708
aa61cdc1-1b4e-41a7-8de7-c44079863cc7,U.S. judge orders Boeing arraigned on MAX fraud charge By Reuters,U.S. judge orders Boeing arraigned on MAX fraud charge,,"© Reuters. FILE PHOTO: The Boeing logo is seen on the side of a Boeing 737 MAX at the Farnborough International Airshow, in Farnborough, Britain, July 20, 2022...",https://www.investing.com/news/stock-market-news/us-judge-orders-boeing-arraigned-on-max-fraud-charge-2984188,https://i-invdn-com.investing.com/news/Boeing_1_800x533_L_1411540619.jpg,en,2023-01-19T19:43:03.000000Z,investing.com,,equity,Industrials,18.496332,0.0
13efafb2-21c1-499a-9fc4-ed224bb701fe,The Worldwide LEO and GEO Satellite Industry is Expected to Reach $43.9 Billion by 2031 at a 14.3% CAGR,"/PRNewswire/ -- The ""LEO and GEO Satellite Market By Orbit Type, By Application, By End-Use: Global Opportunity Analysis and Industry Forecast, 2021-2031""...","Research and Markets, Aerospace, Defense, Computer & Electronics, Publishing & Information Services, Market Research Reports","DUBLIN, Jan. 20, 2023 /PRNewswire/ -- The ""LEO and GEO Satellite Market By Orbit Type, By Application, By End-Use: Global Opportunity Analysis and Industry Fore...",https://www.prnewswire.com/news-releases/the-worldwide-leo-and-geo-satellite-industry-is-expected-to-reach-43-9-billion-by-2031-at-a-14-3-cagr-301726810.html,https://mma.prnewswire.com/media/539438/Research_and_Markets_Logo.jpg?p=facebook,en,2023-01-20T22:40:00.000000Z,prnewswire.com,,equity,Industrials,11.099854285714287,0.0
010f6da2-5989-42c1-bb9e-609b2113e082,Here’s Why Airline Stocks Are Soaring Right Now,"Shares of global airline stocks advanced more than 12% last week, indicating that investors were unfazed by the service outage that temporarily grounded planes in the U.S.",,"Shares of global airline stocks advanced more than 12% last week, indicating that investors were unfazed by the service outage that temporarily grounded planes ...",https://www.etftrends.com/heres-why-airline-stocks-are-soaring-right-now/,https://www.etftrends.com/wp-content/uploads/2023/01/Heres-Why-Airline-Stocks-Are-Soaring-Right-Now.png,en,2023-01-21T13:30:15.000000Z,etftrends.com,,equity,Industrials,13.820751000000001,0.23335
1d16acf9-b3fd-4e4b-be32-387e98e84fd9,Greek police search Ryanair passenger plane over bomb threat By Reuters,Greek police search Ryanair passenger plane over bomb threat,,"2/2 © Reuters. Passengers of a Ryanair plane ride on a bus, after their flight landed at Athens' International Eleftherios Venizelos airport, following a bomb ...",https://www.investing.com/news/stock-market-news/greek-police-search-ryanair-passenger-plane-over-bomb-threat-2985367,https://i-invdn-com.investing.com/news/LYNXMPEABJ00T_L.jpg,en,2023-01-22T19:53:04.000000Z,investing.com,,equity,Industrials,18.307701,0.1531
