future,influential,trustworthy,not clickbait,finbert_Score,bart_Score,vader_Score,future_finbert,future_bart,future_vader,influential_finbert,influential_bart,influential_vader,trustworthy_finbert,trustworthy_bart,trustworthy_vader,clickbait_finbert,clickbait_bart,clickbait_vader,Date,^GSPC_Close,EURUSD=X_Close,NFLX_Open,NFLX_High,NFLX_Low,NFLX_Close,mean_future,mean_influential,mean_trustworthy,mean_clickbait,norm_rsi_14,norm_rsi_gspc_14,norm_slowk_14,vwap_14,norm_roc_14,log_return_1,log_return_5,log_return_10,log_return_20,log_return_gspc_1,log_return_gspc_5,log_return_gspc_10,log_return_gspc_20,target_1,target_5,target_10,target_20,minmax_^GSPC_Volume,minmax_NFLX_Volume,minmax_daily_variation,minmax_high_close_pressure,minmax_low_open_pressure,minmax_low_norm,minmax_close_norm,minmax_high_norm,minmax_open_norm
0.16322717269261677,0.38565590381622317,0.3454924861590068,0.12249799470106758,0.03743634859999998,0.2577315154330184,0.3357466666666667,0.0124341142339448,0.10787278568469706,0.13550418431023759,0.0357153684449076,0.24910819209068075,0.32384504758755367,0.032213474095511,0.22410530685605462,0.2909936400838694,0.01750728131507616,0.07084542671261163,0.10171740614831448,2021-01-01,3756.070068359375,1.218026876449585,525.530029296875,545.5,523.1500244140625,540.72998046875,0.08527036140962647,0.20288953604104737,0.1824374736784783,0.06335670472533408,0.6372562717139253,0.6829123762771429,0.8756836033811922,527.5900894630298,0.03504842494078683,0.0,0.05075520136905176,0.01168183880065854,0.08169767394236338,0.0,0.014213695517916847,0.012500405590541774,0.015278231015502186,-0.033606328570916943,-0.05772532228869309,-0.08236010472356714,-0.015543711371955204,0.1780615860102587,0.031075629654134018,0.25139229135700397,0.0988707188245191,0.966030760940973,0.6042172069967742,0.6174938598500548,0.5482927746956041,0.523108664413531
0.2570481938975198,0.9766349366733006,0.8724820358412606,0.3202711428914751,0.3103458208571429,0.6951501370141548,0.2313142857142857,0.0624325403310961,0.1652931542641574,0.0570622544156653,0.305828382562071,0.6821673268088685,0.2253990932992526,0.298275207462443,0.6301729611715087,0.2200786732895034,0.0849805625370964,0.2118714275166578,0.0644672513331685,2021-01-04,3700.64990234375,1.2250697612762451,539.0,540.7999877929688,515.0900268554688,522.8599853515625,0.09492931633697294,0.4044649342233974,0.3828422806411517,0.12043974712897422,0.5280998998045492,0.5368128192898427,0.40995523769832054,528.0702487100522,0.005925499020910569,-0.033606328570916943,0.0071786528830868335,-0.011504520493832437,0.013633339012350199,-0.014864762712026192,-0.009335774732521784,0.0015495713654249954,0.0023509817424400836,-0.0039476463346987956,-0.0465072250854508,-0.0487537761526502,0.03047602510561287,0.4000623937432135,0.02390002142311562,0.288235965320273,0.36255909493573524,0.6672670346090115,0.5593708130866006,0.5245966275833136,0.5200628275256745,0.594888504417943
0.3121662916881697,0.9714961647987366,0.8607475331851414,0.2945843051586832,0.3267203875714285,0.6511884825969381,0.3781571428571428,0.1147390215181247,0.2210060614446722,0.144698813327189,0.3170431215254316,0.6291286972853319,0.3719247376629284,0.2918629854789393,0.5654607757427025,0.4000460825673171,0.1136567383206914,0.1702949410791387,0.0808867460943758,2021-01-05,3726.860107421875,1.2251598834991455,521.5499877929688,526.780029296875,515.8900146484375,520.7999877929688,0.16014796542999532,0.439365518824564,0.4191232812629863,0.12161280849806864,0.5171037755691973,0.58232330205241,0.35626751758518993,527.9797924759969,-0.007678732476509844,-0.0039476463346987956,-0.01915109352296973,-0.012460503479887919,0.015753262428162884,0.00705763138336124,-4.827852188071802e-05,0.010682447440556686,0.006625341955629693,-0.039778468431795666,-0.052324605404632685,-0.03722424198017649,0.051201098688369306,0.34879553473614466,0.013979529191076782,0.0971443104611622,0.12489738053156114,0.918600087433753,0.5640380779686947,0.5146261405610035,0.44438937588247285,0.4989698382916732
0.4009758863184187,0.974822415245904,0.7563055356343588,0.3399888508849674,-0.3268516694111111,0.6522089678587185,0.3929333333333333,-0.1331061472002039,0.254113413595169,0.1613654497481054,-0.3169609980335828,0.6369607518141902,0.3810729318042596,-0.1998562598871728,0.4854973051624247,0.2985519956601991,-0.1365683181104032,0.2190237354143826,0.1285592773771948,2021-01-06,3748.139892578125,1.230027437210083,511.9700012207031,513.0999755859375,499.5,500.489990234375,0.09412423871435682,0.23369089519495567,0.19473101364515033,0.0703382315603914,0.423480325695775,0.615366601539897,0.021521526834239132,525.0766984430825,-0.06081822611159228,-0.039778468431795666,-0.04702945727819241,-0.027569044839954593,0.013862114067078046,0.005693603382475487,0.004304676765514159,0.01563051755121414,0.020299910286578182,0.016644312937253325,0.014480394088339565,0.15831227287976102,0.0749625256024462,0.5269187889809748,0.030726652399729604,0.13764309547881867,0.2682965815166926,0.8173046519540457,0.49242632383034435,0.4258585477324366,0.38547347646162144,0.461672844355864
0.3792501594871282,0.970678299665451,0.8878799453377724,0.3104259874671697,0.06887682975,0.4173113971482962,0.519675,0.0159829766179004,0.1184938416296463,0.1797346441829577,0.0669218112150702,0.4077341510330085,0.5033969492092729,0.0659490332102682,0.3716866269012049,0.4635082825876772,0.0192277978269131,0.1287909516324364,0.1525076476633548,2021-01-07,3803.7900390625,1.2341108322143557,508.2799987792969,516.4400024414062,506.4200134277344,508.8900146484375,0.10473715414350147,0.3260176371524505,0.3003813142330501,0.10017546570756812,0.4665027131368164,0.6854501916573601,0.2041307532269022,523.2368331423451,-0.04782486102496805,0.016644312937253325,-0.06068813040015808,-0.009932929031106319,0.015446193599137459,0.0147382601077517,0.012624732161562235,0.026838427679479082,0.036324104922101697,0.0029628081114649873,-0.015905320291231817,0.1305203377690507,0.08160589875176161,0.4102388616285735,0.018161957240066827,0.08883227192508283,0.16180364492372465,0.9725519174533722,0.5383982439815092,0.4777026629358323,0.4136432111333921,0.45110021281446055
0.31419339060783386,0.9705675458908081,0.9153559422492981,0.3056433552503585,0.25342961397999997,0.270501257777214,0.213872,0.0874491101422863,0.07926518082314825,0.07499287501335142,0.24828317598155009,0.26064953874033203,0.20493387077879904,0.23600656757277877,0.2520193791706371,0.19220209310793873,0.07996877807807927,0.06807229951519336,0.07979766692382094,2021-01-08,3824.679931640625,1.227144479751587,511.30999755859375,513.239990234375,504.510009765625,510.3999938964844,0.08056905532626199,0.237955528500227,0.22674267995045155,0.0759462481723645,0.47410000230969357,0.7070299766234197,0.23695638905400818,521.9682840237141,-0.03499646478208644,0.0029628081114649873,-0.05772532228869309,-0.006970120919641332,0.014167267422122265,0.005476837393516121,0.018101569555078356,0.0323152650729952,0.04306674039984948,-0.02238823136767465,-0.024634782434874047,0.10193182053469751,0.07615885131411027,0.3708050485728036,0.012768328308111336,0.07002348842553896,0.06050323092316665,0.9002462212659613,0.5347721181257232,0.4917460394736497,0.40293726552144227,0.47492489678754835
0.3131155868371327,0.9783360262711844,0.8793856302897135,0.3065262610713641,0.3802554916666666,0.6943702846765518,0.4112499999999999,0.1045887457007084,0.207364894589647,0.138108235173424,0.3726394835457063,0.6796596959976466,0.402723433453838,0.3639455240762783,0.6163208437853136,0.3540100549509128,0.1144262450283954,0.206760172829116,0.1462520557890335,2021-01-11,3799.610107421875,1.218620538711548,507.8399963378906,510.7300109863281,497.9500122070313,499.1000061035156,0.15002062515459313,0.4850075376657303,0.44475880760416825,0.1558128245488483,0.4252905581432962,0.6494461404676537,0.024184946197911956,520.2561660724308,-0.05353385938869936,-0.02238823136767465,-0.0465072250854508,-0.039328572202363965,-0.04566534065112826,-0.006576327616620858,0.02639000465048369,0.017054229917961905,0.04085920102837548,-0.009765026653880682,-0.0022465510671993982,0.10936375274865373,0.09332277099464292,0.3336094296776565,0.019068843901187203,0.12767781225600544,0.24945836211689493,0.8539255700302578,0.5086147814774811,0.4423158694699012,0.39837989644198624,0.46487055008162415
0.2314279813319444,0.9638317704200744,0.8779467821121216,0.2900296650826931,0.0790089447,0.6406335702631623,0.27764,-0.0155243696640962,0.1582173403932038,0.0913784429846704,0.0771629322734681,0.6190043566899999,0.2623719350218773,0.0663730503771312,0.5637545237613362,0.2453269490897655,-0.000138119594712,0.1683069874262906,0.0745119972830265,2021-01-12,3801.18994140625,1.2160701751708984,500.0,501.0899963378906,485.6700134277344,494.25,0.07802380457125933,0.31951307466178175,0.29181817440941094,0.08089362170486837,0.40597181866055637,0.6513730819637763,0.1434061256541031,517.2380914571722,-0.03932121994390953,-0.009765026653880682,-0.052324605404632685,-0.07147569892760242,-0.05036423944336654,0.0004157020305690651,0.019748075297691514,0.019699796775810796,0.0284364210367265,0.027026531061176584,0.015100363424456198,0.12833581189114263,0.12323323997886515,0.3976379856978063,0.03560324995476922,0.1681099804161121,0.1490153256738858,0.7850283021492039,0.45824207353010094,0.432219788996973,0.36134618104356875,0.43726492098431535
0.2698125969618559,0.9744882807135582,0.8727983981370926,0.3294362742453813,0.087529851875,0.517688674852252,0.48795,0.0307886781116622,0.1378957416711602,0.1491404103599488,0.0826930299823492,0.503601295297508,0.4737510317534208,0.1121012210862631,0.4710540299138749,0.4360434243194759,0.0220017867521716,0.1699833115936893,0.1640540621247142,2021-01-13,3809.840087890625,1.220889449119568,495.5,512.3499755859375,493.010009765625,507.7900085449219,0.1059416100475904,0.35334845234442597,0.3397328917732046,0.11867972015685836,0.4773499794686296,0.6623181432305583,0.36971419156963825,516.1075798636969,-0.01202397515510248,0.027026531061176584,0.014480394088339565,-0.032549063189852845,-0.033006440080914246,0.0022730563867252584,0.016327528301941285,0.020632205067455445,0.028938251803127812,-0.013741401442318057,0.14383187879142145,0.03004875652804806,0.10425909132573086,0.3501848837856074,0.028348913666358062,0.22647393657907613,0.10024509141980183,0.9623071051965595,0.5034043747637704,0.5079008387027,0.4300218113987153,0.4180037976800475
0.3480075214590345,0.974837269101824,0.8936112352779934,0.2424363110746656,0.0271031648571428,0.6826322517756905,0.4763142857142857,0.0167965245991494,0.2201497599701382,0.1766651860360588,0.0257156687066078,0.6653002168614061,0.4634740377783775,0.0086878369166141,0.6184663550309294,0.4158820334843227,0.0239959494606387,0.150316895934431,0.1328687263287603,2021-01-14,3795.5400390625,1.2162491083145142,507.3500061035156,514.5,499.5799865722656,500.8599853515625,0.13787049020178213,0.3848299744487971,0.347678741810622,0.10239385724127666,0.44769862746906514,0.6272588757830917,0.253885598076826,515.3267227249601,-0.02550729828364813,-0.013741401442318057,-0.015905320291231817,-0.0765934506913899,-0.062007243446741356,-0.00376051306874281,-0.0021712448745532242,0.010453487287009011,0.019436595925402145,-0.005766654032177243,0.14642565806028252,0.0726465433791672,0.10729738177651171,0.4222484480160966,0.021878829949667035,0.15790508895879474,0.2928547268619951,0.8851264750087169,0.5427905042463004,0.4759565477460286,0.44630598047726533,0.48933929075059135
