uuid,title,description,keywords,snippet,url,image_url,language,published_at,source,relevance_score,type,industry,match_score,sentiment_score
90a67fd4-cb0d-4eb6-9070-08aac6e81d56,"Independence Bank of Kentucky Has $103,000 Holdings in Tesla, Inc. (NASDAQ:TSLA)","Read Independence Bank of Kentucky Has $103,000 Holdings in Tesla, Inc. (NASDAQ:TSLA) at ETF Daily News","Tesla, NASDAQ:TSLA, TSLA, Auto/Tires/Truck, 88160R10, SEC Filings, 13F, Hedge Fund Holdings, Institutional Investor Holdings","Independence Bank of Kentucky cut its stake in Tesla, Inc. (NASDAQ:TSLA – Get Rating) by 23.0% in the fourth quarter, according to the company in its most rec...",https://www.etfdailynews.com/2022/03/28/independence-bank-of-kentucky-has-103000-holdings-in-tesla-inc-nasdaqtsla/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/tesla-motors-inc-logo.jpg&w=240&h=240&zc=2,en,2022-03-28T14:26:46.000000Z,etfdailynews.com,,equity,Consumer Cyclical,67.30254950000001,0.422055
43c82114-5a26-4ad5-aeb6-8f36ac18cffb,"Markets Rally To Open The Week; Tesla, Atlassian Lead The Nasdaq-100 Higher",U.S. indices rallied into the close and finished higher amid continued Russia-Ukraine concerns. A pullback in oil prices following the recent crude rally ...,,U.S. indices rallied into the close and finished higher amid continued Russia-Ukraine concerns. A pullback in oil prices following the recent crude rally has he...,https://www.benzinga.com/news/22/03/26333648/markets-rally-to-open-the-week-tesla-atlassian-lead-the-nasdaq-100-higher,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/laptop-2561018_1.jpg,en,2022-03-28T20:40:29.000000Z,benzinga.com,,equity,Consumer Cyclical,37.635539666666666,-0.0129
74d977c8-9821-4db1-9e9d-8f887909db7d,Why did Tesla stock jump today? (NASDAQ:TSLA),Tesla stock broke out on Monday after the electric vehicle producer set a shareholder vote next fall for a new stock split. Read more.,,"Tesla (TSLA +7.5%) broke out on Monday after the electric vehicle producer set a shareholder vote next fall for a new stock split.

The company will formally re...",https://seekingalpha.com/news/3818133-why-did-tesla-stock-jump-today,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1340087657/image_1340087657.jpg?io=getty-c-w750,en,2022-03-28T19:39:50.000000Z,seekingalpha.com,,equity,Consumer Cyclical,68.97029,0.10228
11f8a465-5336-41f8-b580-f5625f3e06ba,Tesla Stock Forecast: Why It Rose In March And Where It's Headed (NASDAQ:TSLA),Tesla demonstrated its production and pricing leadership amid the current crisis exacerbated by the Russia-Ukraine conflict. See the forecast for TSLA stock.,,"Justin Sullivan/Getty Images News

Investment Thesis

Tesla, Inc. (NASDAQ:TSLA) stock had a fantastic eight-day winning streak that finally ended on Friday. Tes...",https://seekingalpha.com/article/4498168-tesla-stock-forecast-rose-march-where-its-headed,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/490597708/image_490597708.jpg?io=getty-c-w750,en,2022-03-28T17:21:37.000000Z,seekingalpha.com,,equity,Consumer Cyclical,30.979265666666674,0.251609
a94a3cf1-21d3-46ea-b559-5ec67a4114ec,Elon Musk Says He Personally Tests Out Tesla FSD Beta Before Every Release,Tesla Inc (NASDAQ: TSLA) CEO Elon Musk has said he personally tests out beta full self-driving software versions of his ...,,Tesla Inc (NASDAQ: TSLA) CEO Elon Musk has said he personally tests out beta full self-driving software versions of his company's electric vehicles right before...,https://www.benzinga.com/news/22/03/26315062/elon-musk-says-he-personally-tests-out-tesla-fsd-beta-before-every-release,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/48441958476_6c0690c268_k.jpg,en,2022-03-28T11:18:04.000000Z,news.google.com,,equity,Consumer Cyclical,35.764615,0.0077399999999999995
41286675-fd6a-41fe-9f8b-3dc2fe90aa04,"S&P 500 opens flat, Tesla boosts Nasdaq","The S&P 500 opened largely flat on Monday as oil prices fell and investors waited for more updates on Ukraine-Russia peace talks in Istanbul, while Tesla…",,"Article content

The S&P 500 opened largely flat on Monday as oil prices fell and investors waited for more updates on Ukraine-Russia peace talks in Istanbul, w...",https://financialpost.com/pmn/business-pmn/sp-500-opens-flat-tesla-boosts-nasdaq,https://storage.googleapis.com/pmd-stage-northamerica-northeast1-dcs-static-files/10.1.2/websites/images/fp/favicon-fp.ico,en,2022-03-28T13:34:47.000000Z,financialpost.com,,equity,Consumer Cyclical,52.355072,0.210033
2e9c3bdc-9d3b-4b37-b32e-4d0b66dfb117,"S&P 500 opens flat, Tesla boosts Nasdaq","The Dow Jones Industrial Average fell 28.21 points, or 0.08%, at the open to 34,833.03.","wall street, s&p500, us stocks, dow jones, nasdaq","The S&P 500 opened largely flat on Monday as oil prices fell and investors waited for more updates on Ukraine-Russia peace talks in Istanbul, while Tesla shares...",https://economictimes.indiatimes.com/markets/stocks/news/sp-500-opens-flat-tesla-boosts-nasdaq/articleshow/90499524.cms,"https://img.etimg.com/thumb/msid-90499552,width-1070,height-580,imgsize-52414,overlay-etmarkets/photo.jpg",en,2022-03-28T13:37:39.000000Z,economictimes.indiatimes.com,,equity,Consumer Cyclical,52.355072,0.5749
47dc1a3e-047a-4c7e-9347-f6226d9f487a,Tesla Looks to Split Its Stock,"Electric vehicle manufacturer Tesla Inc. (NASDAQ:TSLA) wants to split its stock to pay shareholders a dividend, a filing with the Securities and Exchange Commission said. The EV company plans to ask stockholders to approve the split at its upcoming 2022 annual shareholder meeting, according to the filing. Tesla’s stock price rose more than 6% to $1,072.5…",,"Electric vehicle manufacturer Tesla Inc. (NASDAQ:TSLA) wants to split its stock to pay shareholders a dividend, a filing with the Securities and Exchange Commis...",https://www.etftrends.com/disruptive-technology-channel/tesla-looks-to-split-its-stock/,https://www.etftrends.com/wp-content/uploads/2022/03/Tesla-Looks-to-Split-Its-Stock.jpg,en,2022-03-28T15:11:19.000000Z,etftrends.com,,equity,Consumer Cyclical,39.4277765,0.24299999999999997
fce6615d-85b5-4652-b23b-8b4630229c73,Tesla (TSLA) Helps Nasdaq Move Higher; FDX Gets New CEO,"Tesla grabbed headlines early today on news of a planned stock split, and the stock gained +8% on the day.","stock, stocks, investment, investment advice, investing, online trading, online investment, online stock trading, stock market, financial, financial planning, quote, quotes, stock quotes","This page has not been authorized, sponsored, or otherwise approved or endorsed by the companies represented herein. Each of the company logos represented herei...",https://www.zacks.com/stock/news/1888771/tesla-tsla-helps-nasdaq-move-higher-fdx-gets-new-ceo?cid=CS-ZC-FT-ahead_of_wall_street-1888771,https://staticx-tuner.zacks.com/images/articles/main/8b/1008.jpg,en,2022-03-28T22:00:00.000000Z,zacks.com,,equity,Consumer Cyclical,48.543983,0.3818
c7e8654d-4a27-4fc3-8a19-5b3461da3a6e,"Elon Musk Likes This About 'Elden Ring,' Says Will Continue Playing The Game",Tesla Inc. (NASDAQ: TSLA) CEO Elon Musk said Monday on Twitter he has played the new action role-playing game “Elden Ring” and likes its ...,,Tesla Inc. (NASDAQ: TSLA) CEO Elon Musk said Monday on Twitter he has played the new action role-playing game “Elden Ring” and likes its “incredible art.?...,https://www.benzinga.com/news/22/03/26338568/elon-musk-likes-this-about-elden-ring-says-will-continue-playing-the-game,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/scagdo.jpeg,en,2022-03-29T03:17:03.000000Z,news.google.com,,equity,Consumer Cyclical,24.577619,0.5434330000000002
